hhid expwt_initial expwt_final_3
14105029 388.5321 366.0012
14105030 388.5321 460.3758
14105031 388.5321 321.4382
14105032 388.5321 77.7064
14105033 388.5321 77.7064
14105034 388.5321 190.4643
14105035 388.5321 872.3888
14105036 388.5321 760.3521
14105037 388.5321 222.0322
14105038 388.5321 159.6807
14105039 388.5321 745.0106
14105040 388.5321 183.2940
14105041 388.5321 227.0334
14105042 388.5321 227.4669
14105043 388.5321 161.0514
14105045 388.5321 101.2652
14105046 388.5321 129.4182
14105047 388.5321 945.2807
14105049 388.5321 472.9428
14105050 388.5321 411.5304
14105051 388.5321 210.0516
14105052 388.5321 123.5741
14105053 388.5321 483.9320
14105054 388.5321 395.4059
14105055 388.5321 458.6486
14105056 388.5321 613.2051
14105057 388.5321 190.3717
14105058 388.5321 583.9549
14105059 388.5321 196.9985
14105060 388.5321 190.3717
14105061 388.5321 113.0399
14105062 388.5321 564.0886
14105063 388.5321 227.2952
14105064 388.5321 171.8375
14105065 388.5321 583.9549
14105066 87.2388 78.5405
14105067 388.5321 1240.5749
14105068 388.5321 441.9518
14105069 327.1560 1218.4012
14105070 327.1560 277.5773
14105071 388.5321 331.2116
14105072 327.1560 281.1871
14105073 327.1560 164.0070
14105074 381.6794 506.8234
14105075 327.1560 281.1134
14105076 327.1560 68.5575
14105077 327.1560 458.2608
14105078 71.0773 75.6292
14105079 381.6794 453.9938
14105080 381.6794 283.1544
14105081 381.6794 230.5123
14105082 381.6794 248.8673
14105083 381.6794 116.3751
14105084 381.6794 354.5423
14105085 388.5321 552.0743
14105086 381.6794 310.0470
14105087 381.6794 267.3089
14105088 381.6794 570.2697
14105089 381.6794 637.1783
14105090 381.6794 424.4077
14105091 381.6794 180.4792
14105092 381.6794 201.0860
14105093 381.6794 186.8043
14105094 381.6794 282.6658
14105095 381.6794 418.3508
14105096 381.6794 514.4162
14105097 381.6794 194.5819
14105098 381.6794 194.5819
14105099 381.6794 221.7561
14105100 381.6794 691.7685
14105101 388.5321 138.0811
14105102 381.6794 157.6155
14105103 381.6794 500.0532
14105104 381.6794 487.0627
14105105 381.6794 160.7959
14105106 381.6794 1320.1389
14105107 381.6794 330.1304
14105108 381.6794 271.4519
14105109 160.6086 136.5060
14105110 77.2094 80.3546
14105111 77.2094 43.5610
14105112 94.2051 74.3938
14105113 94.2051 54.7734
14105114 160.6086 90.6143
14105115 160.6086 176.9394
14105116 160.6086 157.6483
14105117 160.6086 68.1750
14105118 77.2094 32.4728
14105119 77.2094 84.0294
14105120 77.2094 30.3395
14105121 77.2094 140.5784
14105122 94.2051 77.3709
14105123 94.2051 170.7131
14105124 94.2051 54.7734
14105125 94.2051 96.9008
14105126 94.2051 75.1439
14105127 381.6794 775.4409
14105128 381.6794 263.5130
14105129 381.6794 249.5401
14105130 381.6794 405.5134
14105131 381.6794 116.1285
14105132 160.6086 523.4536
14105133 381.6794 156.8508
14105134 327.1560 1538.0088
14105135 381.6794 240.4201
14105136 381.6794 658.0858
14105137 381.6794 332.4114
14105138 381.6794 309.3410
14105139 381.6794 312.0130
14105140 381.6794 255.8074
14105141 381.6794 342.9026
14105142 381.6794 187.1050
14105143 381.6794 397.6370
14105144 381.6794 259.8673
14105145 381.6794 375.5144
14105146 381.6794 413.1877
14105147 381.6794 774.0288
14105148 381.6794 409.5267
14105149 381.6794 394.8756
14105150 381.6794 77.6875
14105151 381.6794 330.9971
14105152 381.6794 231.0690
14105153 388.5321 403.3809
14105154 327.1560 180.6539
14105155 327.1560 65.4312
14105156 327.1560 281.7181
14105157 327.1560 166.5087
14105158 160.6086 185.6389
14105159 327.1560 159.2697
14105160 327.1560 209.9038
14105161 327.1560 415.4782
14105162 388.5321 2116.8975
14105163 388.5321 437.9099
14105164 388.5321 468.2695
14105165 388.5321 191.5048
14105166 388.5321 171.8375
14105167 388.5321 343.1654
14105168 388.5321 198.4097
14105169 388.5321 134.9791
14105170 388.5321 191.1883
14105171 388.5321 763.6560
14105172 388.5321 149.5759
14105173 388.5321 79.9392
14105174 388.5321 80.9695
14105175 388.5321 222.0957
14105176 388.5321 415.4123
14105177 388.5321 303.5624
14105178 388.5321 396.8234
14105179 388.5321 228.3637
14105180 388.5321 284.0733
14105181 388.5321 267.7382
14105182 388.5321 576.1609
14105183 388.5321 315.7750
14105184 388.5321 1144.2716
14105185 388.5321 222.2133
14105186 388.5321 280.5774
14105187 388.5321 261.4636
14105188 388.5321 1607.8973
14105189 388.5321 180.2291
14105190 388.5321 364.5887
14105191 388.5321 143.7951
14105192 388.5321 269.1949
14105193 388.5321 406.2446
14105194 388.5321 521.8350
14105195 388.5321 244.7366
14105196 388.5321 154.9056
14105197 388.5321 203.9202
14105198 388.5321 294.8193
14105199 388.5321 234.4615
14105200 381.6794 267.6826
14105201 388.5321 725.1489
14105202 388.5321 942.8953
14105203 388.5321 141.3730
14105204 388.5321 738.9924
14105205 388.5321 534.8014
14105206 388.5321 311.4057
14105207 388.5321 487.6054
14105208 388.5321 396.8776
14105209 388.5321 77.7064
14105210 388.5321 381.0642
14105211 388.5321 521.5016
14105212 388.5321 81.4193
14105213 388.5321 80.6786
14105214 388.5321 342.8266
14105215 388.5321 489.5991
14105216 388.5321 163.6916
14105217 388.5321 473.0671
14105218 388.5321 539.7661
14105219 388.5321 304.9823
14105220 388.5321 488.1830
14105221 388.5321 128.9164
14105222 388.5321 294.3420
14105223 388.5321 373.5445
14105224 87.2388 93.4601
14105225 388.5321 254.2219
14105226 87.2388 36.8694
14105227 388.5321 363.3696
14105228 388.5321 196.7025
14105229 388.5321 240.3588
14105230 151.6408 152.4123
14105231 151.6408 93.6397
14105232 388.5321 266.3271
14105233 151.6408 74.6195
14105234 151.6408 175.6551
14105235 151.6408 134.4739
14105236 151.6408 178.7597
14105237 151.6408 114.0046
14105238 158.6780 168.7470
14105239 158.6780 116.3371
14105240 144.4407 83.3049
14105241 144.4407 139.0977
14105242 113.6190 83.9342
14105243 224.9851 306.6367
14105244 224.9851 235.8108
14105245 224.9851 192.5601
14105246 224.9851 257.3216
14105247 224.9851 173.0382
14105248 224.9851 226.9566
14105249 113.6190 260.4152
14105250 113.6190 107.4220
14105251 381.6794 595.8556
14105252 388.5321 204.9672
14105253 388.5321 168.5343
14105254 381.6794 255.8074
14105255 381.6794 128.4955
14105256 381.6794 526.6501
14105257 160.6086 341.1807
14105259 388.5321 392.7107
14105260 388.5321 804.1501
14105261 388.5321 345.3789
14105262 381.6794 157.6155
14105263 388.5321 231.3807
14105264 388.5321 455.1066
14105265 160.6086 130.7675
14105266 160.6086 216.8940
14105267 160.6086 189.7903
14105268 160.6086 97.0623
14105269 160.6086 210.8431
14105270 388.5321 363.5764
14105271 160.6086 109.5301
14105272 160.6086 164.9742
14105273 160.6086 275.1963
14105274 160.6086 352.5048
14105275 160.6086 32.9917
14105276 160.6086 143.7526
14105277 160.6086 126.5071
14105278 160.6086 166.8958
14105279 160.6086 66.1970
14105280 160.6086 136.8533
14105281 160.6086 163.8153
14105282 160.6086 1606.0860
14105283 160.6086 420.4072
14105284 160.6086 191.0576
14105285 160.6086 154.5315
14105286 160.6086 200.2845
14105287 160.6086 147.0091
14105288 160.6086 222.5737
14105289 160.6086 285.5365
14105290 160.6086 136.0846
14105291 160.6086 98.6502
14105292 160.6086 101.5381
14105293 160.6086 142.3782
14105294 160.6086 34.6672
14105295 160.6086 129.0827
14105296 160.6086 85.0735
14105297 160.6086 142.0188
14105298 160.6086 354.0782
14105299 388.5321 441.2660
14105300 160.6086 493.2638
14105301 160.6086 60.6891
14105302 160.6086 188.0651
14105303 160.6086 275.2011
14105304 160.6086 72.7780
14105306 160.6086 157.4742
14105307 160.6086 97.3234
14105308 381.6794 471.9810
14105309 388.5321 627.5268
14105310 381.6794 212.1541
14105311 388.5321 342.0030
14105312 160.6086 205.9156
14105313 388.5321 190.6733
14105314 388.5321 328.2360
14105315 381.6794 952.7729
14105316 160.6086 83.1766
14105317 388.5321 441.2660
14105318 388.5321 546.8934
14105319 381.6794 1057.6272
14105320 388.5321 316.2245
14105321 388.5321 632.9807
14105322 381.6794 779.6601
14105323 388.5321 692.0806
14105324 327.1560 156.3100
14105325 160.6086 72.9771
14105326 151.6408 88.6075
14105327 388.5321 606.6581
14105328 388.5321 238.7433
14105329 151.6408 88.7955
14105330 113.6190 95.2466
14105331 388.5321 245.3100
14105332 388.5321 582.6335
14105333 224.9851 199.9952
14105334 224.9851 240.9396
14105335 224.9851 177.3819
14105336 224.9851 259.9917
14105337 224.9851 251.1344
14105338 144.4407 208.8944
14105339 144.4407 80.6001
14105340 144.4407 73.7846
14105341 144.4407 119.1658
14105342 151.6408 171.9023
14105343 151.6408 168.7955
14105344 151.6408 34.5109
14105345 151.6408 40.0354
14105346 151.6408 88.7784
14105347 151.6408 80.7126
14105348 388.5321 164.9238
14105349 388.5321 191.3474
14105350 87.2388 88.6091
14105351 388.5321 187.6173
14105352 388.5321 135.9209
14105353 388.5321 100.4837
14105354 388.5321 382.5105
14105355 388.5321 233.6106
14105356 388.5321 230.8263
14105357 388.5321 1018.9582
14105358 388.5321 333.4162
14105359 388.5321 196.5235
14105360 388.5321 425.2306
14105361 388.5321 185.0813
14105363 388.5321 271.5799
14105364 388.5321 259.1057
14105365 388.5321 253.1532
14105366 388.5321 216.9514
14105367 388.5321 236.7826
14105368 388.5321 126.4890
14105369 388.5321 385.2221
14105370 388.5321 738.1960
14105371 388.5321 305.7180
14105372 388.5321 373.6307
14105373 388.5321 593.8428
14105374 388.5321 275.3321
14105375 388.5321 328.0755
14105376 388.5321 247.7801
14105377 388.5321 114.6517
14105378 388.5321 522.3251
14105379 388.5321 445.1505
14105380 388.5321 311.0380
14105381 388.5321 421.2123
14105382 388.5321 159.9700
14105383 388.5321 163.7615
14105384 388.5321 205.0622
14105385 388.5321 275.3300
14105386 388.5321 276.4667
14105387 388.5321 184.2097
14105388 388.5321 108.8811
14105389 388.5321 449.0834
14105390 388.5321 197.0516
14105391 388.5321 524.7166
14105392 388.5321 515.2652
14105393 388.5321 161.0514
14105394 388.5321 455.4722
14105395 388.5321 492.5725
14105396 388.5321 791.0515
14105397 388.5321 272.9872
14105398 388.5321 232.3676
14105399 388.5321 112.2439
14105400 388.5321 144.8201
14105401 388.5321 235.3674
14105402 388.5321 353.7891
14105403 388.5321 405.3831
14105404 388.5321 343.9912
14105405 388.5321 353.8466
14105406 388.5321 273.7994
14105407 388.5321 239.3091
14105408 388.5321 227.0334
14105409 388.5321 337.9953
14105410 388.5321 380.6553
14105411 388.5321 390.8288
14105412 388.5321 993.4630
14105413 77.2094 21.9842
14105414 327.1560 611.0116
14105415 327.1560 156.2300
14105416 381.6794 208.3506
14105417 327.1560 159.3963
14105418 381.6794 356.2050
14105419 381.6794 278.7242
14105420 381.6794 539.7341
14105421 381.6794 499.0632
14105422 381.6794 251.9656
14105423 381.6794 332.2171
14105424 388.5321 214.8315
14105425 381.6794 173.4269
14105426 381.6794 277.0330
14105427 381.6794 455.8062
14105428 160.6086 95.3161
14105429 381.6794 226.7024
14105430 381.6794 258.1531
14105431 381.6794 395.6615
14105432 381.6794 227.7995
14105433 160.6086 133.7155
14105434 381.6794 258.9752
14105435 381.6794 189.0659
14105436 381.6794 644.1533
14105437 381.6794 337.1129
14105438 381.6794 331.6199
14105439 381.6794 251.5543
14105440 381.6794 209.3180
14105441 94.2051 153.9766
14105442 94.2051 149.9568
14105443 94.2051 59.7755
14105444 94.2051 100.2316
14105445 94.2051 103.2885
14105446 158.6780 125.3081
14105447 94.2051 106.6369
14105448 94.2051 77.3709
14105449 94.2051 89.4319
14105450 381.6794 141.6424
14105451 381.6794 1453.7265
14105452 381.6794 1474.2074
14105453 381.6794 191.8943
14105454 381.6794 254.6561
14105455 381.6794 185.8134
14105456 381.6794 290.0521
14105457 381.6794 814.4813
14105458 381.6794 814.4813
14105459 381.6794 250.0939
14105460 381.6794 635.6860
14105461 381.6794 317.7691
14105462 381.6794 195.2017
14105463 381.6794 563.9321
14105464 381.6794 76.3359
14105465 381.6794 364.8058
14105466 381.6794 190.5470
14105467 381.6794 281.1390
14105468 160.6086 55.9974
14105469 388.5321 404.3309
14105470 381.6794 495.2750
14105471 381.6794 391.7136
14105472 388.5321 77.7064
14105473 381.6794 279.5801
14105474 381.6794 153.5321
14105475 381.6794 590.4564
14105476 381.6794 397.6370
14105477 381.6794 132.5459
14105478 381.6794 772.7636
14105479 381.6794 293.3941
14105480 381.6794 259.4069
14105481 381.6794 373.4221
14105482 381.6794 409.5267
14105483 381.6794 227.3721
14105484 381.6794 133.5236
14105485 381.6794 142.8785
14105486 71.0773 48.3521
14105487 327.1560 160.4929
14105488 327.1560 193.9227
14105489 327.1560 270.0924
14105490 327.1560 345.9729
14105491 327.1560 516.4556
14105492 160.6086 1281.9851
14105493 77.2094 57.5113
14105494 381.6794 174.0838
14105495 327.1560 162.4119
14105496 327.1560 522.2920
14105497 388.5321 222.8096
14105498 388.5321 1211.6017
14105499 388.5321 171.8375
14105500 388.5321 192.6544
14105501 388.5321 374.0977
14105502 388.5321 417.9012
14105503 388.5321 191.7255
14105504 388.5321 308.7691
14105505 388.5321 166.3092
14105506 388.5321 254.7806
14105507 381.6794 156.8508
14105508 388.5321 215.7140
14105509 388.5321 234.2318
14105510 388.5321 441.0321
14105511 388.5321 696.2594
14105512 388.5321 433.6397
14105513 381.6794 553.5713
14105514 381.6794 225.5617
14105515 388.5321 184.8798
14105516 388.5321 203.8179
14105517 388.5321 245.3100
14105518 388.5321 778.8080
14105519 388.5321 160.6810
14105520 388.5321 400.0587
14105521 388.5321 531.4800
14105522 388.5321 225.1191
14105523 388.5321 155.4732
14105524 388.5321 163.0568
14105525 388.5321 163.0568
14105526 388.5321 348.6887
14105527 388.5321 331.2508
14105528 388.5321 492.1482
14105529 388.5321 458.8616
14105530 388.5321 583.3653
14105531 388.5321 488.6723
14105532 388.5321 545.6245
14105533 388.5321 399.1463
14105534 388.5321 1275.6912
14105535 388.5321 204.7298
14105536 388.5321 499.4954
14105537 388.5321 90.9042
14105538 388.5321 639.0480
14105539 388.5321 296.4777
14105540 388.5321 89.2589
14105541 388.5321 77.7064
14105542 388.5321 390.6169
14105543 388.5321 88.3652
14105544 388.5321 368.8458
14105545 388.5321 409.1384
14105546 388.5321 1066.3044
14105547 388.5321 356.0048
14105548 388.5321 304.3725
14105549 388.5321 579.6644
14105550 388.5321 339.0431
14105551 388.5321 308.0602
14105552 381.6794 186.1906
14105553 388.5321 657.9085
14105555 388.5321 77.7195
14105556 388.5321 230.8263
14105557 388.5321 972.2875
14105558 388.5321 192.7900
14105559 388.5321 525.1272
14105560 151.6408 42.6824
14105561 151.6408 117.5246
14105562 151.6408 272.1597
14105563 151.6408 647.1320
14105564 151.6408 143.5314
14105565 151.6408 52.6603
14105566 151.6408 172.2224
14105567 151.6408 188.2745
14105568 151.6408 187.4329
14105569 144.4407 199.3962
14105570 144.4407 75.3872
14105571 144.4407 77.8829
14105572 144.4407 74.6386
14105573 144.4407 83.0900
14105574 158.6780 242.2778
14105575 158.6780 259.3564
14105576 224.9851 203.0089
14105577 224.9851 344.2048
14105578 224.9851 177.0304
14105579 224.9851 253.2591
14105580 224.9851 228.6093
14105581 224.9851 226.0704
14105582 113.6190 185.7083
14105583 113.6190 136.1330
14105584 388.5321 409.1986
14105585 388.5321 154.9056
14105586 381.6794 106.9607
14105587 381.6794 354.5588
14105588 388.5321 293.3550
14105590 388.5321 480.4550
14105591 381.6794 644.5406
14105592 151.6408 159.7068
14105593 160.6086 209.9250
14105594 388.5321 770.7347
14105595 327.1560 313.7290
14105596 381.6794 288.0881
14105597 388.5321 250.3304
14105598 388.5321 284.5997
14105599 160.6086 164.9212
14105600 160.6086 86.1577
14105601 160.6086 83.2032
14105602 160.6086 64.6055
14105603 160.6086 151.4313
14105604 160.6086 107.6423
14105605 160.6086 135.4110
14105606 160.6086 123.9427
14105607 160.6086 159.7419
14105608 388.5321 181.6887
14105609 160.6086 48.9085
14105610 160.6086 189.4569
14105611 160.6086 62.3512
14105612 160.6086 233.1911
14105613 160.6086 307.3919
14105614 160.6086 140.3401
14105615 160.6086 480.5751
14105616 160.6086 54.0702
14105617 160.6086 364.2155
14105618 160.6086 176.1789
14105619 160.6086 205.0673
14105620 160.6086 92.0357
14105621 160.6086 527.7052
14105622 160.6086 203.8562
14105623 160.6086 176.3899
14105624 160.6086 123.5821
14105625 160.6086 67.4629
14105626 160.6086 121.2259
14105627 160.6086 417.3840
14105628 160.6086 260.7159
14105629 160.6086 119.3318
14105630 160.6086 254.5498
14105631 160.6086 146.5336
14105632 160.6086 288.2548
14105633 160.6086 44.2564
14105634 388.5321 363.5764
14105635 381.6794 603.9507
14105636 381.6794 169.2060
14105637 388.5321 124.5785
14105639 388.5321 174.8527
14105640 388.5321 123.8642
14105641 388.5321 545.5293
14105642 381.6794 370.8376
14105643 388.5321 251.8477
14105644 381.6794 551.9960
14105645 160.6086 143.5516
14105646 388.5321 787.1193
14105647 388.5321 355.6332
14105648 160.6086 136.0270
14105649 388.5321 459.2071
14105650 388.5321 404.0054
14105651 388.5321 231.8894
14105652 113.6190 86.8861
14105653 158.6780 204.2987
14105654 144.4407 42.6229
14105655 144.4407 251.7774
14105656 144.4407 87.3898
14105657 151.6408 265.9778
14105658 151.6408 484.3916
14105659 151.6408 320.6497
14105660 151.6408 86.6821
14105661 151.6408 247.0470
14105662 151.6408 86.9181
14105663 151.6408 168.4260
14105664 151.6408 212.9726
14105665 151.6408 71.9546
14105666 151.6408 70.4581
14105667 388.5321 192.7900
14105668 388.5321 269.9921
14105669 388.5321 460.4293
14105670 388.5321 329.7633
14105671 388.5321 154.2472
14105672 388.5321 250.5984
14105673 388.5321 204.9174
14105674 388.5321 291.3918
14105675 388.5321 2074.1085
14105676 388.5321 77.7064
14105677 388.5321 313.2970
14105678 388.5321 164.2707
14105679 388.5321 953.4777
14105680 388.5321 304.9823
14105681 388.5321 453.4910
14105682 388.5321 88.3652
14105683 388.5321 250.6877
14105684 388.5321 228.5221
14105686 327.1560 172.3560
14105687 388.5321 250.9536
14105688 388.5321 77.7064
14105689 388.5321 286.2433
14105690 388.5321 137.6214
14105691 388.5321 190.4643
14105692 388.5321 600.4431
14105693 388.5321 323.1730
14105694 388.5321 738.9924
14105695 388.5321 615.1499
14105696 388.5321 385.9367
14105697 388.5321 411.5304
14105698 388.5321 1232.5009
14105699 388.5321 348.3529
14105700 388.5321 335.0041
14105701 388.5321 461.8571
14105702 388.5321 347.0520
14105703 388.5321 871.9249
14105704 388.5321 149.2685
14105706 388.5321 160.4454
14105707 388.5321 302.9866
14105708 388.5321 306.3210
14105709 388.5321 472.9428
14105710 388.5321 337.2268
14105711 388.5321 79.8111
14105712 388.5321 247.2730
14105713 388.5321 272.9872
14105714 388.5321 109.3024
14105715 388.5321 152.3922
14105716 388.5321 116.4402
14105717 388.5321 416.5900
14105719 388.5321 467.2849
14105720 388.5321 411.9364
14105721 388.5321 233.0831
14105722 388.5321 163.2002
14105723 388.5321 462.2742
14105724 388.5321 363.9342
14105725 388.5321 736.8932
14105726 327.1560 366.0340
14105727 71.0773 47.0541
14105728 327.1560 295.5099
14105729 327.1560 291.8677
14105730 327.1560 247.1836
14105731 327.1560 167.3169
14105732 327.1560 223.9603
14105733 381.6794 289.7635
14105734 71.0773 64.1268
14105735 381.6794 426.3011
14105736 381.6794 600.8729
14105737 381.6794 1765.6136
14105738 381.6794 194.2735
14105739 381.6794 83.9356
14105740 381.6794 283.8590
14105741 381.6794 136.7323
14105742 381.6794 658.0858
14105743 381.6794 194.6750
14105744 381.6794 431.8243
14105745 381.6794 275.6287
14105746 381.6794 203.3298
14105747 381.6794 511.6758
14105748 381.6794 180.5789
14105749 381.6794 233.3147
14105750 381.6794 468.6474
14105751 381.6794 144.9667
14105752 381.6794 503.0691
14105753 381.6794 213.9991
14105754 381.6794 156.0865
14105755 94.2051 134.9419
14105756 94.2051 74.2728
14105757 94.2051 158.2158
14105758 94.2051 29.7890
14105759 94.2051 56.2884
14105760 381.6794 1536.8651
14105761 381.6794 459.0432
14105762 381.6794 679.5339
14105763 381.6794 180.5789
14105764 381.6794 373.4957
14105765 381.6794 384.9914
14105766 381.6794 449.6641
14105767 381.6794 250.0939
14105768 381.6794 246.2538
14105769 381.6794 552.6652
14105770 381.6794 789.9514
14105771 381.6794 78.6847
14105772 381.6794 333.5122
14105773 327.1560 332.8493
14105774 381.6794 391.9749
14105775 388.5321 471.0006
14105776 381.6794 579.6376
14105777 381.6794 473.8367
14105778 381.6794 822.3382
14105779 381.6794 281.1948
14105780 388.5321 264.0644
14105781 381.6794 119.5020
14105782 381.6794 376.7812
14105783 381.6794 572.0904
14105784 381.6794 844.1761
14105785 381.6794 643.8431
14105786 381.6794 158.8501
14105787 381.6794 1306.6458
14105788 381.6794 153.1731
14105789 381.6794 197.6345
14105791 381.6794 2328.1805
14105792 327.1560 225.2134
14105793 381.6794 122.7921
14105794 327.1560 188.1976
14105795 327.1560 285.8712
14105796 327.1560 404.3754
14105797 327.1560 93.1527
14105798 388.5321 454.9339
14105799 388.5321 487.7578
14105800 388.5321 480.8161
14105801 388.5321 480.8161
14105802 388.5321 279.7329
14105803 388.5321 278.0756
14105804 388.5321 224.0824
14105805 388.5321 114.3728
14105806 388.5321 722.3618
14105807 388.5321 279.2412
14105808 388.5321 258.1781
14105809 388.5321 335.9998
14105810 388.5321 320.6570
14105811 388.5321 630.2608
14105812 388.5321 79.8111
14105813 388.5321 150.2202
14105814 388.5321 115.1794
14105815 381.6794 871.0212
14105816 388.5321 818.4936
14105817 388.5321 262.4299
14105818 381.6794 395.3072
14105819 388.5321 253.4576
14105820 388.5321 539.1111
14105821 388.5321 749.5885
14105822 388.5321 238.8662
14105823 388.5321 149.2685
14105824 388.5321 174.5414
14105825 388.5321 185.6345
14105826 388.5321 345.5550
14105827 388.5321 131.7151
14105828 388.5321 150.8352
14105829 388.5321 237.6856
14105830 388.5321 313.9825
14105831 388.5321 336.9445
14105832 388.5321 670.6652
14105833 388.5321 237.0358
14105834 388.5321 209.4978
14105835 388.5321 245.1527
14105836 388.5321 182.9929
14105837 388.5321 230.4204
14105838 388.5321 351.0663
14105839 388.5321 325.3169
14105840 388.5321 247.1259
14105841 388.5321 239.5184
14105842 388.5321 77.7064
14105843 388.5321 362.4853
14105844 388.5321 453.8196
14105846 388.5321 308.0602
14105847 388.5321 251.6774
14105848 388.5321 380.5595
14105849 388.5321 542.6898
14105850 388.5321 619.1603
14105851 388.5321 396.7671
14105852 388.5321 212.0508
14105853 388.5321 375.3104
14105854 388.5321 194.2109
14105855 388.5321 267.6538
14105856 388.5321 295.4530
14105857 151.6408 38.4777
14105858 151.6408 193.6171
14105859 381.6794 239.3629
14105860 151.6408 73.6489
14105861 151.6408 207.0901
14105862 144.4407 190.7034
14105863 144.4407 71.8542
14105864 144.4407 199.2029
14105865 158.6780 125.1043
14105866 87.2388 37.0311
14105867 113.6190 126.7521
14105868 158.6780 212.0553
14105869 113.6190 141.1814
14105870 113.6190 124.5743
14105871 113.6190 159.2693
14105872 388.5321 260.4002
14105873 381.6794 171.1633
14105874 381.6794 328.6932
14105875 388.5321 314.3555
14105876 388.5321 570.4510
14105877 381.6794 342.5475
14105878 388.5321 192.9341
14105879 388.5321 832.3453
14105880 388.5321 461.8571
14105881 381.6794 212.5753
14105882 381.6794 214.6956
14105883 381.6794 181.8857
14105884 381.6794 240.5391
14105885 388.5321 417.8285
14105886 388.5321 302.9866
14105887 160.6086 131.6882
14105888 388.5321 169.7660
14105889 388.5321 371.8931
14105890 381.6794 717.7246
14105891 381.6794 92.4029
14105892 327.1560 162.4564
14105893 388.5321 1092.4516
14105894 160.6086 90.3427
14105895 381.6794 252.8385
14105896 381.6794 264.0294
14105897 151.6408 143.5314
14105898 160.6086 176.3899
14105899 160.6086 136.0947
14105900 388.5321 174.2364
14105901 388.5321 656.3072
14105902 381.6794 218.7188
14105903 388.5321 1374.4401
14105904 151.6408 164.4029
14105905 381.6794 863.9641
14105906 144.4407 65.6307
14105907 388.5321 404.0054
14105908 144.4407 409.8332
14105909 151.6408 110.9874
14105910 381.6794 332.3704
14105911 388.5321 683.1718
14105912 160.6086 161.3542
14105913 160.6086 117.6458
14105914 160.6086 110.0924
14105915 160.6086 288.2548
14105916 160.6086 42.1191
14105917 160.6086 80.1843
14105918 160.6086 147.1373
14105919 327.1560 102.3699
14105920 160.6086 178.8293
14105921 160.6086 206.1485
14105922 160.6086 138.8757
14105923 160.6086 147.3871
14105924 160.6086 179.6947
14105925 160.6086 182.4162
14105926 160.6086 163.5204
14105927 160.6086 237.2996
14105928 160.6086 582.4427
14105929 160.6086 144.5557
14105930 160.6086 65.8198
14105931 160.6086 140.3734
14105932 160.6086 158.2108
14105933 160.6086 95.2012
14105934 160.6086 740.5670
14105935 160.6086 293.4082
14105936 160.6086 153.3700
14105937 160.6086 54.2629
14105938 160.6086 182.4074
14105939 160.6086 64.7842
14105940 381.6794 550.5866
14105941 160.6086 167.9305
14105942 160.6086 185.0493
14105943 160.6086 136.7530
14105944 160.6086 407.9714
14105945 160.6086 87.3977
14105946 160.6086 191.1084
14105947 160.6086 332.4072
14105948 160.6086 83.2032
14105949 160.6086 61.1104
14105950 160.6086 232.2769
14105951 160.6086 79.0323
14105952 160.6086 176.3899
14105953 224.9851 298.5829
14105954 224.9851 98.1093
14105955 224.9851 176.6044
14105956 224.9851 233.3639
14105957 224.9851 229.4639
14105958 224.9851 243.1885
14105959 388.5321 455.1850
14105960 388.5321 280.7410
14105961 381.6794 136.6159
14105962 388.5321 1041.4994
14105963 388.5321 675.8063
14105964 388.5321 176.0590
14105965 388.5321 212.4717
14105966 381.6794 184.8800
14105967 388.5321 700.7889
14105968 160.6086 142.3782
14105969 388.5321 493.8412
14105970 388.5321 371.8931
14105971 381.6794 126.1578
14105972 388.5321 329.0661
14105973 388.5321 432.0276
14105974 151.6408 49.2518
14105975 388.5321 395.2572
14105976 388.5321 193.3262
14105977 388.5321 1391.4398
14105978 160.6086 77.1075
14105979 388.5321 433.3841
14105980 381.6794 362.4146
14105981 388.5321 174.5414
14105982 113.6190 106.2670
14105983 113.6190 81.6751
14105984 113.6190 65.0842
14105985 158.6780 126.5715
14105986 224.9851 130.8125
14105987 158.6780 222.4323
14105988 144.4407 194.9646
14105989 144.4407 89.1936
14105990 144.4407 115.6666
14105991 144.4407 97.2017
14105992 144.4407 113.9400
14105993 144.4407 95.9289
14105994 144.4407 66.4158
14105995 144.4407 162.2628
14105996 151.6408 60.9981
14105997 151.6408 74.3366
14105998 151.6408 61.4492
14105999 151.6408 84.6178
14106000 388.5321 227.7581
14106001 388.5321 448.8992
14106002 388.5321 230.3173
14106003 388.5321 296.3670
14106004 388.5321 218.9825
14106005 388.5321 163.4094
14106006 388.5321 607.7407
14106007 388.5321 517.0317
14106008 388.5321 1004.1935
14106009 388.5321 267.4646
14106010 388.5321 254.5341
14106011 388.5321 358.9855
14106012 388.5321 608.8413
14106013 388.5321 219.1571
14106014 388.5321 2240.9007
14106015 388.5321 271.3016
14106016 388.5321 256.7337
14106017 388.5321 340.2905
14106018 388.5321 869.5623
14106019 388.5321 382.9253
14106020 388.5321 487.6054
14106021 388.5321 1777.8131
14106022 388.5321 288.7516
14106023 388.5321 201.7935
14106024 388.5321 132.9794
14106025 388.5321 171.5332
14106026 388.5321 809.2278
14106027 388.5321 283.1135
14106028 388.5321 342.3811
14106029 388.5321 369.6386
14106030 388.5321 582.3618
14106031 388.5321 508.9973
14106032 388.5321 374.7333
14106033 388.5321 244.1428
14106034 388.5321 188.1994
14106035 388.5321 313.2234
14106036 388.5321 302.9866
14106037 388.5321 432.3846
