day,dow,fhtours,hdexpfac,hhno,jttours,phtours
2,2,0,98.39,41148,1,0
1,4,0,126.39,41165,1,0
2,5,0,126.39,41165,1,0
1,3,0,295.45,41170,0,2
2,4,2,295.45,41170,0,2
1,1,0,53.42,41173,0,0
2,2,0,53.42,41173,0,0
1,3,0,111.81,41182,2,0
2,4,0,111.81,41182,0,0
1,3,0,111.65,41191,0,0
2,4,0,111.65,41191,0,0
1,2,0,194.71,41216,2,0
2,3,0,194.71,41216,1,0
1,3,0,126.51,41272,0,0
2,4,0,126.51,41272,0,0
1,3,1,188.37,41276,0,1
2,4,0,188.37,41276,1,0
1,3,0,245.84,41284,0,0
2,4,0,245.84,41284,0,0
1,3,1,303.01,41289,0,0
2,4,1,303.01,41289,0,0
1,4,0,149.88,41295,0,0
2,5,0,149.88,41295,0,0
1,3,0,123.48,41299,0,0
2,4,0,123.48,41299,0,0
1,3,0,45.05,41305,0,0
2,4,0,45.05,41305,0,0
1,3,0,116.37,41327,0,0
2,4,0,116.37,41327,1,0
1,3,0,102.92,41338,0,0
2,4,0,102.92,41338,0,0
1,3,0,162.73,41341,0,0
2,4,0,162.73,41341,0,0
1,3,0,117.31,41357,0,0
2,4,0,117.31,41357,0,0
1,1,0,118.53,41367,0,0
2,2,0,118.53,41367,0,0
1,3,0,117.21,41369,0,0
2,4,0,117.21,41369,0,0
1,3,0,97.38,41391,0,0
2,4,0,97.38,41391,1,0
1,3,0,110.68,41418,0,0
2,4,0,110.68,41418,0,0
1,3,0,191.59,41425,0,0
2,4,0,191.59,41425,0,0
1,3,0,185.48,41445,0,0
2,4,0,185.48,41445,0,0
1,3,0,107.34,41459,1,0
2,4,0,107.34,41459,1,0
1,3,0,264.83,41464,0,2
2,4,0,264.83,41464,1,2
1,3,0,67.76,41477,0,0
2,4,0,67.76,41477,0,0
1,3,0,41.58,41485,0,0
2,4,0,41.58,41485,0,0
1,3,0,159.5,41492,0,0
2,4,0,159.5,41492,0,0
1,3,0,123.48,41504,0,0
2,4,0,123.48,41504,0,0
1,3,2,151.37,41508,2,0
2,4,3,151.37,41508,1,0
1,3,0,185.38,41512,0,0
2,4,0,185.38,41512,0,0
1,3,0,188.21,41514,0,0
2,4,0,188.21,41514,0,0
1,3,0,151.24,41552,0,0
2,4,0,151.24,41552,0,0
1,3,0,375.45,41571,0,0
2,4,0,375.45,41571,0,0
1,1,0,173.99,41578,1,0
2,2,0,173.99,41578,1,0
1,3,0,191.59,41579,0,0
2,4,0,191.59,41579,0,0
1,3,0,85.28,41584,1,0
2,4,0,85.28,41584,1,0
1,3,0,203.32,41623,1,0
2,4,0,203.32,41623,1,0
1,3,0,59.83,41631,1,0
2,4,0,59.83,41631,0,0
1,3,0,193.29,41649,0,0
2,4,0,193.29,41649,0,0
1,3,0,62.08,41650,0,0
2,4,0,62.08,41650,0,0
1,3,0,129.11,41653,0,0
2,4,0,129.11,41653,0,0
1,3,0,147.6,41654,0,0
2,4,0,147.6,41654,0,0
1,3,0,140.29,41657,0,0
2,4,0,140.29,41657,0,0
1,3,0,61.15,41659,1,0
2,4,0,61.15,41659,0,0
1,3,0,76.99,41661,1,0
2,4,0,76.99,41661,0,0
1,1,0,69.24,41681,0,0
2,2,0,69.24,41681,0,0
1,1,0,121.71,41709,0,0
2,2,0,121.71,41709,0,0
1,4,0,110.16,41725,0,0
2,5,0,110.16,41725,0,0
1,1,2,117.98,41731,0,0
2,2,2,117.98,41731,0,0
1,1,0,129.91,41763,2,0
2,2,0,129.91,41763,0,0
1,4,0,152.65,41781,0,0
2,5,0,152.65,41781,0,0
1,4,0,125.29,41788,0,0
2,5,0,125.29,41788,0,0
1,4,0,152.65,41800,1,0
2,5,0,152.65,41800,0,0
1,4,0,152.65,41814,0,0
2,5,0,152.65,41814,0,0
1,1,0,72.71,41820,0,3
2,2,0,72.71,41820,0,3
1,4,0,65.68,41822,0,0
2,5,0,65.68,41822,0,0
1,3,0,181.17,41826,0,0
2,4,0,181.17,41826,0,0
1,4,0,41.39,41834,0,0
2,5,0,41.39,41834,0,0
1,4,0,68.99,41843,1,0
2,5,0,68.99,41843,2,0
1,4,0,123.73,41861,0,0
2,5,0,123.73,41861,0,0
1,1,0,54.81,41862,0,0
2,2,0,54.81,41862,3,0
1,4,0,69.5,41865,2,0
2,5,0,69.5,41865,1,0
1,1,0,66.66,41870,2,0
2,2,0,66.66,41870,2,0
1,4,0,111.52,41888,0,0
2,5,0,111.52,41888,0,0
1,4,1,63.48,41894,0,0
2,5,0,63.48,41894,0,0
1,4,2,59.13,41898,0,0
2,5,1,59.13,41898,0,0
1,3,0,68.65,41924,1,0
2,4,0,68.65,41924,0,0
1,2,0,47.38,41947,0,0
2,3,0,47.38,41947,0,0
1,4,0,46.83,41950,0,0
2,5,0,46.83,41950,0,0
1,4,2,124.96,41958,0,0
2,5,2,124.96,41958,0,0
1,4,0,45.4,41966,0,0
2,5,0,45.4,41966,0,0
1,4,0,95.12,41969,0,0
2,5,0,95.12,41969,0,0
1,4,1,70.26,41972,0,1
2,5,4,70.26,41972,1,0
1,4,0,73.42,41980,0,0
2,5,0,73.42,41980,0,0
1,1,0,170.35,41987,1,0
2,2,0,170.35,41987,1,0
1,4,0,38.49,41988,0,0
2,5,0,38.49,41988,0,0
1,4,0,353.72,42016,1,0
2,5,0,353.72,42016,1,0
1,1,0,198.18,42039,0,0
2,2,0,198.18,42039,0,0
1,4,0,162.73,42047,0,0
2,5,0,162.73,42047,0,0
1,1,0,137.57,42050,0,0
2,2,0,137.57,42050,0,0
1,3,0,181.87,42055,0,0
2,4,0,181.87,42055,0,0
1,4,0,100.36,42068,0,0
2,5,0,100.36,42068,0,0
1,4,0,477.73,42069,0,0
2,5,0,477.73,42069,0,0
1,4,0,84.75,42076,0,0
2,5,0,84.75,42076,1,0
1,4,0,101.62,42078,0,0
2,5,0,101.62,42078,0,0
1,4,0,78.07,42083,0,0
2,5,0,78.07,42083,0,0
1,4,0,152.65,42085,0,2
2,5,0,152.65,42085,0,2
1,4,0,104.43,42086,0,0
2,5,0,104.43,42086,0,0
1,4,0,80.0,42087,0,0
2,5,0,80.0,42087,0,0
1,4,0,130.54,42108,0,0
2,5,0,130.54,42108,0,0
1,4,0,168.39,42123,0,0
2,5,0,168.39,42123,0,0
1,1,0,180.79,42125,4,0
2,2,2,180.79,42125,2,0
1,1,0,131.36,42141,0,0
2,2,0,131.36,42141,0,0
1,1,0,94.95,42143,0,0
2,2,0,94.95,42143,0,0
1,4,0,47.13,42152,0,0
2,5,0,47.13,42152,0,0
1,4,0,78.66,42155,1,0
2,5,0,78.66,42155,1,0
1,4,0,143.62,42159,1,0
2,5,0,143.62,42159,0,0
1,4,0,86.87,42177,0,0
2,5,0,86.87,42177,0,0
1,4,0,49.18,42204,0,0
2,5,0,49.18,42204,0,0
1,4,0,166.66,42209,0,0
2,5,0,166.66,42209,0,0
1,1,0,515.81,42225,0,0
2,2,0,515.81,42225,0,0
1,1,0,744.19,42242,0,0
2,2,0,744.19,42242,0,2
1,4,0,91.28,42243,0,2
2,5,0,91.28,42243,0,2
1,4,0,159.5,42245,0,0
2,5,0,159.5,42245,0,0
1,4,0,521.41,42251,0,0
2,5,0,521.41,42251,0,0
1,4,0,112.44,42253,0,0
2,5,0,112.44,42253,0,0
1,4,0,102.18,42268,0,0
2,5,0,102.18,42268,0,0
1,4,0,82.58,42276,0,0
2,5,0,82.58,42276,0,0
1,3,1,167.78,42278,0,0
2,4,0,167.78,42278,0,0
1,4,0,90.94,42284,0,0
2,5,0,90.94,42284,1,0
1,4,0,160.61,42287,0,0
2,5,0,160.61,42287,0,0
1,4,0,115.88,42291,0,0
2,5,0,115.88,42291,0,0
1,1,0,151.36,42299,1,0
2,2,0,151.36,42299,0,0
1,4,0,164.32,42309,0,1
2,5,0,164.32,42309,0,0
1,4,0,91.0,42339,1,0
2,5,0,91.0,42339,1,0
1,4,0,122.35,42362,0,0
2,5,0,122.35,42362,0,0
1,4,0,126.39,42366,0,0
2,5,0,126.39,42366,0,0
1,4,0,108.14,42368,0,0
2,5,0,108.14,42368,0,0
1,4,0,185.48,42384,0,0
2,5,0,185.48,42384,0,0
1,4,2,192.46,42387,0,0
2,5,2,192.46,42387,0,0
1,4,1,227.38,42388,1,0
2,5,1,227.38,42388,0,0
1,1,0,142.99,42394,0,0
2,2,0,142.99,42394,0,0
1,4,2,187.26,42399,1,0
2,5,1,187.26,42399,0,1
1,4,0,167.78,42405,0,2
2,5,0,167.78,42405,0,2
1,4,0,151.36,42421,1,1
2,5,0,151.36,42421,0,0
1,4,0,227.79,42448,0,0
2,5,0,227.79,42448,1,0
1,4,0,104.77,42452,0,0
2,5,0,104.77,42452,0,0
1,4,0,176.96,42456,1,0
2,5,0,176.96,42456,2,0
1,4,0,149.15,42461,0,0
2,5,0,149.15,42461,1,0
1,4,0,192.46,42467,0,1
2,5,0,192.46,42467,1,1
1,4,0,88.76,42482,0,0
2,5,0,88.76,42482,0,0
1,4,0,184.49,42490,0,2
2,5,1,184.49,42490,0,1
1,4,1,186.15,42496,0,0
2,5,2,186.15,42496,0,0
1,4,0,214.79,42520,3,0
2,5,0,214.79,42520,2,0
1,4,0,139.18,42523,1,0
2,5,0,139.18,42523,1,0
1,4,0,176.01,42546,0,0
2,5,0,176.01,42546,0,0
1,1,0,135.46,42553,1,0
2,2,0,135.46,42553,1,0
1,4,0,160.21,42558,0,0
2,5,0,160.21,42558,0,0
1,4,0,339.17,42568,2,0
2,5,0,339.17,42568,1,0
1,4,0,136.66,42577,0,0
2,5,0,136.66,42577,0,0
1,4,0,109.61,42578,0,0
2,5,0,109.61,42578,0,0
1,4,0,118.61,42584,0,0
2,5,0,118.61,42584,0,0
1,4,0,204.98,42595,0,0
2,5,0,204.98,42595,1,0
1,4,0,97.38,42596,0,0
2,5,0,97.38,42596,0,0
1,4,0,110.68,42628,0,0
2,5,0,110.68,42628,2,0
1,4,0,154.88,42632,0,0
2,5,0,154.88,42632,0,0
1,4,2,162.85,42638,1,0
2,5,0,162.85,42638,0,2
1,4,0,123.48,42661,0,0
2,5,0,123.48,42661,0,0
1,4,0,185.59,42662,0,0
2,5,0,185.59,42662,0,0
1,1,0,137.16,42667,0,0
2,2,0,137.16,42667,0,0
1,4,0,226.93,42696,0,0
2,5,0,226.93,42696,0,0
1,4,0,209.2,42699,0,2
2,5,0,209.2,42699,0,2
1,4,0,173.99,42718,0,0
2,5,0,173.99,42718,0,0
1,4,0,163.99,42719,1,0
2,5,0,163.99,42719,1,0
1,4,0,185.48,42723,0,0
2,5,0,185.48,42723,0,0
1,4,0,138.85,42727,1,2
2,5,0,138.85,42727,0,1
1,4,0,152.37,42731,0,0
2,5,0,152.37,42731,0,0
1,4,0,142.63,42737,0,0
2,5,0,142.63,42737,0,0
1,4,0,184.85,42749,0,0
2,5,0,184.85,42749,0,0
1,4,0,173.99,42788,0,0
2,5,0,173.99,42788,0,0
1,4,0,137.93,42800,0,0
2,5,0,137.93,42800,0,0
1,4,0,122.35,42815,0,0
2,5,0,122.35,42815,0,0
1,4,0,69.1,42827,0,0
2,5,0,69.1,42827,0,0
1,4,1,349.86,42836,0,0
2,5,0,349.86,42836,0,0
1,4,0,171.84,42838,0,0
2,5,0,171.84,42838,0,0
1,1,2,193.32,42840,0,0
2,2,0,193.32,42840,0,0
1,3,2,159.21,42849,1,0
2,4,2,159.21,42849,0,0
1,4,0,211.08,42852,4,0
2,5,0,211.08,42852,4,0
1,4,0,145.9,42858,1,0
2,5,1,145.9,42858,1,0
1,4,0,191.59,42862,0,0
2,5,0,191.59,42862,1,0
1,4,0,89.36,42866,0,0
2,5,0,89.36,42866,0,0
1,4,0,148.93,42873,1,0
2,5,0,148.93,42873,0,0
1,4,0,80.01,42886,0,0
2,5,0,80.01,42886,0,0
1,4,0,153.97,42896,0,0
2,5,0,153.97,42896,1,0
1,1,0,124.24,42897,0,0
2,2,0,124.24,42897,0,0
1,4,0,85.28,42901,1,0
2,5,0,85.28,42901,0,0
1,4,2,141.56,42910,0,0
2,5,1,141.56,42910,0,0
1,4,0,189.98,42913,0,0
2,5,0,189.98,42913,0,0
1,4,0,210.74,42921,0,0
2,5,0,210.74,42921,0,0
1,4,0,152.26,42946,0,0
2,5,0,152.26,42946,0,0
1,4,0,150.49,42949,0,0
2,5,0,150.49,42949,0,0
1,4,0,160.21,42951,0,0
2,5,0,160.21,42951,0,0
1,1,0,187.67,42953,0,0
2,2,0,187.67,42953,0,0
1,4,0,158.59,42954,0,0
2,5,0,158.59,42954,1,0
1,4,0,170.42,42996,0,0
2,5,0,170.42,42996,0,0
1,1,0,84.24,43009,0,0
2,2,0,84.24,43009,0,0
1,4,0,109.72,43017,0,0
2,5,0,109.72,43017,0,0
1,4,0,98.39,43034,0,0
2,5,0,98.39,43034,0,0
1,4,0,205.32,43048,1,0
2,5,0,205.32,43048,1,0
1,4,0,172.51,43081,0,0
2,5,0,172.51,43081,0,0
1,4,0,444.57,43088,0,0
2,5,0,444.57,43088,0,0
1,4,0,164.98,43100,2,0
2,5,0,164.98,43100,0,0
1,4,0,240.65,43104,0,0
2,5,0,240.65,43104,0,0
1,4,0,114.79,43110,0,0
2,5,0,114.79,43110,2,0
1,4,0,117.86,43111,0,0
2,5,0,117.86,43111,0,0
1,4,0,103.86,43115,0,0
2,5,0,103.86,43115,0,0
1,4,0,175.88,43119,0,0
2,5,0,175.88,43119,0,0
1,4,0,738.74,43122,0,0
2,5,0,738.74,43122,0,0
1,1,0,122.22,43187,0,0
2,2,0,122.22,43187,0,0
1,4,0,221.21,43199,0,0
2,5,0,221.21,43199,0,0
1,4,0,151.96,43201,2,0
2,5,0,151.96,43201,1,0
1,4,0,77.06,43221,0,0
2,5,0,77.06,43221,0,0
1,1,0,84.24,43229,0,0
2,2,0,84.24,43229,1,0
1,4,0,135.45,43260,1,0
2,5,0,135.45,43260,0,0
1,4,0,343.27,43262,0,0
2,5,0,343.27,43262,0,0
1,4,0,290.61,43281,4,0
2,5,0,290.61,43281,2,0
1,1,0,123.08,43282,0,0
2,2,0,123.08,43282,0,0
1,4,2,220.26,43286,0,0
2,5,2,220.26,43286,0,0
1,4,0,134.04,43292,0,0
2,5,0,134.04,43292,0,0
1,1,0,93.57,43317,0,0
2,2,0,93.57,43317,0,0
1,1,0,173.99,43318,0,0
2,2,0,173.99,43318,0,0
1,4,1,194.85,43329,1,0
2,5,1,194.85,43329,1,0
1,1,0,210.74,43332,0,0
2,2,0,210.74,43332,0,0
1,4,0,127.41,43337,0,0
2,5,0,127.41,43337,0,0
1,4,0,102.72,43348,0,0
2,5,0,102.72,43348,0,0
1,4,0,171.32,43353,0,0
2,5,0,171.32,43353,1,0
1,4,0,139.18,43361,0,0
2,5,0,139.18,43361,0,0
1,4,0,134.72,43364,0,0
2,5,0,134.72,43364,0,0
1,4,0,134.07,43377,1,0
2,5,0,134.07,43377,1,0
1,1,0,490.46,43383,0,0
2,2,0,490.46,43383,0,0
1,4,0,145.96,43384,0,0
2,5,0,145.96,43384,0,0
1,4,0,85.28,43395,1,0
2,5,0,85.28,43395,1,0
1,4,0,192.46,43398,1,1
2,5,1,192.46,43398,0,0
1,4,0,167.78,43416,0,0
2,5,0,167.78,43416,0,0
1,4,0,173.99,43425,0,0
2,5,0,173.99,43425,0,0
1,4,0,78.9,43431,0,0
2,5,0,78.9,43431,0,0
1,4,0,43.47,43445,0,0
2,5,0,43.47,43445,0,0
1,4,0,194.88,43460,0,0
2,5,0,194.88,43460,0,0
1,2,0,152.26,43466,0,0
2,3,0,152.26,43466,0,0
1,4,0,126.39,43486,0,0
2,5,0,126.39,43486,1,0
1,4,0,133.42,43505,0,0
2,5,0,133.42,43505,0,0
1,4,0,339.13,43521,0,0
2,5,0,339.13,43521,0,0
1,4,0,95.5,43546,0,0
2,5,0,95.5,43546,0,0
1,4,0,173.99,43558,0,0
2,5,0,173.99,43558,1,0
1,4,0,141.14,43560,0,2
2,5,0,141.14,43560,0,2
1,4,0,206.23,43570,0,0
2,5,0,206.23,43570,0,0
1,4,1,142.98,43585,0,0
2,5,1,142.98,43585,0,0
1,4,0,177.33,43587,1,0
2,5,0,177.33,43587,0,0
1,4,0,191.59,43589,0,0
2,5,0,191.59,43589,0,0
1,4,0,185.3,43599,0,0
2,5,0,185.3,43599,0,0
1,1,0,38.74,43607,0,0
2,2,0,38.74,43607,0,0
1,4,0,187.47,43610,0,0
2,5,0,187.47,43610,0,0
1,4,0,194.2,43614,1,0
2,5,0,194.2,43614,0,0
1,4,0,133.62,43626,0,0
2,5,0,133.62,43626,0,0
1,4,0,117.31,43653,0,0
2,5,0,117.31,43653,0,0
1,1,0,211.08,43654,0,0
2,2,0,211.08,43654,0,0
1,1,0,176.85,43656,0,0
2,2,0,176.85,43656,0,0
1,1,0,128.85,43657,0,0
2,2,0,128.85,43657,0,0
1,1,0,102.18,43658,0,0
2,2,0,102.18,43658,0,0
1,1,0,227.79,43660,2,0
2,2,0,227.79,43660,1,0
1,1,0,176.85,43677,0,0
2,2,0,176.85,43677,0,0
1,1,0,67.56,43692,0,0
2,2,0,67.56,43692,0,0
1,1,0,108.96,43695,0,0
2,2,0,108.96,43695,0,0
1,1,0,200.85,43704,0,0
2,2,0,200.85,43704,0,0
1,1,0,154.88,43712,0,0
2,2,0,154.88,43712,0,0
1,1,0,519.44,43717,0,0
2,2,0,519.44,43717,0,1
1,1,0,169.11,43721,1,2
2,2,0,169.11,43721,1,2
1,1,0,191.59,43723,0,0
2,2,0,191.59,43723,0,0
1,2,1,185.59,43770,1,0
2,3,2,185.59,43770,1,0
1,1,0,183.22,43778,0,0
2,2,0,183.22,43778,3,1
1,1,0,165.15,43781,0,1
2,2,0,165.15,43781,0,1
1,1,0,198.59,43782,1,0
2,2,0,198.59,43782,2,0
1,1,0,150.49,43791,0,0
2,2,0,150.49,43791,0,0
1,1,0,163.26,43792,0,0
2,2,0,163.26,43792,0,0
1,1,0,296.15,43795,2,0
2,2,0,296.15,43795,0,0
1,2,0,117.31,43799,0,0
2,3,0,117.31,43799,0,0
1,2,0,162.43,43801,0,0
2,3,0,162.43,43801,0,0
1,1,0,191.7,43805,1,0
2,2,0,191.7,43805,1,0
1,1,0,118.61,43806,1,0
2,2,0,118.61,43806,0,0
1,1,0,371.66,43808,0,0
2,2,0,371.66,43808,0,0
1,1,0,174.94,43825,0,0
2,2,0,174.94,43825,0,0
1,1,0,161.17,43827,1,0
2,2,0,161.17,43827,2,0
1,1,0,102.72,43831,0,0
2,2,0,102.72,43831,0,0
1,1,0,622.17,43839,0,0
2,2,0,622.17,43839,0,0
1,1,0,88.76,43890,0,0
2,2,0,88.76,43890,0,0
1,3,0,72.68,43903,0,0
2,4,0,72.68,43903,0,0
1,2,0,203.8,43909,3,0
2,3,0,203.8,43909,0,0
1,1,0,162.43,43911,0,0
2,2,0,162.43,43911,0,0
1,4,0,74.34,43919,0,0
2,5,0,74.34,43919,0,0
1,1,0,62.08,43922,0,0
2,2,0,62.08,43922,0,0
1,1,0,60.83,43935,1,0
2,2,0,60.83,43935,0,0
1,1,0,107.75,43946,0,0
2,2,0,107.75,43946,0,0
1,1,2,81.15,43949,1,0
2,2,2,81.15,43949,0,0
1,1,0,286.86,43968,0,0
2,2,0,286.86,43968,0,0
1,1,0,165.04,44003,0,0
2,2,0,165.04,44003,0,0
1,1,0,136.01,44029,0,0
2,2,0,136.01,44029,0,0
1,1,0,160.61,44040,0,0
2,2,0,160.61,44040,0,0
1,1,0,117.39,44043,0,0
2,2,0,117.39,44043,0,0
1,1,0,163.96,44052,0,0
2,2,0,163.96,44052,1,0
1,1,0,139.72,44071,0,0
2,2,0,139.72,44071,2,0
1,1,0,87.36,44074,0,0
2,2,0,87.36,44074,0,0
1,1,0,50.04,44102,0,0
2,2,0,50.04,44102,0,0
1,1,0,113.17,44143,0,0
2,2,0,113.17,44143,0,0
1,1,0,211.92,44171,0,0
2,2,0,211.92,44171,0,0
1,1,0,166.46,44174,0,0
2,2,0,166.46,44174,0,0
1,1,2,68.85,44179,0,0
2,2,2,68.85,44179,1,0
1,1,0,70.4,44191,0,2
2,2,0,70.4,44191,0,2
1,1,0,101.4,44200,0,0
2,2,0,101.4,44200,0,0
1,3,2,214.24,44202,1,0
2,4,0,214.24,44202,0,0
1,3,0,62.08,44210,0,0
2,4,0,62.08,44210,0,0
1,1,0,121.22,44224,0,0
2,2,0,121.22,44224,0,0
1,1,0,192.98,44240,0,0
2,2,0,192.98,44240,0,0
1,1,0,116.43,44245,0,0
2,2,0,116.43,44245,0,0
1,1,0,93.68,44246,0,0
2,2,0,93.68,44246,0,0
1,1,0,75.46,44258,0,0
2,2,0,75.46,44258,0,0
1,1,0,580.74,44284,0,0
2,2,0,580.74,44284,0,0
1,1,0,99.55,44335,0,0
2,2,0,99.55,44335,0,0
1,4,1,53.58,44351,1,0
2,5,0,53.58,44351,0,0
1,1,0,320.51,44395,0,0
2,2,0,320.51,44395,0,0
1,1,1,64.36,44437,0,0
2,2,0,64.36,44437,0,1
1,1,0,105.31,44446,1,0
2,2,0,105.31,44446,0,0
1,2,0,138.89,44472,1,0
2,3,0,138.89,44472,0,0
1,2,0,48.6,44480,1,0
2,3,0,48.6,44480,1,0
1,1,0,56.41,44486,1,0
2,2,0,56.41,44486,0,0
1,2,0,162.74,44493,1,0
2,3,0,162.74,44493,2,0
1,1,0,67.76,44494,0,0
2,2,0,67.76,44494,0,0
1,1,0,46.96,44501,0,0
2,2,0,46.96,44501,0,0
1,2,0,121.53,44508,0,0
2,3,0,121.53,44508,0,0
1,1,0,94.28,44511,0,0
2,2,0,94.28,44511,1,0
1,2,1,144.59,44515,2,0
2,3,2,144.59,44515,4,0
1,2,1,291.79,44522,0,2
2,3,0,291.79,44522,1,1
1,1,0,81.18,44534,0,0
2,2,0,81.18,44534,0,0
1,2,2,185.59,44551,0,0
2,3,2,185.59,44551,0,0
1,3,1,43.41,44564,0,0
2,4,0,43.41,44564,0,0
1,1,0,114.24,44569,0,0
2,2,0,114.24,44569,0,0
1,1,0,170.01,44576,0,0
2,2,0,170.01,44576,0,0
1,2,0,144.04,44593,0,0
2,3,0,144.04,44593,0,0
1,1,0,78.04,44614,0,0
2,2,0,78.04,44614,0,0
1,1,2,72.34,44617,1,0
2,2,2,72.34,44617,1,0
1,1,0,37.9,44622,0,0
2,2,0,37.9,44622,0,0
1,1,0,96.19,44624,0,0
2,2,0,96.19,44624,1,0
1,1,1,318.42,44626,2,0
2,2,1,318.42,44626,1,0
1,1,2,82.47,44628,0,0
2,2,2,82.47,44628,2,0
1,1,0,185.99,44653,0,0
2,2,0,185.99,44653,0,0
1,1,0,182.57,44664,1,1
2,2,1,182.57,44664,0,0
1,3,0,172.31,44677,0,0
2,4,0,172.31,44677,0,0
1,1,0,329.68,44683,0,0
2,2,0,329.68,44683,0,0
1,1,0,91.28,44703,0,0
2,2,0,91.28,44703,0,0
1,1,0,261.59,44716,0,0
2,2,2,261.59,44716,0,0
1,1,0,56.71,44726,0,0
2,2,0,56.71,44726,0,0
1,1,0,92.76,44740,0,0
2,2,0,92.76,44740,0,0
1,1,0,33.62,44742,0,0
2,2,0,33.62,44742,0,0
1,1,0,92.54,44747,0,0
2,2,0,92.54,44747,0,0
1,1,0,105.04,44766,0,0
2,2,0,105.04,44766,0,0
1,1,0,292.16,44778,1,0
2,2,0,292.16,44778,1,0
1,1,0,78.66,44787,1,0
2,2,0,78.66,44787,1,0
1,1,0,196.63,44797,2,0
2,2,1,196.63,44797,1,0
1,1,0,214.97,44801,0,0
2,2,0,214.97,44801,0,0
1,1,0,63.92,44811,0,0
2,2,0,63.92,44811,0,0
1,1,2,295.45,44813,0,0
2,2,0,295.45,44813,1,0
1,1,0,53.58,44814,2,0
2,2,2,53.58,44814,1,0
1,2,0,245.05,44815,0,0
2,3,0,245.05,44815,0,0
1,4,0,258.17,44821,0,0
2,5,0,258.17,44821,0,0
1,1,2,203.66,44828,1,1
2,2,0,203.66,44828,1,3
1,1,0,221.21,44838,0,0
2,2,0,221.21,44838,1,0
1,1,1,365.42,44843,0,2
2,2,1,365.42,44843,0,3
1,4,0,60.01,44844,0,0
2,5,0,60.01,44844,1,0
1,1,0,114.79,44874,0,0
2,2,0,114.79,44874,0,0
1,4,2,114.04,44879,1,0
2,5,2,114.04,44879,1,0
1,3,0,199.72,44883,0,0
2,4,0,199.72,44883,0,0
1,1,1,211.08,44896,3,0
2,2,0,211.08,44896,2,0
1,1,0,34.08,44918,0,0
2,2,0,34.08,44918,0,0
1,1,0,55.46,44923,0,0
2,2,0,55.46,44923,0,0
1,2,0,111.2,44928,0,0
2,3,0,111.2,44928,2,0
1,2,0,153.05,44942,0,0
2,3,0,153.05,44942,0,0
1,2,0,261.59,44944,0,0
2,3,0,261.59,44944,0,0
1,3,0,135.57,44958,0,0
2,4,0,135.57,44958,0,0
1,2,0,229.18,44961,0,0
2,3,0,229.18,44961,2,0
1,2,0,145.82,45038,0,0
2,3,0,145.82,45038,0,0
1,2,1,168.54,45039,3,0
2,3,2,168.54,45039,1,0
1,2,0,329.68,45062,0,0
2,3,0,329.68,45062,0,0
1,2,0,66.18,45063,0,0
2,3,0,66.18,45063,0,0
1,2,0,77.37,45079,1,0
2,3,0,77.37,45079,0,0
1,2,1,258.81,45083,6,1
2,3,2,258.81,45083,1,2
1,2,0,85.64,45090,0,0
2,3,0,85.64,45090,0,0
1,2,2,70.89,45099,0,0
2,3,2,70.89,45099,2,0
1,4,0,161.29,45108,0,0
2,5,0,161.29,45108,0,0
1,2,0,139.37,45116,0,0
2,3,0,139.37,45116,0,0
1,2,0,72.97,45121,0,0
2,3,0,72.97,45121,0,0
1,2,0,143.58,45136,0,0
2,3,0,143.58,45136,0,0
1,2,2,152.57,45150,0,0
2,3,1,152.57,45150,1,0
1,2,0,327.85,45152,0,0
2,3,0,327.85,45152,0,0
1,2,0,49.0,45154,0,0
2,3,0,49.0,45154,0,0
1,2,0,126.39,45158,0,0
2,3,0,126.39,45158,0,0
1,2,0,39.87,45175,0,0
2,3,0,39.87,45175,0,0
1,2,0,48.74,45191,0,0
2,3,0,48.74,45191,1,0
1,2,1,164.74,45206,0,1
2,3,2,164.74,45206,2,0
1,2,0,103.11,45221,0,0
2,3,0,103.11,45221,0,0
1,2,0,45.9,45234,0,0
2,3,0,45.9,45234,0,0
1,2,0,44.65,45237,1,0
2,3,0,44.65,45237,0,0
1,2,0,98.39,45248,1,0
2,3,0,98.39,45248,0,0
1,2,0,74.36,45258,2,0
2,3,0,74.36,45258,1,2
1,2,0,181.87,45273,0,0
2,3,0,181.87,45273,1,0
1,2,0,111.33,45326,0,0
2,3,0,111.33,45326,0,0
1,2,0,339.17,45331,2,0
2,3,0,339.17,45331,0,0
1,2,0,170.01,45333,0,0
2,3,0,170.01,45333,0,0
1,2,0,107.75,45334,0,0
2,3,0,107.75,45334,0,0
1,2,0,77.11,45335,0,0
2,3,0,77.11,45335,0,0
1,2,0,181.87,45341,0,0
2,3,0,181.87,45341,0,0
1,2,0,104.77,45368,0,0
2,3,0,104.77,45368,0,0
1,2,0,41.69,45386,0,0
2,3,0,41.69,45386,0,0
1,2,0,259.65,45393,0,0
2,3,0,259.65,45393,0,0
1,2,0,502.07,45404,0,0
2,3,0,502.07,45404,0,0
1,2,0,51.53,45406,0,0
2,3,0,51.53,45406,0,0
1,2,0,175.03,45430,0,0
2,3,0,175.03,45430,0,0
1,2,2,167.87,45431,0,0
2,3,1,167.87,45431,1,0
1,2,2,370.82,45444,1,0
2,3,0,370.82,45444,1,0
1,2,0,156.57,45457,0,0
2,3,0,156.57,45457,0,0
1,2,0,145.82,45491,0,0
2,3,0,145.82,45491,0,0
