hhno,pagey,pdiary,pgend,pno,ppaidprk,pproxy,pptyp,psaudist,psautime,psexpfac,pspcl,pstaz,pstyp,ptpass,puwarrp,puwdepp,puwmode,pwaudist,pwautime,pwpcl,pwtaz,pwtyp
37077,34,1,1,2,-1,0,4,-1.0,-1.0,362.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37077,5,1,2,3,-1,0,7,-1.0,-1.0,362.58,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37077,2,1,2,4,-1,0,8,-1.0,-1.0,362.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37092,41,1,2,1,-1,0,4,-1.0,-1.0,116.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37092,40,1,1,2,-1,0,1,-1.0,-1.0,116.12,-1,-1,0,0,5,4,-1,5.3,24.24,464188,674,1
37092,3,1,1,3,-1,0,8,-1.0,-1.0,116.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37099,50,1,2,1,-1,0,2,-1.0,-1.0,128.71,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37099,53,1,1,2,-1,0,1,-1.0,-1.0,128.71,-1,-1,0,0,-1,-1,-1,24.78,50.97,1145265,2309,1
37099,17,1,2,3,-1,0,6,4.61,25.04,128.71,31466,588,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37099,14,1,1,4,-1,0,7,12.41,33.23,128.71,1131281,2641,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37100,62,1,2,1,-1,0,1,-1.0,-1.0,109.09,-1,-1,0,0,5,3,5,-1.0,-1.0,-1,-1,1
37115,54,1,2,1,-1,0,1,-1.0,-1.0,287.52,-1,-1,0,0,-1,-1,-1,3.69,15.47,716709,2933,1
37135,81,1,2,1,-1,0,3,-1.0,-1.0,313.14,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37136,81,1,2,1,-1,0,3,-1.0,-1.0,205.83,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37166,62,1,2,1,-1,0,1,-1.0,-1.0,159.23,-1,-1,0,0,4,1,3,6.84,17.85,1090287,2565,1
37175,80,1,2,1,-1,0,3,-1.0,-1.0,188.95,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37185,81,1,2,1,-1,0,3,-1.0,-1.0,345.01,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37190,46,1,1,1,-1,0,1,-1.0,-1.0,215.94,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
37190,45,1,2,2,-1,1,2,-1.0,-1.0,215.94,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37190,15,1,1,3,-1,1,7,1.93,14.62,215.94,472999,313,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37195,51,1,2,1,-1,0,1,-1.0,-1.0,105.32,-1,-1,0,0,3,2,5,6.89,29.43,41061,503,1
37195,50,1,1,2,-1,1,1,-1.0,-1.0,105.32,-1,-1,0,0,-1,-1,-1,6.79,39.41,334753,299,1
37195,18,1,1,3,-1,1,6,1.26,9.68,105.32,235743,163,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37196,38,1,2,1,-1,0,1,-1.0,-1.0,488.85,-1,-1,0,0,1,1,3,-1.0,-1.0,-1,-1,1
37196,38,1,1,2,-1,1,1,-1.0,-1.0,488.85,-1,-1,0,0,-1,-1,-1,25.29,53.06,23102,1792,1
37196,17,1,2,3,-1,1,6,1.3,6.6,488.85,1165895,2158,1,0,-1,-1,-1,21.44,39.74,1152548,2373,2
37196,15,1,1,4,-1,1,7,1.3,6.6,488.85,1165895,2158,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37196,14,1,1,5,-1,1,7,1.96,7.93,488.85,1167243,2198,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37199,44,1,2,1,-1,0,2,-1.0,-1.0,128.71,-1,-1,0,0,9,9,3,2.02,12.76,234594,30,2
37199,44,1,1,2,-1,1,1,-1.0,-1.0,128.71,-1,-1,0,0,-1,-1,-1,1.74,7.68,143553,4,1
37199,13,1,1,3,-1,1,7,11.27,32.95,128.71,289885,624,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37199,10,1,2,4,-1,1,7,1.74,7.68,128.71,143553,4,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37236,47,1,2,1,-1,0,1,-1.0,-1.0,171.91,-1,-1,0,0,-1,-1,-1,8.97,36.36,224991,603,1
37236,47,1,1,2,-1,1,1,-1.0,-1.0,171.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
37236,13,1,1,3,-1,1,7,11.3,61.68,171.91,32088,2084,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37236,12,1,1,4,-1,0,7,11.3,61.68,171.91,32088,2084,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37256,30,1,2,1,-1,0,4,-1.0,-1.0,744.38,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37256,29,1,1,2,-1,1,1,-1.0,-1.0,744.38,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
37256,12,1,2,3,-1,1,7,0.79,5.17,744.38,730935,3429,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37256,7,1,2,4,-1,1,7,0.79,5.17,744.38,730935,3429,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37278,60,1,1,1,-1,0,4,-1.0,-1.0,204.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37284,50,1,1,1,-1,0,1,-1.0,-1.0,304.52,0,-1,1,1,-1,-1,6,27.83,72.5,59028,521,1
37337,51,1,1,1,-1,0,1,-1.0,-1.0,344.4,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
37337,20,1,1,2,-1,1,5,2.3,11.03,344.4,63948,1512,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37337,48,1,2,3,-1,1,1,-1.0,-1.0,344.4,-1,-1,0,0,-1,-1,-1,20.09,36.98,1137724,2564,1
37347,31,1,2,1,-1,0,2,-1.0,-1.0,602.31,-1,-1,0,0,8,2,3,2.21,8.04,96671,1113,2
37347,32,1,1,2,-1,1,1,-1.0,-1.0,602.31,-1,-1,0,0,-1,-1,-1,2.66,11.08,140678,1142,1
37347,3,1,1,3,-1,1,8,-1.0,-1.0,602.31,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37347,1,1,2,4,-1,1,8,-1.0,-1.0,602.31,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37352,76,1,2,1,-1,0,3,-1.0,-1.0,395.13,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37365,60,1,2,1,-1,0,4,-1.0,-1.0,366.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37365,64,1,1,2,-1,1,1,-1.0,-1.0,366.91,-1,-1,0,0,-1,-1,-1,6.97,23.33,544510,1142,1
37365,86,1,1,3,-1,1,3,-1.0,-1.0,366.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37365,34,1,1,4,-1,1,4,-1.0,-1.0,366.91,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37380,36,1,2,1,-1,0,2,-1.0,-1.0,636.85,-1,-1,0,0,8,8,3,4.1,13.31,937668,3312,2
37380,37,1,1,2,-1,0,1,-1.0,-1.0,636.85,-1,-1,0,0,-1,-1,3,25.81,63.55,480897,1017,1
37380,8,1,2,3,-1,1,7,0.59,4.38,636.85,878252,3379,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37380,2,1,1,4,-1,1,8,-1.0,-1.0,636.85,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37415,46,1,2,1,-1,0,4,-1.0,-1.0,528.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37415,52,1,1,2,-1,1,1,-1.0,-1.0,528.07,-1,-1,0,0,-1,-1,-1,10.48,32.66,744917,3243,1
37415,13,1,2,3,-1,1,7,1.39,6.25,528.07,724408,3086,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37415,11,1,1,4,-1,1,7,-1.0,-1.0,528.07,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37440,80,1,2,1,-1,0,3,-1.0,-1.0,179.37,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37443,60,1,1,1,-1,0,4,-1.0,-1.0,592.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37443,48,1,2,2,-1,0,1,-1.0,-1.0,592.28,-1,-1,0,0,-1,-1,-1,5.95,16.42,751490,3306,1
37443,18,1,1,3,-1,0,6,-1.0,-1.0,592.28,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37443,16,1,1,4,-1,0,6,1.37,6.64,592.28,746001,3222,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37446,53,1,2,1,-1,0,4,-1.0,-1.0,452.57,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37446,59,1,2,2,-1,1,4,-1.0,-1.0,452.57,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37446,80,1,2,3,-1,1,3,-1.0,-1.0,452.57,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37460,37,1,1,1,-1,2,1,-1.0,-1.0,266.16,-1,-1,0,0,-1,-1,-1,18.75,48.17,13585,1026,1
37460,37,1,2,2,-1,0,4,-1.0,-1.0,266.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37460,7,1,1,3,-1,2,7,3.63,14.22,266.16,165051,1474,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37460,4,1,2,4,-1,2,8,-1.0,-1.0,266.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37460,2,1,2,5,-1,2,8,-1.0,-1.0,266.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37479,62,1,2,1,-1,0,1,-1.0,-1.0,231.93,-1,-1,0,1,5,4,6,22.42,61.53,147776,514,1
37488,65,1,2,1,-1,0,1,-1.0,-1.0,646.43,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
37488,13,1,1,2,-1,1,7,0.51,4.05,646.43,979052,2473,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37488,12,1,2,3,-1,1,7,3.13,10.6,646.43,1148913,2466,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37488,10,1,1,4,-1,1,7,0.51,4.05,646.43,979052,2473,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37507,20,1,1,1,-1,0,1,-1.0,-1.0,612.35,-1,-1,0,0,-1,-1,3,27.72,48.95,469120,1052,1
37507,57,1,2,2,-1,1,1,-1.0,-1.0,612.35,-1,-1,0,1,-1,-1,-1,6.65,25.79,74320,305,1
37507,28,1,1,3,-1,1,1,-1.0,-1.0,612.35,-1,-1,0,0,-1,-1,-1,8.95,28.4,148620,433,1
37521,30,1,1,1,-1,0,1,-1.0,-1.0,1227.72,-1,-1,0,0,1,1,3,14.09,34.55,367988,1177,1
37524,39,1,1,1,-1,0,1,-1.0,-1.0,730.84,-1,-1,0,0,-1,-1,3,49.12,95.6,652350,3607,1
37524,37,1,2,2,-1,1,1,-1.0,-1.0,730.84,-1,-1,0,0,-1,-1,-1,5.25,20.79,817075,3374,1
37524,5,1,1,3,-1,1,7,4.21,17.16,730.84,900399,3378,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37524,2,1,2,4,-1,1,8,4.21,17.16,730.84,900399,3378,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37568,27,1,2,1,-1,0,1,-1.0,-1.0,582.37,-1,-1,0,0,5,3,0,5.82,26.05,463953,656,1
37568,28,1,1,2,-1,1,1,-1.0,-1.0,582.37,-1,-1,0,0,-1,-1,-1,15.9,44.3,246416,1534,1
37598,38,1,1,1,-1,0,2,-1.0,-1.0,242.07,-1,-1,0,0,-1,-1,0,-1.0,-1.0,-1,-1,2
37598,37,1,2,2,-1,0,1,-1.0,-1.0,242.07,-1,-1,0,0,-1,-1,-1,3.96,16.95,430140,117,1
37598,10,1,2,3,-1,0,7,2.43,12.88,242.07,47185,53,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37599,62,1,2,1,-1,0,2,-1.0,-1.0,292.95,-1,-1,0,1,4,1,3,9.22,34.2,432820,1653,2
37599,62,1,1,2,-1,1,4,-1.0,-1.0,292.95,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
37599,30,1,2,3,-1,1,1,-1.0,-1.0,292.95,-1,-1,0,1,-1,-1,-1,17.89,52.6,147774,514,1
37599,7,1,1,4,-1,1,7,4.36,17.11,292.95,362489,1800,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37605,37,1,2,1,-1,0,4,-1.0,-1.0,427.68,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37605,38,1,1,2,-1,1,1,-1.0,-1.0,427.68,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
37605,10,1,1,3,-1,1,7,10.18,24.23,427.68,40445,1386,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37605,7,1,1,4,-1,1,7,0.65,4.59,427.68,90512,1452,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37606,44,1,2,1,-1,0,2,-1.0,-1.0,146.63,-1,-1,0,1,7,1,2,1.31,12.28,468162,282,2
37606,52,1,2,2,-1,0,1,-1.0,-1.0,146.63,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,1
37606,11,1,1,3,-1,0,7,-1.0,-1.0,146.63,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37606,8,1,1,4,-1,0,7,-1.0,-1.0,146.63,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37625,49,1,2,1,-1,0,1,-1.0,-1.0,93.99,-1,-1,0,0,5,9,3,5.79,19.33,148565,406,1
37630,71,1,2,1,-1,0,3,-1.0,-1.0,91.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37631,81,1,2,1,-1,0,3,-1.0,-1.0,161.46,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
37631,79,1,1,2,-1,1,3,-1.0,-1.0,161.46,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37637,40,1,2,1,-1,0,4,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37637,40,1,1,2,-1,1,1,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,6.73,27.16,175226,1615,1
37637,7,1,2,3,-1,1,7,48.68,93.02,422.16,200933,2077,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37637,4,1,1,4,-1,1,8,-1.0,-1.0,422.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37647,53,1,2,1,-1,0,1,-1.0,-1.0,442.41,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
37647,54,1,1,2,-1,1,1,-1.0,-1.0,442.41,-1,-1,0,0,-1,-1,-1,17.7,44.78,480261,824,1
37647,21,1,1,3,-1,1,5,-1.0,-1.0,442.41,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37661,31,1,2,1,-1,0,1,-1.0,-1.0,756.04,-1,-1,0,0,6,5,3,11.98,33.01,206427,2015,1
37699,53,1,2,1,-1,0,1,-1.0,-1.0,150.78,-1,-1,0,0,-1,-1,3,37.65,63.06,739832,3430,1
37720,25,1,1,1,-1,0,1,-1.0,-1.0,1056.24,-1,-1,0,0,3,9,3,4.31,12.79,1137071,2554,1
37721,51,1,1,1,-1,0,1,-1.0,-1.0,297.53,-1,-1,0,0,1,1,0,2.96,12.89,811057,3046,1
37721,19,1,2,2,-1,1,4,-1.0,-1.0,297.53,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37721,21,1,1,3,-1,1,5,38.79,82.82,297.53,416157,457,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37751,43,1,1,1,-1,0,1,-1.0,-1.0,109.09,-1,-1,0,0,6,3,3,-1.0,-1.0,-1,-1,1
37754,74,1,2,1,-1,0,3,-1.0,-1.0,131.36,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37759,50,1,1,1,-1,2,1,-1.0,-1.0,394.79,-1,-1,0,1,-1,-1,-1,6.11,25.19,207863,1703,1
37759,46,1,2,2,-1,0,4,-1.0,-1.0,394.79,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37759,16,1,2,3,-1,2,6,0.81,5.3,394.79,135658,1764,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37759,13,1,2,4,-1,2,7,2.81,13.72,394.79,6229,1814,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37760,58,1,1,1,-1,0,1,-1.0,-1.0,171.27,-1,-1,0,1,3,2,4,23.13,57.09,202992,1578,1
37766,47,1,2,1,-1,0,2,-1.0,-1.0,562.55,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,2
37766,51,1,1,2,-1,1,1,-1.0,-1.0,562.55,-1,-1,0,0,-1,-1,-1,9.98,38.06,52009,1664,1
37766,17,1,1,3,-1,1,6,-1.0,-1.0,562.55,0,-1,1,0,-1,-1,-1,5.12,17.47,432796,1932,2
37766,15,1,2,4,-1,1,7,3.45,11.05,562.55,52089,1926,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37784,50,1,2,1,-1,0,1,-1.0,-1.0,232.74,-1,-1,0,0,7,8,3,7.56,25.43,45697,1847,1
37784,50,1,1,2,-1,1,1,-1.0,-1.0,232.74,-1,-1,0,0,-1,-1,-1,6.97,26.52,41077,492,1
37784,21,1,2,3,-1,1,2,-1.0,-1.0,232.74,-1,-1,0,0,-1,-1,-1,6.67,31.98,210618,256,2
37784,18,1,1,4,-1,1,6,0.66,6.18,232.74,219301,59,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37784,16,1,1,5,-1,1,6,0.66,6.18,232.74,219301,59,1,0,-1,-1,-1,1.15,6.55,22702,110,2
37801,53,1,2,1,-1,0,2,-1.0,-1.0,135.42,-1,-1,0,0,-1,-1,-1,3.53,18.96,228658,67,2
37801,52,1,1,2,-1,0,2,-1.0,-1.0,135.42,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
37801,12,1,1,3,-1,0,7,2.78,13.06,135.42,106669,114,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37801,10,1,2,4,-1,0,7,-1.0,-1.0,135.42,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37820,63,1,1,1,-1,0,4,-1.0,-1.0,136.15,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37833,56,1,2,1,-1,0,1,-1.0,-1.0,191.99,-1,-1,0,0,4,9,3,1.08,7.78,14271,1516,1
37840,37,1,2,1,-1,0,2,-1.0,-1.0,643.69,-1,-1,0,0,5,5,4,15.04,35.56,657984,3649,2
37840,38,1,1,2,-1,1,1,-1.0,-1.0,643.69,-1,-1,0,0,-1,-1,-1,22.81,51.63,656173,3567,1
37840,2,1,1,3,-1,1,8,-1.0,-1.0,643.69,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37844,57,1,1,1,-1,0,1,-1.0,-1.0,354.5,-1,-1,0,0,2,1,3,15.3,40.74,431539,1684,1
37844,53,1,2,2,-1,0,4,-1.0,-1.0,354.5,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37844,18,1,2,3,-1,2,6,7.3,18.23,354.5,1139854,2445,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37852,66,1,2,1,-1,0,3,-1.0,-1.0,395.13,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37854,59,1,1,1,-1,0,2,-1.0,-1.0,165.64,-1,-1,0,0,2,9,3,6.95,25.26,1133498,2628,2
37858,50,1,2,1,-1,0,2,-1.0,-1.0,167.72,-1,-1,0,0,-1,-1,3,1.99,12.93,558944,175,2
37908,48,1,2,1,-1,0,2,-1.0,-1.0,372.36,-1,-1,0,0,3,1,3,2.55,7.92,751410,3306,2
37908,50,1,1,2,-1,0,4,-1.0,-1.0,372.36,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37911,52,1,2,1,-1,0,1,-1.0,-1.0,220.93,-1,-1,0,0,-1,-1,-1,4.67,22.87,765210,2900,1
37911,61,1,1,2,-1,0,4,-1.0,-1.0,220.93,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37952,56,1,1,1,-1,0,2,-1.0,-1.0,979.11,-1,-1,0,0,-1,-1,1,0.4,3.61,1085929,2467,2
37952,51,1,2,2,-1,1,4,-1.0,-1.0,979.11,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37952,21,1,2,3,-1,1,2,-1.0,-1.0,979.11,-1,-1,0,0,-1,-1,-1,1.9,10.2,1134450,2476,2
37952,17,1,1,4,-1,1,6,-1.0,-1.0,979.11,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37961,73,1,2,1,-1,0,3,-1.0,-1.0,210.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37986,43,1,2,1,-1,0,4,-1.0,-1.0,1303.22,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
37987,63,1,2,1,-1,0,4,-1.0,-1.0,292.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38013,47,1,1,1,-1,2,1,-1.0,-1.0,133.32,-1,-1,0,0,-1,-1,-1,2.52,13.59,219301,59,1
38013,47,1,2,2,-1,0,5,11.78,35.75,133.32,246356,585,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38013,15,1,1,3,-1,2,7,2.52,13.59,133.32,219301,59,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38024,57,1,1,1,-1,0,1,-1.0,-1.0,357.64,-1,-1,0,0,-1,-1,-1,17.93,40.48,179627,1167,1
38024,53,1,2,2,-1,0,1,-1.0,-1.0,357.64,-1,-1,0,0,-1,-1,-1,10.75,28.82,370841,1054,1
38024,26,1,1,3,-1,0,1,-1.0,-1.0,357.64,-1,-1,0,0,-1,-1,-1,8.33,24.33,190049,1234,1
38028,63,1,2,1,-1,0,4,-1.0,-1.0,322.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38075,59,1,1,1,-1,0,1,-1.0,-1.0,272.01,-1,-1,0,0,-1,-1,4,42.48,93.6,213124,342,1
38083,71,1,1,1,-1,0,3,-1.0,-1.0,647.37,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38127,56,1,2,1,-1,0,2,-1.0,-1.0,749.53,-1,-1,0,0,-1,-1,-1,5.01,16.28,760512,3418,2
38127,10,1,1,2,-1,0,7,-1.0,-1.0,749.53,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38127,6,1,1,3,-1,0,7,-1.0,-1.0,749.53,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38131,73,1,2,1,-1,0,3,-1.0,-1.0,127.81,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38138,63,1,1,1,-1,0,1,-1.0,-1.0,217.73,-1,-1,0,0,1,1,3,19.74,47.75,179627,1167,1
38171,27,1,2,1,-1,0,1,-1.0,-1.0,810.16,-1,-1,0,0,4,9,3,12.76,37.74,1500004,3357,1
38174,55,1,2,1,-1,0,4,-1.0,-1.0,205.59,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38175,45,1,2,1,-1,0,1,-1.0,-1.0,424.64,-1,-1,0,0,-1,-1,0,23.0,65.23,148086,584,1
38175,53,1,1,2,-1,1,2,-1.0,-1.0,424.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
38175,24,1,1,3,-1,1,1,-1.0,-1.0,424.64,-1,-1,0,0,-1,-1,-1,22.72,56.78,181153,1616,1
38175,18,1,2,4,-1,1,6,-1.0,-1.0,424.64,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38175,15,1,2,5,-1,1,7,-1.0,-1.0,424.64,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38190,51,1,2,1,-1,2,1,-1.0,-1.0,134.54,-1,-1,0,1,-1,-1,-1,31.55,73.65,1145505,2401,1
38190,34,1,1,2,-1,0,1,-1.0,-1.0,134.54,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
38190,3,1,2,3,-1,2,8,1.02,7.56,134.54,347437,831,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38195,74,1,2,1,-1,0,3,-1.0,-1.0,82.76,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38241,52,1,1,1,-1,0,4,-1.0,-1.0,248.3,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38262,80,1,1,1,-1,0,3,-1.0,-1.0,127.81,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38269,80,1,1,1,-1,0,5,4.52,20.06,141.12,246663,72,2,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
38272,77,1,2,1,-1,0,3,-1.0,-1.0,888.05,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38312,83,1,2,1,-1,0,3,-1.0,-1.0,131.36,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38314,43,1,2,1,-1,0,2,-1.0,-1.0,140.52,-1,-1,0,0,-1,-1,6,3.18,19.6,147852,504,2
38314,40,1,1,2,-1,0,1,-1.0,-1.0,140.52,-1,-1,0,0,8,7,3,14.53,41.08,175226,1615,1
38314,15,1,2,3,-1,1,7,3.28,17.26,140.52,235743,163,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38314,13,1,1,4,-1,1,7,2.75,15.62,140.52,169182,349,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38335,85,1,2,1,-1,0,3,-1.0,-1.0,141.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38343,53,1,1,1,-1,2,1,-1.0,-1.0,269.1,-1,-1,0,0,-1,-1,-1,7.45,23.52,398655,1045,1
38343,45,1,2,2,-1,0,1,-1.0,-1.0,269.1,-1,-1,0,0,1,1,4,7.45,23.52,398663,1045,1
38343,17,1,1,3,-1,2,6,-1.0,-1.0,269.1,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38348,48,1,2,1,-1,0,4,-1.0,-1.0,214.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38348,56,1,1,2,-1,1,1,-1.0,-1.0,214.48,-1,-1,0,0,-1,-1,-1,13.48,31.03,1148015,2388,1
38348,16,1,2,3,-1,1,6,0.66,4.44,214.48,1159938,2231,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
38373,41,1,2,1,-1,0,1,-1.0,-1.0,223.04,-1,-1,0,0,6,3,3,5.01,21.82,463906,706,1
