day,fhtindx1,fhtindx2,hhno,jtindex,parent,pdpurp,phtindx1,phtindx2,pno,subtrs,tardest,tarorig,tautocost,tautodist,tautotime,tdadtyp,tdpcl,tdtaz,tlvdest,tlvorig,tmodetp,toadtyp,toexpfac,topcl,totaz,tour,tpathtp,tripsh1,tripsh2
1,0,0,17256,0,0,7,0,0,1,0,930,1315,0.0,2.76,13.52,4,84339,621,1030,920,3,1,59.74,347965,413,1,0,1,5
1,0,0,17256,0,0,1,0,0,2,1,910,1815,0.0,3.55,24.13,2,361096,611,1745,845,2,1,59.74,347965,413,1,0,1,1
1,0,0,17256,0,1,1,0,0,2,0,1100,1145,0.0,0.93,13.24,4,147848,498,1120,1040,6,2,59.74,361096,611,2,1,1,1
1,0,0,17256,0,0,2,0,0,3,0,840,1555,0.0,2.24,17.15,3,146341,362,1535,805,8,1,59.74,347965,413,1,0,1,1
1,0,0,17256,0,0,8,0,0,3,0,1935,2035,0.0,1.2,8.45,4,328141,416,2030,1930,4,1,59.74,347965,413,2,0,1,1
2,0,0,17256,0,0,8,0,0,1,0,1125,1350,0.0,3.03,19.06,4,74268,304,1340,1115,4,1,59.74,347965,413,1,0,1,1
2,0,0,17256,0,0,8,0,0,1,0,1935,2035,0.0,1.2,8.45,4,328141,416,2030,1930,4,1,59.74,347965,413,2,0,1,1
2,0,0,17256,0,0,1,0,0,2,0,915,1815,0.0,3.55,24.13,2,361096,611,1745,845,2,1,59.74,347965,413,1,0,1,1
2,0,0,17256,0,0,4,0,0,2,0,1925,1945,0.0,1.28,10.55,4,416371,370,1935,1920,3,1,59.74,347965,413,2,0,1,1
2,0,0,17256,0,0,2,0,0,3,0,855,1555,0.0,2.24,17.15,3,146341,362,1535,805,8,1,59.74,347965,413,1,0,1,1
1,0,0,17257,0,0,5,0,0,1,0,1345,1700,0.0,0.9,7.9,4,286722,797,1645,1130,5,1,239.26,422315,832,1,0,2,1
2,0,0,17257,0,0,5,0,0,1,0,1205,1700,0.0,15.28,54.84,4,54299,70,1345,1120,5,1,239.26,422315,832,1,0,1,3
1,0,0,17265,0,0,1,0,0,1,0,729,1515,0.0,5.22,17.19,2,668199,3529,1500,715,5,1,95.01,642606,3520,1,0,2,1
1,1,2,17265,0,0,2,0,0,2,0,900,1540,0.0,4.87,15.93,3,584242,3518,1530,700,8,1,95.01,642606,3520,1,0,2,1
1,1,2,17265,0,0,2,0,0,3,0,900,1540,0.0,4.87,15.93,3,584242,3518,1530,700,8,1,95.01,642606,3520,1,0,2,1
2,0,0,17265,0,0,1,0,0,1,0,720,1515,0.0,5.22,17.19,2,668199,3529,1500,700,5,1,95.01,642606,3520,1,0,2,1
2,1,2,17265,0,0,2,0,0,2,0,900,1540,0.0,4.87,15.93,3,584242,3518,1530,700,8,1,95.01,642606,3520,1,0,2,1
2,1,2,17265,0,0,2,0,0,3,0,900,1540,0.0,4.87,15.93,3,584242,3518,1530,700,8,1,95.01,642606,3520,1,0,2,1
1,0,0,17296,0,0,1,0,0,1,1,532,1802,0.0,3.25,19.47,2,148598,435,1655,524,3,1,219.38,540784,352,1,0,2,2
1,0,0,17296,0,1,6,0,0,1,0,715,730,0.0,0.35,9.87,4,148702,434,725,712,1,2,219.38,148598,435,2,0,1,1
2,0,0,17296,0,0,1,0,0,1,1,655,1807,0.0,3.25,19.47,2,148598,435,1745,643,3,1,219.38,540784,352,1,0,1,1
2,0,0,17296,0,1,7,0,0,1,0,817,827,0.0,0.35,9.87,4,148702,434,822,815,1,2,219.38,148598,435,2,0,1,1
2,0,0,17296,0,0,8,0,0,1,0,1948,2108,0.0,3.17,17.34,4,234166,403,2100,1930,3,1,219.38,540784,352,3,0,1,1
1,0,0,17298,0,0,1,0,0,1,0,530,1730,0.0,17.23,47.29,2,463714,707,1630,500,3,1,190.32,1131362,2642,1,0,1,1
1,0,0,17298,2,0,3,0,0,2,0,1800,1815,0.0,2.66,11.81,4,980038,2585,1805,1745,5,1,190.32,1131362,2642,1,0,1,1
1,0,0,17298,3,0,3,0,0,2,0,1930,1945,0.0,2.66,11.81,4,980038,2585,1935,1925,5,1,190.32,1131362,2642,2,0,1,1
1,0,0,17298,1,0,5,0,0,2,0,1315,1425,0.0,0.74,4.99,4,991995,2644,1345,1300,5,1,190.32,1131362,2642,3,0,1,2
1,0,0,17298,2,0,3,0,0,3,0,1800,1815,0.0,2.66,11.81,4,980038,2585,1805,1745,5,1,190.32,1131362,2642,1,0,1,1
1,0,0,17298,3,0,3,0,0,3,0,1930,1945,0.0,2.66,11.81,4,980038,2585,1935,1925,5,1,190.32,1131362,2642,2,0,1,1
1,0,0,17298,1,0,5,0,0,3,0,1315,1425,0.0,0.74,4.99,4,991995,2644,1345,1300,5,1,190.32,1131362,2642,3,0,1,2
1,0,0,17298,1,0,5,0,0,4,0,1315,1425,0.0,0.74,4.99,4,991995,2644,1345,1300,5,1,190.32,1131362,2642,1,0,1,2
1,0,0,17298,0,0,8,0,0,4,0,1800,1945,0.0,2.66,11.81,4,980044,2585,1935,1745,5,1,190.32,1131362,2642,2,0,1,1
1,0,0,17298,2,0,3,0,0,5,0,1800,1815,0.0,2.66,11.81,4,980038,2585,1805,1745,5,1,190.32,1131362,2642,1,0,1,1
1,0,0,17298,3,0,3,0,0,5,0,1930,1940,0.0,2.66,11.81,4,980038,2585,1935,1925,5,1,190.32,1131362,2642,2,0,1,1
1,0,0,17298,1,0,5,0,0,5,0,1315,1425,0.0,0.74,4.99,4,991995,2644,1345,1300,5,1,190.32,1131362,2642,3,0,1,2
2,0,0,17298,0,0,1,0,0,1,0,530,1645,0.0,17.23,47.29,2,463714,707,1600,500,3,1,190.32,1131362,2642,1,0,1,1
2,0,0,17298,0,0,2,0,0,3,0,805,1520,0.0,0.59,4.34,3,1131372,2642,1510,750,1,1,190.32,1131362,2642,1,0,1,1
2,0,0,17298,0,0,2,0,0,4,0,815,1520,0.0,0.59,4.34,3,1131372,2642,1510,800,1,1,190.32,1131362,2642,1,0,1,1
1,0,0,17302,0,0,6,0,0,1,0,1130,1245,0.0,0.7,9.63,4,212485,351,1230,1125,4,1,62.08,137737,395,1,0,1,1
1,0,0,17302,0,0,7,0,0,1,0,1625,2210,0.0,0.29,7.14,4,397145,395,1945,1615,4,1,62.08,137737,395,2,0,1,2
1,0,0,17302,0,0,1,0,0,2,0,720,1550,0.0,3.36,22.38,2,41294,497,1530,700,3,1,62.08,137737,395,1,0,1,1
2,0,0,17302,0,0,1,0,0,1,0,805,1840,-1.0,-1.0,-1.0,2,-1,-1,1740,615,5,1,62.08,137737,395,1,0,1,1
2,0,0,17302,0,0,1,0,0,2,0,800,1635,0.0,3.36,22.38,2,41294,497,1600,730,3,1,62.08,137737,395,1,0,1,1
2,0,0,17302,0,0,4,0,0,2,0,1930,2000,0.0,4.01,19.17,4,493001,317,1935,1900,3,1,62.08,137737,395,2,0,1,1
1,0,0,17303,0,0,1,0,0,1,0,810,1730,0.0,9.75,29.5,2,361138,611,1640,724,7,1,38.74,343051,12,1,3,2,2
1,0,0,17303,0,0,3,0,0,1,0,2120,2200,0.0,6.64,24.65,4,147256,321,2130,1805,5,1,38.74,343051,12,2,0,3,1
2,0,0,17303,0,0,1,0,0,1,0,815,1620,0.0,9.75,29.5,2,361138,611,1530,730,3,1,38.74,343051,12,1,0,1,2
1,0,0,17308,0,0,1,0,0,1,0,645,1935,0.0,9.07,31.7,2,148086,584,1915,625,3,1,86.13,204853,82,1,0,1,1
1,0,0,17308,0,0,1,0,0,2,0,900,1620,0.0,12.09,33.59,2,273685,729,1550,830,5,1,86.13,204853,82,1,0,1,1
1,1,0,17308,0,0,3,0,0,2,0,730,745,0.0,0.97,7.74,4,287527,80,740,725,5,1,86.13,204853,82,2,0,1,1
1,0,2,17308,0,0,3,0,0,2,0,1630,1650,0.0,0.97,7.74,4,287527,80,1640,1625,5,1,86.13,204853,82,3,0,1,1
1,1,2,17308,0,0,2,0,0,3,0,730,1650,0.0,0.97,7.74,3,287527,80,1640,725,5,1,86.13,204853,82,1,0,1,1
2,0,0,17308,1,0,8,0,0,1,0,1005,1340,0.0,2.69,14.6,4,45583,232,1330,930,5,1,86.13,204853,82,1,0,2,1
2,0,0,17308,0,0,1,0,0,2,0,900,1630,0.0,12.09,33.59,2,273685,729,1600,830,3,1,86.13,204853,82,1,0,1,1
2,0,0,17308,0,0,6,0,0,2,0,1655,1705,0.0,1.45,10.63,4,413210,134,1700,1650,3,1,86.13,204853,82,2,0,1,1
2,0,0,17308,1,0,8,0,0,3,0,1005,1340,0.0,2.69,14.6,4,45583,232,1330,930,5,1,86.13,204853,82,1,0,2,1
1,0,0,17309,0,0,1,0,0,1,1,725,1656,0.0,5.07,15.02,2,307986,1718,1635,700,3,1,136.62,376092,1799,1,0,1,1
1,0,0,17309,0,1,9,0,0,1,0,1025,1109,0.0,0.68,4.35,4,228983,1731,1045,1015,3,2,136.62,307986,1718,2,0,1,3
1,0,0,17309,0,0,4,0,0,2,0,955,1024,0.0,0.75,5.07,4,45898,1801,1020,950,3,1,136.62,376092,1799,1,0,1,1
1,0,0,17309,0,0,8,0,0,2,0,535,645,0.0,1.52,6.69,4,424481,1796,640,530,3,1,136.62,376092,1799,2,0,1,1
2,0,0,17309,0,0,1,0,0,1,0,732,1715,0.0,5.07,15.02,2,307986,1718,1630,630,6,1,136.62,376092,1799,1,1,2,1
2,0,0,17309,1,0,5,0,0,2,0,1033,1113,0.0,3.24,9.86,4,557319,1794,1105,1000,4,1,136.62,376092,1799,1,0,2,1
2,0,0,17309,1,0,3,0,0,3,0,1033,1113,0.0,3.24,9.86,4,557319,1794,1105,1000,4,1,136.62,376092,1799,1,0,2,1
1,0,0,17339,0,0,4,0,0,1,0,900,1110,0.0,3.32,12.87,4,590352,3694,1015,850,3,1,32.11,609390,3689,1,0,1,3
1,0,0,17339,0,0,5,0,0,1,0,1625,1650,0.0,3.47,14.01,4,644254,3691,1640,1615,3,1,32.11,609390,3689,2,0,1,1
1,0,0,17339,0,0,4,0,0,2,0,850,1730,0.0,33.58,59.64,4,606746,3646,1530,745,3,1,32.11,609390,3689,1,0,2,2
2,0,0,17339,0,0,4,0,0,1,0,1455,1605,0.0,3.56,13.39,4,641593,3686,1600,1450,3,1,32.11,609390,3689,1,0,1,1
2,0,0,17339,0,0,3,0,0,2,0,1030,1145,0.0,2.86,11.36,4,648964,3693,1130,730,4,1,32.11,609390,3689,1,0,5,1
1,0,0,17360,0,0,1,0,0,1,0,1120,1511,0.0,11.23,35.27,4,919656,3237,1430,1000,4,1,46.97,766352,2784,1,0,2,2
1,0,0,17360,0,0,1,0,0,1,0,1520,205,0.0,0.82,11.07,2,762272,2808,200,1515,3,1,46.97,766352,2784,2,0,1,1
2,0,0,17360,0,0,1,0,0,1,0,1450,235,0.0,0.82,11.07,2,762272,2808,230,1445,3,1,46.97,766352,2784,1,0,1,1
1,0,0,17363,0,0,4,0,0,1,0,1615,1635,0.0,1.74,8.58,4,27541,189,1625,1600,3,1,292.73,353358,64,1,0,1,1
1,0,0,17363,0,0,6,0,0,1,0,2040,2105,0.0,2.02,9.83,4,429867,186,2050,2030,3,1,292.73,353358,64,2,0,1,1
1,0,0,17363,0,0,1,0,0,2,0,850,1745,0.0,8.41,26.94,2,148956,444,1500,800,6,1,292.73,353358,64,1,3,1,2
2,0,0,17363,0,0,1,0,0,1,0,800,1700,0.0,8.42,24.3,2,565634,599,1600,740,4,1,292.73,353358,64,1,0,1,2
2,0,0,17363,0,0,1,0,0,2,0,850,1700,0.0,8.41,26.94,2,148956,444,1500,800,6,1,292.73,353358,64,1,3,1,2
1,0,0,17386,0,0,5,0,0,1,0,1238,1255,0.0,0.99,8.09,4,211261,240,1252,1130,3,1,38.49,210378,256,1,0,3,1
2,0,0,17386,0,0,4,0,0,1,0,1152,1405,0.0,11.32,33.85,4,1016150,2650,1333,1115,3,1,38.49,210378,256,1,0,1,1
2,0,0,17386,0,0,5,0,0,1,0,1026,1110,0.0,10.75,33.18,4,1015873,2651,1044,925,3,1,38.49,210378,256,2,0,4,1
1,0,0,17401,0,0,9,0,0,1,0,1253,1402,0.0,0.65,6.68,4,489239,294,1355,1020,3,1,54.06,240970,205,1,0,4,1
1,0,0,17401,0,0,9,0,0,1,0,1605,2050,0.0,0.65,6.68,4,489239,294,1850,1550,5,1,54.06,240970,205,2,0,1,2
1,0,0,17401,0,0,5,0,0,2,0,1920,2030,0.0,1.72,11.2,4,57737,289,2020,1910,3,1,54.06,240970,205,1,0,1,1
2,0,0,17401,0,0,4,0,0,1,0,1710,2120,0.0,6.06,26.72,4,225300,80,2059,1645,3,1,54.06,240970,205,1,0,1,1
2,0,0,17401,0,0,9,0,0,1,0,1344,1439,0.0,0.65,6.68,4,489239,294,1435,1001,3,1,54.06,240970,205,2,0,8,1
2,0,0,17401,0,0,8,0,0,2,0,1830,2225,0.0,2.93,17.21,4,364870,280,2210,1810,3,1,54.06,240970,205,1,0,1,1
1,0,0,17409,0,0,1,0,0,1,0,1010,1710,0.0,0.83,9.24,4,146680,360,1700,1000,3,1,46.58,333968,310,1,0,1,1
1,0,0,17409,0,0,6,0,0,1,0,1830,2015,-1.0,-1.0,-1.0,4,0,-1,2000,1800,3,1,46.58,333968,310,2,0,1,1
1,0,0,17409,0,0,1,0,0,2,0,840,2020,0.0,0.83,9.24,4,146680,360,1330,830,3,1,46.58,333968,310,1,0,1,4
2,0,0,17409,0,0,1,0,0,1,0,1330,1630,0.0,0.83,9.24,4,146680,360,1615,915,4,1,46.58,333968,310,1,0,4,1
2,0,0,17409,0,0,1,0,0,2,0,1330,1800,0.0,0.83,9.24,4,146680,360,1740,830,4,1,46.58,333968,310,1,0,3,1
1,0,0,17412,0,0,1,0,0,1,0,1445,1650,0.0,4.6,27.24,2,430112,214,1620,1425,3,1,47.38,337190,142,1,0,1,2
1,0,0,17412,0,0,5,0,0,1,0,735,755,0.0,0.79,6.74,4,213880,87,750,730,3,1,47.38,337190,142,2,0,1,1
1,0,0,17412,0,0,7,0,0,1,0,2055,2220,0.0,1.0,7.22,4,453913,161,2215,2045,3,1,47.38,337190,142,3,0,1,1
2,0,0,17412,0,0,5,0,0,1,0,948,1020,0.0,1.88,10.84,4,211681,259,1010,915,3,1,47.38,337190,142,1,0,4,1
2,0,0,17412,0,0,6,0,0,1,0,1205,1430,0.0,2.64,12.21,4,30046,251,1420,1155,3,1,47.38,337190,142,2,0,1,1
2,0,0,17451,0,0,5,0,0,1,0,1040,1140,0.0,3.2,12.9,4,219488,1718,1119,1030,3,1,197.91,412752,1726,1,0,1,2
1,0,0,17460,0,0,1,0,0,1,1,930,1930,0.0,16.35,51.87,2,42695,473,1900,900,3,1,77.82,1081121,2636,1,0,1,1
1,0,0,17460,0,1,6,0,0,1,0,1200,1330,0.0,0.28,9.56,4,114798,484,1315,1145,1,2,77.82,42695,473,2,0,1,1
2,0,0,17460,0,0,1,0,0,1,0,1445,2000,0.0,16.35,51.87,2,42695,473,1930,845,3,1,77.82,1081121,2636,1,0,3,1
1,0,0,17472,0,0,1,0,0,1,0,626,1658,0.0,4.96,21.33,2,207387,1580,1558,614,3,1,96.0,43218,1501,1,0,1,2
2,0,0,17472,0,0,1,0,0,1,0,625,1653,0.0,4.96,21.33,2,207387,1580,1632,611,3,1,96.0,43218,1501,1,0,1,1
1,0,0,17478,0,0,3,0,0,1,0,730,755,0.0,2.31,18.13,4,170418,403,732,720,4,1,472.61,421520,425,1,0,1,1
1,0,0,17478,0,0,7,0,0,1,0,930,1055,0.0,0.18,6.72,4,254549,425,1050,925,3,1,472.61,421520,425,2,0,1,1
1,0,0,17478,0,0,7,0,0,1,0,1320,1805,0.0,14.01,37.9,4,254975,1427,1715,1250,3,1,472.61,421520,425,3,0,1,1
2,0,0,17478,0,0,3,0,0,1,0,1935,1947,0.0,1.93,19.05,4,59064,538,1936,1925,4,1,472.61,421520,425,1,0,1,1
2,0,0,17478,0,0,7,0,0,1,0,1500,1520,0.0,1.46,16.71,4,41088,485,1510,1445,3,1,472.61,421520,425,2,0,1,1
1,0,0,17486,0,0,1,0,0,1,0,745,1730,0.0,3.16,17.87,2,38751,129,1600,730,3,1,68.99,195300,60,1,0,1,3
1,0,0,17486,1,0,6,0,0,1,0,1930,2000,0.0,3.2,19.38,4,222986,130,1945,1900,4,1,68.99,195300,60,2,0,1,1
1,0,0,17486,0,0,1,0,0,2,0,815,1500,0.0,3.16,17.87,4,38751,129,1445,800,3,1,68.99,195300,60,1,0,1,1
1,0,0,17486,0,0,4,0,0,2,0,1900,2215,0.0,0.34,5.16,4,195476,59,2210,1855,3,1,68.99,195300,60,2,0,1,1
1,0,0,17486,1,0,6,0,0,3,0,1930,2000,0.0,3.2,19.38,4,222986,130,1945,1900,4,1,68.99,195300,60,1,0,1,1
2,0,0,17486,0,0,1,0,0,1,0,713,1955,0.0,3.16,17.87,2,38751,129,1300,703,3,1,68.99,195300,60,1,0,1,3
1,0,0,17489,0,0,4,0,0,1,0,1003,1530,0.0,4.1,15.08,4,234545,45,1105,940,3,1,70.56,147116,320,1,0,1,10
2,0,0,17489,0,0,4,0,0,1,0,1510,1620,0.0,3.05,14.66,4,406676,91,1605,1305,3,1,70.56,147116,320,1,0,4,1
1,0,0,17495,0,0,3,0,0,1,0,800,810,0.0,1.92,9.25,4,106669,114,801,750,5,1,85.96,520216,209,1,0,1,1
1,0,0,17495,1,0,5,0,0,1,0,1020,1245,0.0,9.62,30.84,4,464076,655,1200,1000,4,1,85.96,520216,209,2,0,1,2
1,0,0,17495,0,0,8,0,0,1,0,1515,1730,0.0,2.23,9.57,4,14695,105,1600,1500,3,1,85.96,520216,209,3,0,1,3
1,0,0,17495,0,0,2,1,0,2,0,800,915,0.0,6.78,26.26,3,386303,552,900,730,4,1,85.96,520216,209,1,0,2,1
1,0,1,17495,0,0,3,0,0,2,0,1640,1650,0.0,1.92,9.25,4,106669,114,1641,1625,4,1,85.96,520216,209,2,0,1,1
1,0,0,17495,1,0,5,0,0,2,0,1020,1245,0.0,9.62,30.84,4,464076,655,1200,1000,4,1,85.96,520216,209,3,0,1,2
1,0,0,17495,0,0,2,1,0,3,0,745,1850,0.0,6.12,22.65,4,219851,10,1740,730,4,1,85.96,520216,209,1,0,1,2
1,0,1,17495,0,0,2,0,0,4,0,800,1650,0.0,1.92,9.25,4,106669,114,1641,750,4,1,85.96,520216,209,1,0,1,1
2,0,0,17495,0,0,8,0,0,1,0,900,1740,0.0,39.05,60.84,4,1176975,2130,1130,745,4,1,85.96,520216,209,1,0,1,6
2,0,0,17495,0,0,1,0,0,2,0,1320,1715,0.0,5.12,23.98,4,411248,373,1530,1255,4,1,85.96,520216,209,1,0,1,2
2,0,0,17495,0,0,2,0,0,2,0,745,920,0.0,6.78,26.26,3,386303,552,900,715,3,1,85.96,520216,209,2,0,1,1
2,1,0,17495,0,0,2,0,0,3,0,810,1800,0.0,6.12,22.65,4,219851,10,1700,745,5,1,85.96,520216,209,1,0,1,2
2,1,0,17495,0,0,2,0,0,4,0,810,1740,0.0,6.12,22.65,4,219851,10,1730,745,5,1,85.96,520216,209,1,0,1,1
1,0,0,17517,0,0,1,0,0,1,0,1505,1615,0.0,3.64,18.53,4,212910,335,1610,1445,3,1,47.38,548949,139,1,0,1,1
1,0,0,17517,0,0,5,0,0,1,0,1240,1310,0.0,0.77,7.7,4,287465,90,1250,1235,3,1,47.38,548949,139,2,0,1,2
1,0,0,17517,0,0,8,0,0,1,0,645,915,0.0,5.9,25.78,4,10823,360,830,630,3,1,47.38,548949,139,3,0,1,2
2,0,0,17517,0,0,4,0,0,1,0,1225,1310,0.0,2.27,11.94,4,210314,242,1240,1217,3,1,47.38,548949,139,1,0,1,2
2,0,0,17517,0,0,7,0,0,1,0,1835,2135,0.0,10.55,35.85,4,1130228,2638,2105,1810,3,1,47.38,548949,139,2,0,1,1
2,0,0,17517,0,0,8,0,0,1,0,730,845,0.0,1.75,9.96,4,346370,149,825,720,3,1,47.38,548949,139,3,0,1,2
1,0,0,17538,0,0,3,0,0,1,0,858,1105,0.0,0.5,6.02,4,74976,1859,908,855,5,1,185.59,65077,1859,1,0,1,3
1,0,1,17538,0,0,3,0,0,1,0,1518,1700,0.0,0.5,6.02,4,74976,1859,1520,1515,5,1,185.59,65077,1859,2,0,1,2
1,0,0,17538,0,0,8,0,0,1,0,1200,1407,0.0,5.55,15.75,4,1133266,2619,1346,1145,3,1,185.59,65077,1859,3,0,1,1
1,0,0,17538,0,0,1,1,0,2,0,929,1645,0.0,5.61,27.0,2,182710,70,1630,855,5,1,185.59,65077,1859,1,0,3,1
1,0,1,17538,0,0,2,1,0,3,0,858,1700,0.0,0.5,6.02,3,74976,1859,1520,855,5,1,185.59,65077,1859,1,0,1,2
1,0,1,17538,0,0,2,1,0,4,0,858,1700,0.0,0.5,6.02,3,74976,1859,1520,855,5,1,185.59,65077,1859,1,0,1,2
2,0,0,17538,0,0,1,0,0,1,0,945,1105,0.0,8.03,31.05,4,365636,296,1020,928,3,1,185.59,65077,1859,1,0,1,2
2,0,1,17538,0,0,3,0,0,1,0,1530,1655,0.0,0.5,6.02,4,74976,1859,1531,1525,1,1,185.59,65077,1859,2,0,1,2
2,0,0,17538,0,0,8,0,0,1,0,1151,1330,0.0,5.55,15.75,4,1133266,2619,1310,1140,3,1,185.59,65077,1859,3,0,1,1
2,0,0,17538,1,0,8,0,0,1,0,1714,1904,0.0,5.55,15.75,4,1133266,2619,1853,1700,5,1,185.59,65077,1859,4,0,1,1
2,0,0,17538,0,0,1,0,0,2,0,929,1700,0.0,5.61,27.0,2,182710,70,1630,913,3,1,185.59,65077,1859,1,0,1,1
2,0,1,17538,0,0,2,0,0,3,0,905,1655,0.0,0.5,6.02,3,74976,1859,1531,858,5,1,185.59,65077,1859,1,0,1,2
2,0,0,17538,1,0,8,0,0,3,0,1714,1904,0.0,5.55,15.75,4,1133266,2619,1853,1700,5,1,185.59,65077,1859,2,0,1,1
2,0,0,17538,1,0,4,0,0,4,0,1714,1904,0.0,5.55,15.75,4,1133266,2619,1853,1700,5,1,185.59,65077,1859,1,0,1,1
1,1,0,17545,0,0,3,0,0,1,0,900,910,0.0,1.01,5.08,4,63963,1468,901,845,1,1,127.23,165570,1471,1,0,1,1
1,0,2,17545,0,0,3,0,0,1,0,1309,1325,0.0,1.01,5.08,4,63963,1468,1310,1300,1,1,127.23,165570,1471,2,0,1,1
1,0,0,17545,0,0,3,0,0,1,0,1400,1415,0.0,1.23,8.94,4,371994,1509,1405,1350,5,1,127.23,165570,1471,3,0,1,1
1,0,0,17545,0,0,1,0,0,2,0,905,1815,0.0,11.45,32.31,2,40966,450,1740,830,3,1,127.23,165570,1471,1,0,1,1
1,1,2,17545,0,0,2,0,0,3,0,900,1330,0.0,1.01,5.08,3,63963,1468,1310,845,1,1,127.23,165570,1471,1,0,1,1
1,0,0,17545,0,0,8,0,0,3,0,1400,1520,0.0,1.23,8.94,4,371970,1509,1510,1350,5,1,127.23,165570,1471,2,0,1,1
2,1,0,17545,0,0,3,0,0,1,0,900,910,0.0,1.01,5.08,4,63963,1468,901,845,1,1,127.23,165570,1471,1,0,1,1
2,0,2,17545,0,0,3,0,0,1,0,1529,1545,0.0,1.01,5.08,4,63963,1468,1530,1520,1,1,127.23,165570,1471,2,0,1,1
2,0,0,17545,0,0,5,0,0,1,0,1207,1325,0.0,9.32,29.44,4,134107,1352,1230,1120,3,1,127.23,165570,1471,3,0,2,2
2,0,0,17545,0,0,1,0,0,2,0,915,1820,0.0,11.45,32.31,2,40966,450,1745,840,3,1,127.23,165570,1471,1,0,1,1
2,1,2,17545,0,0,2,0,0,3,0,900,1545,0.0,1.01,5.08,3,63963,1468,1530,845,1,1,127.23,165570,1471,1,0,1,1
1,0,0,17551,0,0,1,0,0,1,0,715,1710,0.0,15.88,30.19,2,218235,983,1620,632,7,1,83.86,224702,382,1,3,2,1
1,0,0,17551,0,0,4,0,0,1,0,1904,2133,0.0,0.68,8.35,4,416030,407,2124,1858,3,1,83.86,224702,382,2,0,1,1
1,0,0,17551,0,0,5,0,0,1,0,1725,1732,0.0,0.28,6.96,4,224796,383,1728,1722,1,1,83.86,224702,382,3,0,1,1
2,0,0,17551,0,0,1,0,0,1,0,643,1740,0.0,15.88,30.19,2,218235,983,1550,544,6,1,83.86,224702,382,1,3,1,2
1,0,0,17573,0,0,1,0,0,1,0,920,1315,0.0,6.66,22.04,2,440781,1840,1220,830,6,1,72.34,171879,38,1,1,1,1
1,0,0,17573,0,0,3,0,0,1,0,1645,1752,0.0,2.86,13.38,4,413182,134,1735,1630,5,1,72.34,171879,38,2,0,1,2
1,0,0,17573,0,0,2,0,0,2,0,845,1550,0.0,3.8,15.59,4,454095,161,1515,740,8,1,72.34,171879,38,1,0,1,1
1,0,0,17573,0,0,8,0,0,2,0,1645,1752,0.0,2.86,13.38,4,413182,134,1735,1630,5,1,72.34,171879,38,2,0,1,2
2,0,0,17573,0,0,1,0,0,1,0,925,1328,0.0,6.66,22.04,2,440781,1840,1302,900,3,1,72.34,171879,38,1,0,2,1
2,0,1,17573,0,0,3,0,0,1,0,1420,1750,0.0,3.8,15.59,4,454095,161,1540,1408,5,1,72.34,171879,38,2,0,1,4
2,0,1,17573,0,0,2,0,0,2,0,845,1750,0.0,3.8,15.59,4,454095,161,1540,740,8,1,72.34,171879,38,1,0,1,4
1,0,0,17605,0,0,1,0,0,1,0,706,1615,0.0,13.95,33.07,2,63107,905,1550,645,3,1,72.57,182980,292,1,0,1,1
1,0,0,17605,0,0,6,0,0,1,0,1910,2010,0.0,1.18,9.92,4,57792,289,2000,1900,4,1,72.57,182980,292,2,0,1,1
1,0,0,17605,0,0,5,0,0,2,0,2015,2110,0.0,1.18,9.92,4,183162,289,2100,2010,3,1,72.57,182980,292,1,0,1,1
2,0,0,17605,0,0,1,0,0,1,0,715,1620,0.0,13.95,33.07,2,63107,905,1550,645,3,1,72.57,182980,292,1,0,1,1
2,0,0,17605,0,0,5,0,0,1,0,1925,2035,0.0,19.17,42.29,4,1136222,2564,2010,1900,4,1,72.57,182980,292,2,0,1,1
2,0,0,17605,0,0,5,0,0,2,0,1345,1425,0.0,4.02,21.02,4,348245,420,1410,1330,3,1,72.57,182980,292,1,0,1,1
2,0,0,17605,0,0,6,0,0,2,0,1910,2010,0.0,1.18,9.92,4,57792,289,2000,1905,4,1,72.57,182980,292,2,0,1,1
1,0,0,17610,1,0,3,0,0,1,0,850,1220,0.0,0.86,6.62,4,235027,811,852,845,5,1,110.32,268568,775,1,0,1,5
1,0,0,17610,2,0,3,0,0,1,0,1745,1805,0.0,0.86,6.62,4,235027,811,1800,1700,5,1,110.32,268568,775,2,0,2,1
1,0,0,17610,0,0,3,0,0,2,0,750,810,0.0,0.86,6.62,4,235027,811,806,745,4,1,110.32,268568,775,1,0,1,1
1,0,0,17610,0,0,3,0,0,2,0,1800,1810,0.0,0.86,6.62,4,235027,811,1805,1735,4,1,110.32,268568,775,2,0,2,1
1,0,0,17610,0,0,1,0,0,3,0,747,2139,0.0,6.85,28.94,2,41010,454,1600,720,3,1,110.32,268568,775,1,0,1,3
1,0,0,17610,0,0,1,0,0,4,0,615,810,0.0,3.63,15.19,4,174916,769,750,600,3,1,110.32,268568,775,1,0,1,2
1,0,0,17610,0,0,1,0,0,4,0,1053,1933,0.0,1.8,10.23,4,258802,721,1245,845,6,1,110.32,268568,775,2,1,3,3
1,0,0,17610,0,0,2,0,0,5,0,1230,1805,0.0,0.86,6.62,4,235006,811,1800,845,5,1,110.32,268568,775,1,0,4,1
1,0,0,17610,1,0,3,0,0,6,0,930,1220,0.0,6.73,28.29,4,41032,455,1108,845,5,1,110.32,268568,775,1,0,3,3
