hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype
2,0,554.36,2,0,65000,27584,0,1007667,0,0,4,2192,0,4,2,1,1,1
0,0,216.27,0,0,-1,27594,0,357675,0,1,1,1046,0,1,1,1,3,1
1,0,316.69,0,1,45000,27599,1,1010359,0,1,4,2585,0,2,3,1,1,1
0,0,218.03,0,0,135000,27611,0,1165161,0,2,2,2149,0,2,2,1,1,1
0,0,281.59,0,0,5000,27613,1,451005,0,0,1,429,0,1,1,2,3,1
0,0,308.84,1,0,-1,27617,1,467174,0,0,2,395,0,2,2,1,1,1
0,2,130.54,1,0,65000,27618,1,85827,0,0,4,188,0,2,2,1,1,1
0,0,91.79,0,0,45000,27624,0,364546,0,1,1,416,0,1,1,1,3,1
0,0,116.29,1,0,65000,27639,1,210987,0,0,2,236,0,1,2,1,1,1
2,1,138.97,1,0,95000,27652,0,536827,1,0,5,110,0,2,2,1,1,1
0,0,329.71,1,0,125000,27656,0,1178649,1,1,3,2113,0,2,3,1,1,1
0,0,373.48,1,0,115000,27662,1,874315,0,0,2,3426,0,3,2,1,1,1
0,0,181.99,0,0,-1,27669,0,390402,0,2,2,1459,0,2,2,1,1,1
2,0,528.07,1,0,105000,27679,1,805820,0,0,4,2719,0,2,2,1,1,1
0,0,278.35,1,0,55000,27685,1,493242,0,0,2,1301,0,2,2,1,1,1
0,0,69.65,0,0,85000,27686,0,204648,0,1,1,408,0,1,1,1,3,1
1,1,537.57,2,0,85000,27694,0,1061205,0,0,4,2453,0,4,2,2,1,1
0,0,257.28,2,0,65000,27697,0,1053213,0,0,2,2619,0,1,2,1,1,1
0,0,260.78,0,0,55000,27703,1,948701,0,0,1,3181,0,1,1,1,1,1
0,0,302.14,0,0,25000,27704,0,48870,0,1,1,884,0,1,1,1,3,1
0,1,172.26,2,0,-1,27710,0,277370,0,0,3,89,0,4,2,1,1,1
0,0,331.06,0,0,175000,27720,0,834964,0,2,2,3436,0,3,2,1,1,1
0,0,1004.13,1,0,15000,27722,0,300339,0,0,1,17,0,1,1,2,3,1
0,0,162.37,2,0,65000,27723,0,398329,0,1,3,1843,0,3,3,1,1,1
0,0,105.09,0,0,95000,27750,0,1091915,0,1,1,2636,0,1,1,1,3,1
1,0,295.56,2,0,75000,27751,0,1069840,0,0,3,2416,0,2,2,1,1,1
1,0,295.56,2,0,75000,27762,0,1096821,0,0,3,2238,0,2,2,1,1,1
0,0,115.63,0,0,65000,27769,0,959643,0,1,1,2616,0,1,1,1,1,1
0,0,246.91,1,0,45000,27790,1,989943,0,0,2,2354,0,3,2,1,1,1
0,0,136.23,0,0,25000,27795,1,49880,0,0,1,26,0,1,1,1,3,1
0,1,159.69,1,0,45000,27804,1,361237,0,0,3,614,0,1,2,2,3,1
0,0,363.73,2,0,145000,27824,0,791075,0,0,2,2766,0,2,2,1,1,1
1,0,647.44,1,0,55000,27832,0,804475,1,0,3,3229,0,3,2,1,1,1
2,0,800.19,1,0,15000,27840,0,738433,0,0,4,3407,1,1,2,1,4,1
0,0,254.57,1,0,85000,27860,1,916056,0,0,2,2786,0,3,2,1,1,1
0,2,392.5,2,0,55000,27866,0,766556,0,0,4,2803,0,2,2,1,1,1
0,0,221.83,1,0,85000,27867,1,805869,0,0,2,3055,0,2,2,1,1,1
0,0,323.56,0,0,35000,27882,0,878424,0,2,2,3406,0,2,2,1,1,1
0,0,639.17,2,0,85000,27883,0,832613,0,0,3,3090,1,1,3,1,1,1
0,0,209.54,0,0,75000,27904,0,545661,1,1,2,1456,0,2,2,1,1,1
0,0,192.94,0,0,-1,27906,1,41763,0,0,1,1611,0,1,1,2,3,1
0,0,434.46,1,1,95000,27922,1,1072058,0,0,4,2668,1,3,4,1,1,1
0,0,298.29,2,0,75000,27927,0,47004,0,0,2,1676,0,2,2,1,1,1
2,0,482.22,2,1,75000,27931,0,434127,0,0,5,1150,0,2,3,1,1,1
0,0,188.95,0,0,15000,27945,0,1016530,0,1,1,2652,0,1,1,1,1,1
0,0,209.45,0,0,75000,27950,0,870288,0,2,2,3373,0,1,2,1,1,1
0,0,430.12,0,0,-1,27962,0,963276,0,1,1,2325,0,0,1,1,1,1
0,0,323.58,1,1,95000,27983,0,1009291,1,0,3,2515,0,2,3,1,1,1
0,0,191.91,0,0,35000,27989,2,148101,0,0,2,572,0,3,2,1,3,1
1,1,469.24,1,0,45000,27997,0,1072116,0,0,3,2668,0,1,1,1,1,1
0,0,127.81,0,0,55000,28004,0,551316,0,1,1,999,0,1,1,1,1,1
0,0,340.02,2,0,125000,28007,0,1140701,0,0,2,2550,0,4,2,1,1,1
0,0,1193.39,2,1,105000,28013,0,795482,0,0,3,3082,0,3,3,1,1,1
0,0,199.7,0,0,-1,28028,1,515575,0,2,3,1226,0,3,3,1,1,1
0,0,167.72,1,0,25000,28034,0,457599,0,0,1,247,0,1,1,1,1,1
0,0,79.89,0,0,-1,28043,1,499951,0,0,1,358,0,1,1,2,3,1
3,0,307.9,1,0,55000,28044,1,319595,0,0,5,1569,0,2,2,1,1,1
0,0,418.89,1,0,35000,28047,1,741703,0,0,2,3179,0,3,2,2,3,1
0,0,156.09,0,0,85000,28049,0,1019295,0,2,2,2306,0,2,2,1,1,1
0,0,98.0,0,0,55000,28050,0,148000,0,2,2,571,0,1,2,3,3,1
0,0,205.59,0,0,15000,28051,1,762967,0,0,1,2863,0,1,1,2,3,1
0,0,194.75,0,0,65000,28053,1,496124,0,1,2,1973,0,2,2,1,1,1
0,0,93.15,0,0,95000,28063,1,92832,0,1,2,409,0,2,2,1,1,1
1,1,217.68,1,0,85000,28064,1,365680,0,0,4,296,0,2,2,1,1,1
0,0,141.12,0,0,25000,28070,0,402127,0,1,1,13,0,1,1,1,1,1
0,0,156.09,0,0,-1,28072,0,1058575,0,2,2,2497,0,2,2,1,1,1
0,0,275.86,2,0,55000,28082,0,495466,0,0,2,2077,0,2,2,1,1,1
1,1,465.12,1,0,65000,28083,1,1120127,0,0,4,2247,0,2,2,1,1,1
0,0,1185.1,2,0,45000,28088,0,735661,0,0,2,3320,0,3,2,2,2,1
0,0,129.55,2,0,135000,28090,0,347814,0,0,2,412,0,1,2,1,1,1
0,0,228.35,2,0,75000,28095,0,1075165,0,0,2,2540,0,3,2,1,1,1
0,0,1160.78,1,0,55000,28098,0,499526,0,0,2,1299,1,2,2,1,3,1
0,0,109.09,1,0,45000,28101,0,105789,0,0,1,649,0,1,1,2,3,1
0,0,459.44,0,0,15000,28115,0,293248,1,1,2,895,0,2,2,2,1,1
0,0,385.95,1,0,45000,28119,0,694046,1,0,2,2835,0,2,2,1,1,1
0,0,338.58,0,0,-1,28123,1,184856,1,0,2,1330,0,2,2,1,1,1
1,0,573.68,1,1,25000,28130,0,448897,1,0,4,1343,0,3,3,1,1,1
0,0,363.73,1,0,175000,28141,0,696664,1,0,2,2972,0,2,2,1,1,1
0,0,323.56,0,0,35000,28150,0,789845,0,2,2,3053,0,2,2,1,1,1
0,0,344.0,1,1,-1,28155,0,925667,0,0,2,3002,0,2,2,1,1,1
0,0,205.64,2,0,-1,28163,0,458389,0,0,2,700,0,1,2,1,3,1
2,0,358.49,1,0,75000,28176,1,754847,0,0,4,3163,0,3,2,1,1,1
0,0,218.03,0,0,175000,28183,0,1154722,0,2,2,2367,0,2,2,1,1,1
0,0,146.34,1,0,55000,28186,0,268828,1,0,2,350,0,5,2,1,3,1
0,0,478.51,0,0,-1,28195,0,422602,0,1,1,401,0,0,1,2,3,1
1,0,566.35,1,0,45000,28196,0,891263,1,0,3,3000,0,2,2,1,1,1
2,0,306.44,1,0,55000,28206,1,1079323,0,0,4,2470,0,3,2,1,1,1
0,0,619.74,0,0,-1,28209,2,433992,0,0,2,862,0,2,2,1,1,1
1,1,434.09,2,0,85000,28210,0,904984,0,0,4,3415,0,2,2,1,1,1
1,0,665.7,0,1,15000,28213,1,501128,0,0,3,1063,0,2,2,1,3,1
0,0,82.78,0,0,75000,28227,0,1120705,0,1,1,2575,0,1,1,1,3,1
1,0,398.24,1,0,45000,28235,1,853552,0,0,3,3046,0,2,2,1,1,1
0,0,362.84,0,0,35000,28252,0,43531,0,2,2,2048,0,3,2,1,1,1
0,0,553.08,0,1,55000,28258,1,823324,0,0,2,3208,0,1,2,1,1,1
0,0,1014.57,2,0,65000,28260,0,871459,0,0,2,3465,0,4,2,1,1,1
0,0,287.52,1,0,35000,28272,0,773952,0,0,1,2979,0,1,1,1,1,1
0,0,114.9,0,0,-1,28275,0,342131,0,2,2,849,0,4,2,1,1,1
0,0,324.86,1,0,45000,28286,0,269043,0,0,1,1795,0,1,1,1,1,1
0,1,406.29,2,0,175000,28287,0,184597,0,0,3,1314,0,2,2,1,1,1
0,0,295.21,1,0,65000,28291,0,517761,1,0,2,1111,0,2,2,1,1,1
0,0,262.72,0,0,35000,28298,0,1082784,0,1,1,2453,0,1,1,1,1,1
0,0,253.03,0,0,45000,28308,1,308975,0,0,1,1973,0,2,1,1,1,1
0,2,301.21,2,0,55000,28310,0,530816,0,0,4,1953,0,2,2,1,3,1
1,0,600.13,1,1,45000,28322,0,529851,1,0,5,1118,1,4,4,1,1,1
1,0,610.69,1,0,-1,28331,1,858311,0,0,3,3250,0,2,2,1,1,1
0,0,218.03,0,0,-1,28333,1,1152449,0,1,2,2376,0,2,2,1,1,1
0,0,102.05,2,0,75000,28340,0,405525,0,0,2,12,0,1,2,1,1,1
0,0,181.99,0,0,55000,28343,0,310618,0,2,2,1151,0,2,2,1,4,1
0,1,622.83,2,0,135000,28345,0,1051959,0,0,3,2429,0,3,2,1,1,1
0,0,151.89,2,0,-1,28346,0,221813,0,0,2,169,0,3,2,1,1,1
0,0,123.12,2,0,-1,28350,0,308737,0,0,2,813,0,1,2,1,2,1
0,0,389.12,1,0,35000,28358,0,1157034,0,0,1,2316,0,1,1,2,3,1
0,0,247.93,2,0,85000,28359,0,761202,0,0,2,3420,0,2,2,1,1,1
0,0,335.87,0,0,35000,28362,1,765521,0,0,1,2918,0,0,1,2,1,1
0,0,127.83,2,0,-1,28363,0,533250,0,0,2,679,0,3,2,1,1,1
2,0,1048.42,0,0,5000,28368,1,1072247,0,0,3,2224,0,1,1,2,3,1
0,0,1252.42,1,0,15000,28370,0,779413,0,0,1,2801,0,1,1,2,3,1
0,0,383.18,2,0,175000,28371,0,492707,0,0,2,1113,0,2,2,1,1,1
0,0,466.78,1,0,-1,28372,0,102429,1,0,2,1729,0,2,2,1,1,1
0,0,135.91,1,1,75000,28380,0,1085111,0,0,2,2305,0,2,2,1,3,1
0,0,205.83,0,0,25000,28381,0,1049206,0,1,1,2342,0,1,1,1,1,1
2,0,136.84,0,1,175000,28393,2,331285,0,0,5,560,0,3,3,1,1,1
0,0,170.77,0,0,-1,28396,0,766867,0,2,2,2785,0,2,2,1,1,1
0,0,162.06,0,0,65000,28426,0,217066,0,2,2,84,0,2,2,1,1,1
0,0,383.18,2,0,115000,28440,0,95683,0,0,2,1314,0,2,2,1,1,1
0,0,248.8,0,0,45000,28444,0,1165738,0,2,2,2167,0,1,2,1,1,1
0,0,108.12,0,0,45000,28454,0,246912,0,2,2,94,0,2,2,1,1,1
0,0,284.19,1,0,55000,28455,0,61675,0,0,1,980,0,2,1,2,2,1
0,0,111.83,0,0,55000,28463,0,1180356,0,1,1,2100,0,1,1,2,3,1
0,1,137.98,1,0,-1,28478,1,536867,0,0,3,187,0,2,2,1,1,1
0,1,701.31,1,0,45000,28480,1,727413,0,0,3,3465,0,3,2,1,1,1
1,1,465.12,1,0,65000,28481,1,1110650,0,0,4,2536,0,2,2,1,1,1
2,0,739.74,0,0,45000,28485,0,769004,0,2,4,2985,0,1,2,1,1,1
0,0,100.0,1,0,75000,28489,1,506338,0,0,2,580,0,1,2,2,3,1
0,0,283.05,0,0,25000,28490,0,1123483,0,2,2,2462,0,2,2,1,4,1
0,0,338.58,1,0,145000,28491,1,457829,0,0,2,1635,0,2,2,1,1,1
0,1,168.8,1,0,105000,28494,1,30774,0,0,3,314,0,3,2,1,1,1
0,0,171.92,1,0,95000,28503,1,1153962,0,0,2,2369,0,1,2,1,1,1
0,0,156.13,1,0,35000,28517,0,28663,0,0,1,100,0,1,1,1,1,1
2,1,332.96,1,0,75000,28518,1,1062783,0,0,5,2557,0,2,2,1,1,1
1,0,109.58,1,0,75000,28521,1,382255,0,0,3,100,0,1,2,1,1,1
0,0,124.16,2,0,175000,28524,0,175193,0,0,2,392,0,2,2,1,1,1
1,0,128.44,1,0,55000,28537,1,131987,0,0,3,173,0,2,2,1,1,1
0,0,1215.6,1,0,25000,28538,0,1038049,0,0,1,2357,0,1,1,2,3,1
0,0,82.78,1,0,85000,28553,0,57681,0,0,1,211,0,1,1,1,1,1
0,0,143.4,1,0,55000,28554,1,182562,0,0,2,756,0,3,2,1,1,1
0,0,259.83,0,0,-1,28561,0,1010235,0,2,2,2643,0,2,2,1,1,1
0,0,214.21,1,0,75000,28573,0,400638,1,0,2,840,0,3,2,1,1,1
0,0,98.36,1,0,-1,28574,0,503146,0,0,1,682,0,1,1,1,1,1
0,0,270.51,1,0,65000,28575,1,166680,0,0,2,1202,0,3,2,1,1,1
0,0,385.95,2,0,45000,28595,0,796538,0,0,2,2756,0,2,2,2,1,1
1,0,590.19,2,1,105000,28596,0,869760,0,0,4,3379,0,2,3,1,1,1
2,0,374.24,1,0,55000,28600,0,1162785,1,0,4,2359,0,2,2,1,4,1
0,0,385.95,1,0,45000,28604,0,891051,1,0,2,3000,0,2,2,1,1,1
0,0,562.55,2,0,175000,28621,1,322747,0,0,4,2040,1,5,4,1,1,1
0,0,246.96,0,0,45000,28627,0,189191,0,1,1,892,0,1,1,1,1,1
0,0,224.49,1,0,105000,28659,1,1117219,0,0,2,2105,0,2,2,1,1,1
0,0,884.09,1,0,65000,28665,0,922386,1,0,2,3201,0,2,2,1,1,1
0,0,134.02,1,1,55000,28671,0,401735,0,0,3,43,1,1,3,1,1,1
0,0,378.06,0,0,25000,28676,0,768855,1,1,2,3427,0,3,2,1,1,1
5,1,552.12,1,0,115000,28678,1,1167631,0,0,8,2208,0,4,2,1,1,1
0,0,305.31,2,0,-1,28701,0,997452,0,0,2,2628,0,2,2,1,1,1
0,0,417.41,2,0,-1,28703,0,938135,0,0,2,3377,0,3,2,1,1,1
1,0,461.66,2,1,85000,28709,0,683761,0,0,4,2731,0,3,3,1,1,1
0,0,451.09,1,1,175000,28718,1,1056890,0,0,4,2497,1,4,4,1,1,1
1,0,467.44,2,1,95000,28719,0,888333,0,1,5,2821,0,3,4,1,1,1
0,0,375.52,0,0,-1,28720,0,311039,1,2,3,314,0,2,3,1,1,1
0,0,207.38,0,0,65000,28721,0,116465,1,1,2,1360,0,2,2,1,4,1
1,0,586.66,2,1,35000,28727,0,308073,0,0,4,1696,0,2,3,2,1,1
0,0,113.86,1,0,85000,28737,0,816686,0,0,1,2840,0,1,1,1,1,1
0,0,320.41,0,0,35000,28745,0,535117,0,1,1,1966,0,1,1,1,3,1
2,0,749.53,0,0,15000,28746,0,951526,1,0,3,3380,0,1,1,1,1,1
0,0,307.94,0,0,-1,28749,0,139444,0,2,2,1036,0,2,2,1,1,1
0,0,306.11,0,0,45000,28750,0,786877,0,2,2,3074,0,2,2,1,3,1
0,0,251.92,0,0,-1,28751,0,1033094,0,2,2,2310,0,1,2,1,1,1
0,0,231.76,1,0,95000,28752,0,388128,0,0,1,1959,0,1,1,1,1,1
0,0,421.49,1,0,35000,28754,0,77994,0,0,1,997,0,1,1,2,2,1
0,0,383.18,2,0,125000,28755,0,19718,0,0,2,1096,0,2,2,1,1,1
0,0,350.74,1,0,55000,28759,1,746428,0,1,3,3287,0,4,3,1,1,1
0,0,347.98,1,0,105000,28760,0,309697,1,0,2,1976,0,3,2,1,1,1
0,0,-1.0,1,0,95000,28767,0,68591,0,0,1,1115,0,1,1,2,1,4
0,0,-1.0,2,0,15000,28787,0,612908,0,0,2,3471,0,1,2,2,3,3
0,0,-1.0,0,0,15000,28791,1,926592,0,1,2,2727,0,1,2,2,3,4
0,0,-1.0,1,0,65000,28801,1,473721,0,0,2,1112,0,1,2,1,3,4
0,0,-1.0,1,0,35000,28804,0,430242,0,0,1,285,0,1,1,2,3,4
0,0,-1.0,2,0,95000,28809,0,647722,0,0,2,3533,0,3,2,2,3,3
0,0,-1.0,0,0,105000,28813,0,654867,0,2,2,3685,0,1,2,1,1,3
0,0,-1.0,1,0,35000,28824,0,634784,0,0,1,3536,0,1,1,1,2,3
0,0,739.24,0,0,25000,28828,0,114127,0,1,1,891,0,0,1,1,1,1
0,0,-1.0,0,0,15000,28849,1,599756,1,0,2,3624,0,0,2,2,3,3
2,0,-1.0,1,1,85000,28857,0,663204,1,0,5,3698,0,1,3,1,1,3
0,0,-1.0,1,0,-1,28859,1,588267,0,0,3,3549,1,3,3,1,1,3
0,0,-1.0,0,0,5000,28861,2,950337,0,0,2,2947,0,0,2,2,2,4
0,0,-1.0,1,0,65000,28868,0,865417,0,0,1,3138,0,2,1,2,2,4
0,0,426.21,0,0,25000,28875,1,543210,0,0,1,1820,0,1,1,1,1,1
0,0,234.61,1,0,65000,28883,0,122822,0,0,1,1266,0,1,1,2,3,1
0,0,296.15,0,0,55000,28889,0,794844,0,1,1,2817,0,1,1,1,1,1
0,1,340.7,1,0,75000,28890,1,909872,0,0,3,3309,0,2,2,1,1,1
0,0,150.93,0,0,45000,28893,0,999671,0,1,1,2198,0,3,1,1,1,1
0,0,120.02,1,0,125000,28897,0,521687,0,1,2,216,0,2,2,1,1,1
2,0,-1.0,1,1,85000,28907,1,133061,0,0,5,1263,0,2,3,1,1,4
0,0,430.21,0,0,25000,28908,0,140595,0,2,2,2065,0,2,2,1,1,1
0,0,455.59,2,0,175000,28912,1,122823,0,0,4,1268,1,4,4,1,1,1
2,0,427.68,1,0,115000,28913,1,526602,0,0,4,1700,0,2,2,2,1,1
0,0,295.21,2,0,-1,28918,0,398668,0,0,2,1311,0,2,2,1,1,1
1,0,192.68,0,0,25000,28942,1,397171,0,1,3,396,0,1,2,1,1,1
0,0,142.36,1,0,85000,28953,0,734875,0,0,1,3443,0,2,1,1,1,1
0,0,229.57,0,0,145000,28963,0,277764,0,2,2,1155,0,3,2,1,1,1
2,0,383.39,1,0,135000,28977,1,323564,0,0,4,1723,0,3,2,1,1,1
0,0,409.58,0,0,15000,28980,0,519480,1,0,1,280,0,0,1,2,3,1
0,0,219.23,1,0,-1,29005,0,79568,0,0,1,913,0,1,1,1,1,1
0,0,236.92,1,0,75000,29026,0,1088499,1,0,2,2564,0,1,2,1,1,1
4,0,422.16,1,0,135000,29128,1,456085,0,0,6,1967,0,2,2,2,1,1
0,0,216.27,0,0,45000,29139,0,152049,0,1,1,987,0,1,1,2,3,1
0,0,265.3,1,0,35000,29141,0,147951,0,0,1,482,0,0,1,2,3,1
0,0,204.65,1,0,25000,29144,0,561859,0,1,2,183,0,2,2,1,1,1
0,1,295.14,1,0,55000,29152,1,509814,0,0,3,2008,0,2,2,1,1,1
1,0,1217.6,0,0,5000,29155,2,813666,0,0,3,3267,0,6,2,2,1,1
0,0,272.01,1,0,45000,29159,0,687213,0,0,1,2677,0,1,1,1,1,1
0,0,417.41,1,0,145000,29193,0,867319,1,0,2,3142,0,4,2,1,1,1
0,0,362.89,1,0,75000,29194,1,536616,0,0,2,1115,0,1,2,1,1,1
0,0,335.56,2,0,175000,29209,0,316804,0,0,2,1856,0,2,2,1,1,1
0,0,445.23,1,0,125000,29238,3,779419,0,0,4,2801,0,3,4,1,2,1
2,1,354.92,1,0,85000,29245,1,1017626,0,0,5,2617,0,2,2,1,1,1
1,1,760.02,1,0,15000,29250,1,1148752,0,0,4,2428,0,2,2,2,3,1
0,0,242.44,1,0,55000,29258,0,775646,0,0,1,3265,0,1,1,1,1,1
0,0,298.29,1,0,-1,29271,0,244095,1,0,2,2049,0,2,2,1,1,1
0,0,905.94,0,0,25000,29309,1,151646,1,0,2,1244,0,1,2,2,3,1
0,0,109.09,1,0,45000,29332,0,326978,0,0,1,362,0,1,1,1,1,1
1,0,415.31,1,0,175000,29337,1,333191,0,0,3,1961,0,2,2,1,1,1
2,0,461.66,1,2,-1,29353,0,813082,1,0,6,2767,0,4,4,1,1,1
0,0,262.06,0,0,65000,29354,0,919292,0,2,2,2971,0,2,2,1,1,1
0,0,97.49,0,0,125000,29357,0,302370,0,2,2,19,0,2,2,1,1,1
0,1,445.72,1,1,85000,29406,3,842103,0,0,6,3066,0,3,5,1,1,1
0,0,373.48,1,0,125000,29423,0,683552,0,0,2,2716,1,3,2,1,1,1
0,0,2223.05,0,0,15000,29427,1,381097,1,0,2,1759,0,0,2,2,3,1
1,0,337.08,1,1,-1,29432,0,90910,1,0,4,1882,0,3,3,1,1,1
0,0,332.68,0,0,15000,29462,0,147980,0,0,1,483,1,0,1,2,3,1
0,0,228.87,0,0,35000,29465,0,702211,0,1,1,2794,0,1,1,3,2,1
2,0,569.82,1,0,115000,29499,1,874572,0,0,4,3378,0,2,2,1,1,1
0,0,148.48,1,0,55000,29501,0,28515,2,0,4,194,1,2,4,1,1,1
0,0,250.52,0,0,55000,29536,0,173508,2,0,2,2069,0,3,2,1,1,1
0,0,733.56,2,0,45000,29545,0,1093020,0,0,2,2581,0,2,2,1,3,1
0,0,218.03,0,0,135000,29554,0,1140786,0,2,2,2549,0,2,2,1,1,1
0,0,335.81,2,0,-1,29556,0,974032,0,0,2,2448,0,4,2,1,1,1
2,0,407.6,1,0,65000,29558,1,1045925,0,0,4,2441,0,3,2,2,1,1
0,0,180.29,0,0,45000,29563,0,960949,1,0,1,2631,0,1,1,1,1,1
0,0,174.51,1,0,125000,29577,1,1061607,0,0,2,2656,0,2,2,1,1,1
0,0,-1.0,1,1,85000,29601,0,657159,1,0,3,3513,0,3,3,1,1,3
0,0,-1.0,1,0,65000,29608,0,603654,0,0,1,3589,0,1,1,1,1,3
0,1,-1.0,1,0,95000,29609,0,27609,1,0,3,188,0,2,2,1,1,4
0,0,-1.0,2,0,75000,29610,0,148590,0,0,2,435,0,1,2,2,3,4
0,0,-1.0,0,0,65000,29611,0,661573,1,1,2,3502,0,2,2,1,1,3
0,0,-1.0,2,0,-1,29617,0,560801,0,0,2,1117,0,2,2,1,1,4
0,0,-1.0,1,0,-1,29619,0,659999,0,0,1,3515,0,1,1,2,3,3
0,0,-1.0,0,0,5000,29626,0,89388,0,0,1,1139,1,0,1,2,3,4
2,1,-1.0,4,1,65000,29627,0,87430,0,0,8,1094,0,3,6,1,1,4
0,0,-1.0,2,0,85000,29628,0,85246,0,0,2,224,0,1,2,1,1,4
0,0,-1.0,0,0,35000,29630,0,695246,0,2,2,2945,0,0,2,1,1,4
0,0,-1.0,0,0,-1,29638,0,801577,1,1,2,2974,0,1,2,1,1,4
0,0,-1.0,2,1,75000,29639,0,157067,0,0,3,1111,0,3,3,1,1,4
0,1,-1.0,1,0,-1,29642,0,577156,1,0,3,3568,0,2,2,1,1,3
0,0,248.0,0,0,65000,29663,2,1174826,0,0,2,2141,0,3,2,1,1,1
0,0,159.65,1,0,55000,29682,0,1168021,0,0,1,2191,0,3,1,1,1,1
0,0,322.34,0,0,25000,29683,1,1183854,0,0,1,2093,0,1,1,1,1,1
0,0,319.57,1,1,-1,29684,1,1171475,0,0,3,2213,0,2,3,1,1,1
0,0,225.37,2,0,95000,29696,0,976200,0,0,2,2139,0,3,2,1,1,1
0,0,1786.46,0,0,5000,29697,1,1072799,0,0,1,2481,0,0,1,2,3,1
0,0,236.35,0,0,65000,29701,0,1067005,0,2,2,2649,0,1,2,1,2,1
1,1,465.12,1,0,65000,29719,1,1104648,0,0,4,2434,0,2,2,1,1,1
0,0,322.34,0,0,-1,29722,1,1136525,0,0,1,2539,0,1,1,1,1,1
0,0,159.41,0,0,75000,29728,2,1008096,0,0,2,2140,0,2,2,1,1,1
0,0,205.83,0,0,25000,29736,0,1112721,0,1,1,2300,0,1,1,1,3,1
0,0,205.83,0,0,25000,29741,0,1015902,0,1,1,2651,0,1,1,1,1,1
0,0,158.34,1,0,55000,29747,1,1102488,0,0,2,2138,0,2,2,1,1,1
2,0,412.46,1,1,125000,29748,0,975310,1,0,5,2655,0,2,3,1,1,1
0,0,505.91,1,1,35000,29759,0,1123483,0,0,2,2462,0,2,2,1,4,1
0,0,594.4,1,0,65000,29771,0,521012,0,0,1,23,0,0,1,2,3,1
0,0,79.73,0,0,55000,29773,0,148222,0,1,1,263,0,1,1,1,1,1
0,0,110.22,2,1,115000,29774,0,543338,0,0,3,233,0,2,3,1,1,1
0,0,134.94,1,0,45000,29779,1,393916,0,0,2,39,0,2,2,1,1,1
0,0,94.76,1,0,55000,29789,0,125213,0,0,1,397,0,1,1,2,3,1
0,0,249.68,0,0,-1,29793,0,41756,1,0,1,428,0,1,1,2,3,1
0,0,191.99,1,0,55000,29805,0,468441,0,0,1,1867,0,1,1,1,1,1
0,2,145.43,1,0,125000,29813,0,38812,1,0,4,130,0,2,2,2,1,1
0,0,97.8,2,0,75000,29824,0,38792,0,0,2,129,0,2,2,1,1,1
0,0,101.72,0,0,125000,29827,1,451568,0,1,2,471,0,1,2,1,3,1
0,0,124.16,2,0,175000,29828,0,544345,0,0,2,699,0,2,2,1,1,1
0,0,189.31,0,0,35000,29836,0,263593,0,2,2,857,0,3,2,1,1,1
0,0,77.48,1,0,75000,29852,0,227117,0,0,1,139,0,1,1,1,1,1
2,0,137.7,1,0,115000,29857,0,519669,0,0,4,208,1,2,2,1,1,1
0,0,149.21,3,0,105000,29863,0,35968,0,0,3,724,0,2,3,1,1,1
0,0,136.05,2,1,-1,29864,0,460321,0,0,3,299,0,2,3,1,1,1
0,0,142.23,0,0,-1,29881,1,430397,1,0,2,117,0,4,2,1,1,1
2,0,140.52,2,0,175000,29885,0,146535,0,0,4,364,0,2,2,1,1,1
1,0,319.57,1,1,45000,29902,0,1099140,0,0,3,2455,0,2,2,1,1,1
0,0,-1.0,1,0,75000,29908,0,559258,0,0,1,176,0,1,1,2,3,4
0,0,454.41,2,0,35000,29925,0,1060814,0,0,2,2500,0,1,2,1,1,1
0,0,305.31,1,0,115000,29926,0,981886,1,0,2,2383,0,2,2,1,1,1
0,0,499.39,2,0,175000,29977,0,1044848,0,1,3,2178,0,3,3,1,1,1
0,0,278.35,1,0,55000,29991,1,297766,0,0,2,1821,0,2,2,1,1,1
0,0,461.93,0,0,5000,29993,1,565133,0,0,1,53,0,0,1,1,1,1
0,0,283.84,1,0,85000,30000,1,462707,0,0,2,1878,0,3,2,1,1,1
0,0,90.1,1,0,65000,30002,0,558219,0,0,1,231,0,1,1,1,1,1
0,0,202.8,1,0,15000,30004,0,306370,0,0,1,398,0,1,1,2,3,1
0,0,140.44,0,0,85000,30010,0,472998,0,2,2,313,0,0,2,2,3,1
0,0,113.73,2,0,65000,30016,0,544227,0,0,2,686,0,2,2,1,1,1
0,0,90.1,1,0,65000,30026,0,348058,0,0,1,373,0,1,1,1,2,1
0,0,793.35,1,0,-1,30032,1,113742,0,0,2,1868,0,1,2,2,2,1
0,0,82.78,1,0,-1,30033,0,352402,0,0,1,97,0,1,1,2,3,1
0,0,82.04,0,0,85000,30034,1,529972,0,1,2,797,0,2,2,1,3,1
0,0,250.86,0,0,15000,30048,2,209666,0,0,2,241,0,2,2,2,2,1
0,0,235.13,1,0,175000,30049,0,327085,1,0,2,359,0,1,2,1,1,1
0,0,77.48,1,0,75000,30053,0,344478,0,0,1,796,0,1,1,1,3,1
0,0,151.89,2,0,175000,30057,0,49175,0,0,2,386,0,3,2,1,1,1
