hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
14100798 2 1 1 0 0 0 1 520 640 1530 1655 1 2 455715 3045 1161303 528 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100798 3 1 1 0 0 0 5 945 1000 1020 1040 1 4 455715 3045 443262 2987 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100798 3 1 2 0 0 0 5 1950 1955 2010 2015 1 4 455715 3045 484124 3046 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100798 3 1 3 0 0 0 7 1840 1845 1930 1940 1 4 455715 3045 448447 3023 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100798 4 1 1 0 0 0 5 945 1000 1020 1040 1 4 455715 3045 443262 2987 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100798 5 1 1 0 0 0 5 945 1000 1020 1040 1 4 455715 3045 443262 2987 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 656.37
14100800 1 1 1 0 0 0 5 1800 1805 1815 1820 1 4 188103 2499 216708 2590 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 457.40
14100801 1 1 1 0 0 0 4 1300 1325 1430 1500 1 4 191514 2502 1137831 1834 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 243.63
14100801 1 1 2 0 0 0 4 1630 1635 1645 1700 1 4 191514 2502 216703 2576 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 243.63
14100801 2 1 1 0 0 0 7 830 1000 1100 1230 1 4 191514 2502 0 -1 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 243.63
14100802 1 1 1 0 0 0 1 530 845 1615 1630 1 2 91752 2355 95348 1929 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 920.84
14100802 3 1 1 0 0 0 1 630 755 1000 1410 1 4 91752 2355 1101351 505 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 920.84
14100802 3 1 2 0 0 0 3 1815 1900 1905 2030 1 4 91752 2355 1068001 1929 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 920.84
14100802 3 1 3 0 0 0 7 1420 1440 1440 1500 1 4 91752 2355 90466 2356 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 920.84
14100803 1 1 1 0 0 0 3 725 800 800 815 1 4 244447 2658 192764 2485 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 1 1 2 0 0 0 4 1955 2000 2005 2010 1 4 244447 2658 244444 2660 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 1 1 3 0 0 0 5 1600 1715 1755 1855 1 4 244447 2658 216530 2587 5 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 519.31
14100803 3 1 1 0 0 0 4 1955 2000 2005 2010 1 4 244447 2658 244444 2660 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 4 1 1 0 0 0 3 725 800 800 815 1 4 244447 2658 192764 2485 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 4 1 2 0 0 0 4 1955 2000 2005 2010 1 4 244447 2658 244444 2660 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 4 1 3 0 0 0 5 1600 1715 1755 1855 1 4 244447 2658 216530 2587 5 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 519.31
14100803 5 1 1 0 0 0 3 725 800 800 815 1 4 244447 2658 192764 2485 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 5 1 2 0 0 0 4 1955 2000 2005 2010 1 4 244447 2658 244444 2660 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 5 1 3 0 0 0 5 1600 1715 1755 1855 1 4 244447 2658 216530 2587 5 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 519.31
14100803 6 1 1 0 0 0 3 725 800 800 815 1 4 244447 2658 192764 2485 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 6 1 2 0 0 0 4 1955 2000 2005 2010 1 4 244447 2658 244444 2660 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 519.31
14100803 6 1 3 0 0 0 5 1600 1715 1755 1855 1 4 244447 2658 216530 2587 5 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 519.31
14100804 1 1 1 0 0 0 4 905 925 1130 1435 1 4 24700 2140 16356 2118 3 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 183.00
14100805 1 1 1 0 0 0 7 1245 1400 1700 1730 1 4 1233759 1612 1196982 555 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 283.53
14100805 2 1 1 0 0 0 7 1245 1400 1700 1730 1 4 1233759 1612 1196982 555 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 283.53
14100806 1 1 1 0 0 0 1 830 925 1830 1925 1 2 1101403 1552 716690 488 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 40.02
14100806 1 1 2 0 0 0 4 1925 1930 1950 1955 1 4 1101403 1552 719138 1552 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 40.02
14100807 2 1 1 0 0 0 4 830 900 1430 1510 1 4 750458 14 1151125 160 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 69.28
14100808 1 1 1 0 0 0 1 825 850 1630 1715 1 2 1096660 1547 1161754 631 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 99.62
14100808 2 1 1 0 0 0 1 845 900 1845 1900 1 2 1096660 1547 1067464 1615 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 99.62
14100809 1 1 1 0 0 0 1 725 730 1605 1610 1 2 1096660 1547 789496 1551 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 63.49
14100809 1 1 2 0 0 0 2 1735 1750 2100 2110 1 4 1096660 1547 2216 1611 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 63.49
14100810 1 1 1 0 0 0 3 750 800 815 1740 1 4 1198012 288 865688 291 4 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 135.55
14100811 1 1 1 0 0 0 7 1325 1350 1700 1715 1 4 1030149 74 791536 48 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 80.18
14100812 1 1 1 0 0 0 1 630 650 1020 1240 1 2 932862 70 913611 47 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 80.41
14100813 1 1 1 0 0 0 1 830 900 1745 1800 1 3 1154046 201 797163 302 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 185.53
14100815 1 1 1 0 0 0 7 730 745 1830 1845 1 4 1230382 4 940589 1835 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.35
14100815 1 1 2 0 0 0 7 1900 1915 1915 1930 1 4 1230382 4 729583 38 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.35
14100817 1 1 1 0 0 0 4 915 1040 1345 1530 1 4 1223566 281 796653 709 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 80.41
14100817 1 1 2 0 0 0 5 1915 1925 1950 2000 1 4 1223566 281 1108971 282 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 80.41
14100818 1 1 1 0 0 0 4 1620 1630 1635 1645 1 3 1109112 282 1223609 282 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 55.69
14100818 1 1 2 0 0 0 6 1650 1725 1935 1945 1 3 1109112 282 1223603 282 1 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 55.69
14100819 1 1 1 0 0 0 1 715 725 2100 2110 1 4 1120288 340 828476 337 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 61.60
14100819 2 1 1 0 0 0 1 920 930 1330 1830 1 2 1120288 340 1147930 337 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 61.60
14100820 1 1 1 0 0 0 3 910 935 945 1045 1 4 1223130 280 971413 1510 4 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 24.13
14100821 1 1 1 0 0 0 1 725 755 1630 1700 1 2 1223548 281 797163 303 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 39.74
14100821 2 1 1 0 0 0 5 1100 1130 1200 1230 1 4 1223548 281 704964 330 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 39.74
14100822 1 1 1 0 0 0 6 1100 1150 1330 1410 1 3 1125281 285 1250251 503 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 49.08
14100822 2 1 1 0 0 0 6 1100 1150 1330 1410 1 3 1125281 285 1250251 503 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 49.08
14100823 1 1 1 0 0 0 7 1045 1055 1140 1200 1 4 1092360 45 1265868 174 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 73.45
14100823 1 1 2 0 0 0 7 1445 1500 1615 1630 1 4 1092360 45 1153800 362 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 73.45
14100823 2 1 1 0 0 0 1 800 850 1725 1805 1 2 1092360 45 828930 501 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 73.45
14100823 3 1 1 0 0 0 7 1045 1055 1140 1200 1 4 1092360 45 1265868 174 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 73.45
14100823 3 1 2 0 0 0 7 1445 1500 1615 1630 1 4 1092360 45 1153800 362 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 73.45
14100824 1 1 1 0 0 1 1 735 800 1700 1720 1 2 1125125 285 797163 302 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 44.85
14100824 1 1 2 0 1 0 5 1200 1205 1230 1235 2 4 797163 302 751656 304 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 44.85
14100824 2 1 1 0 0 0 2 1420 1430 1620 1630 1 3 1125125 285 797163 302 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 44.85
14100824 2 1 2 0 0 0 5 1845 1850 1915 1920 1 4 1125125 285 734072 289 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 44.85
14100825 1 1 1 0 0 0 1 615 645 1500 1635 1 2 782460 18 913611 47 6 3 -1.00 -1.00 -1.00 1 4 0 0 0 0 220.74
14100826 1 1 1 0 0 0 3 710 730 735 915 1 4 750339 14 866840 69 4 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 47.20
14100826 1 1 2 0 0 0 3 1820 1830 1840 1850 1 4 750339 14 1209040 69 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 47.20
14100826 2 1 1 0 0 1 1 710 730 1730 1850 1 2 750339 14 866840 69 6 3 -1.00 -1.00 -1.00 2 2 0 0 0 0 47.20
14100826 2 1 2 0 1 0 1 830 840 1130 1155 2 4 866840 431 718306 474 9 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 47.20
14100826 3 1 1 0 0 0 5 2205 2210 2235 2245 1 4 750339 14 913829 49 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 47.20
14100826 3 1 2 0 0 0 6 1745 1755 1805 1815 1 3 750339 14 913605 48 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 47.20
14100827 1 1 1 0 0 0 1 830 855 1930 2040 1 2 1238099 36 210532 2637 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 66.18
14100827 2 1 1 0 0 0 1 450 700 1530 1645 1 2 1238099 36 1122716 4 6 3 -1.00 -1.00 -1.00 2 1 0 0 0 0 66.18
14100828 1 1 1 0 0 0 1 655 735 1645 1740 1 2 1238118 34 716667 493 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 184.07
14100828 1 1 2 0 0 0 7 1930 2030 2330 2345 1 4 1238118 34 716861 91 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 184.07
14100829 1 1 1 0 0 0 7 915 1335 1730 1900 1 4 824363 4 0 1831 7 7 -1.00 -1.00 -1.00 7 2 0 0 0 0 48.55
14100830 1 1 1 0 0 0 1 805 950 1135 1530 1 4 684039 3 1098451 12 5 1 -1.00 -1.00 -1.00 8 7 0 0 0 0 56.63
14100830 1 1 2 0 0 0 3 1540 1600 1645 2010 1 4 684039 3 1098451 12 5 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 56.63
14100830 2 1 1 0 0 0 1 805 820 1700 2010 1 2 684039 3 1098451 12 5 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 56.63
14100830 3 1 1 0 0 0 2 805 815 1510 1530 1 3 684039 3 1098479 12 5 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 56.63
14100830 3 1 2 0 0 0 6 1540 1720 1930 2010 1 4 684039 3 1273366 12 5 1 -1.00 -1.00 -1.00 4 2 0 0 0 0 56.63
14100832 1 1 1 0 0 0 1 730 750 1140 1200 1 2 102187 2182 110060 2287 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 1128.74
14100832 1 1 2 0 0 0 1 1440 1500 1940 2000 1 2 102187 2182 110060 2287 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 1128.74
14100832 2 1 1 0 0 0 4 1530 1545 1550 1605 1 4 102187 2182 58660 2192 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 1128.74
14100832 2 1 2 0 0 0 7 730 800 1130 1200 1 4 102187 2182 76299 2229 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 1128.74
14100832 2 1 3 0 0 0 7 1830 1855 2030 2050 1 4 102187 2182 46209 2158 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 1128.74
14100833 1 1 1 0 0 0 1 410 430 1400 1430 1 2 225516 2603 160734 2452 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 273.63
14100833 2 1 1 0 0 0 1 550 600 1430 1445 1 2 225516 2603 224770 2594 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 273.63
14100834 1 1 1 0 0 0 1 810 910 1645 1715 1 2 228290 2631 1033099 1822 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 297.54
14100834 1 1 2 0 0 0 3 700 705 710 730 1 4 228290 2631 237371 2633 5 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 297.54
14100834 1 1 3 0 0 0 4 1730 1800 1810 1840 1 4 228290 2631 699076 1822 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 297.54
14100834 2 1 1 0 0 0 2 700 720 1400 1410 1 3 228290 2631 229203 2633 8 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 297.54
14100834 2 1 2 0 0 0 4 1730 1800 1810 1840 1 4 228290 2631 699076 1822 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 297.54
14100835 1 1 1 0 0 0 6 720 730 900 910 1 3 170243 2409 170405 2410 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 276.09
14100835 2 1 1 0 0 0 1 800 915 1615 2115 1 2 170243 2409 121372 2406 3 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 276.09
14100835 3 1 1 0 0 0 2 830 850 1530 1550 1 3 170243 2409 132736 2406 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 276.09
14100836 1 1 1 0 0 0 5 1410 1420 1445 1455 1 4 126651 2398 131425 2388 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 471.67
14100836 2 1 1 0 0 0 5 1410 1420 1445 1455 1 4 126651 2398 131425 2388 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 471.67
14100837 1 1 1 0 0 0 4 925 950 1130 1200 1 4 210229 2584 1064720 71 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 403.83
14100837 1 1 2 0 0 0 4 1740 1830 1910 1940 1 4 210229 2584 959613 2641 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 403.83
14100837 2 1 1 0 0 0 1 600 645 1645 1730 1 2 210229 2584 1161235 443 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 403.83
14100837 3 1 1 0 0 0 4 925 950 1130 1200 1 4 210229 2584 1064720 71 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 403.83
14100837 4 1 1 0 0 0 4 925 950 1130 1200 1 4 210229 2584 1064720 71 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 403.83
14100838 1 1 1 0 0 0 1 510 555 1630 1740 1 2 542880 3400 0 -1 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 395.47
14100839 1 1 1 0 0 0 1 1230 1235 2110 2115 1 2 432930 3020 448452 3023 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 323.04
14100839 2 1 1 0 0 0 2 930 955 1325 1410 1 3 432930 3020 427609 2827 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 323.04
14100840 1 1 1 0 0 0 2 725 750 1000 1015 1 3 465436 3049 432441 3016 5 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 585.09
14100840 1 1 2 0 0 0 3 1110 1120 1150 1440 1 4 465436 3049 520428 3016 5 1 -1.00 -1.00 -1.00 1 5 0 0 0 0 585.09
14100840 2 1 1 0 0 0 1 550 610 1705 1735 1 2 465436 3049 3020 3350 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 585.09
14100840 2 1 2 0 0 0 7 1745 1810 2000 2015 1 4 465436 3049 432387 3029 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 585.09
14100840 3 1 1 0 0 0 2 725 735 1150 1440 1 3 465436 3049 472261 3016 5 1 -1.00 -1.00 -1.00 1 5 0 0 0 0 585.09
14100840 4 1 1 0 0 0 2 725 735 1150 1440 1 3 465436 3049 472261 3016 5 1 -1.00 -1.00 -1.00 1 5 0 0 0 0 585.09
14100841 1 1 1 0 0 0 7 900 945 1045 1730 1 4 442583 3001 432387 2987 3 1 -1.00 -1.00 -1.00 2 9 0 0 0 0 388.65
14100841 2 1 1 0 0 0 7 900 1020 1115 1140 1 4 442583 3001 455706 3006 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 388.65
14100842 1 1 1 0 0 0 1 735 825 1645 1730 1 4 429650 2979 1150482 1137 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 213.95
14100843 1 1 1 0 0 0 4 600 655 1115 1315 1 4 466040 3456 0 -1 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 296.73
14100844 1 1 1 0 0 0 4 1730 1745 2100 2115 1 4 563382 3287 563678 3287 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 290.00
14100846 1 1 1 0 0 0 4 815 925 1140 1200 1 4 508480 2994 574124 3358 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 128.36
14100847 1 1 1 0 0 0 1 745 800 1400 1430 1 2 423615 2796 476204 2799 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 113.45
14100847 1 1 2 0 0 0 7 1445 1600 1700 1715 1 4 423615 2796 427939 2754 4 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 113.45
14100847 2 1 1 0 0 0 3 1445 1455 1510 1715 1 4 423615 2796 401305 2754 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 113.45
14100847 2 1 2 0 0 0 5 1100 1105 1230 1340 1 4 423615 2796 423158 2768 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 113.45
14100848 1 1 1 0 0 0 1 755 805 1830 1840 1 2 475697 2803 435139 2837 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 266.34
14100849 1 1 1 0 0 0 1 545 745 1620 1840 1 2 475272 2810 773907 2841 6 3 -1.00 -1.00 -1.00 2 3 0 0 0 0 403.64
14100849 1 1 2 0 0 0 7 1855 1925 1930 2000 1 4 475272 2810 476735 2807 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 403.64
14100850 1 1 1 0 0 0 4 1345 1430 1520 1600 1 4 354740 3654 500910 2931 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 304.98
14100850 2 1 1 0 0 0 4 1345 1430 1520 1600 1 4 354740 3654 500910 2931 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 304.98
14100850 3 1 1 0 0 0 2 720 745 1445 1505 1 3 354740 3654 347988 3649 8 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 304.98
14100851 1 1 1 0 0 0 1 620 700 1530 1615 1 2 347340 3649 668647 3286 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 905.94
14100851 2 1 1 0 0 0 1 830 900 1525 1550 1 2 347340 3649 372774 3607 4 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 905.94
14100851 3 1 1 0 0 0 2 700 730 1420 1435 1 3 347340 3649 341317 3644 8 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 905.94
14100851 4 1 1 0 0 0 2 830 845 1535 1550 1 3 347340 3649 326004 3607 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 905.94
14100852 1 1 1 0 0 0 5 1515 1535 1620 1630 1 4 1104146 1211 973437 1234 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 863.66
14100852 2 1 1 0 0 0 1 935 1135 1730 1740 1 2 1104146 1211 795465 1213 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 863.66
14100854 1 1 1 0 0 0 1 730 805 1730 1815 1 2 673867 1199 720886 1413 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 186.60
14100855 1 1 1 0 0 0 7 1030 1220 1340 1505 1 4 324710 3585 320785 3623 3 1 -1.00 -1.00 -1.00 3 2 0 0 0 0 431.58
14100857 1 1 1 0 0 0 4 1050 1100 1200 1410 1 4 732118 1040 831063 1037 3 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 595.42
14100858 1 1 1 0 0 0 7 1155 1205 1305 1445 1 4 780094 1073 1155306 1256 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 241.50
14100859 1 1 1 0 0 0 7 1130 1300 1600 1700 1 4 1133252 1401 754218 1353 3 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 1005.05
14100860 1 1 1 0 0 0 6 900 920 1120 1140 1 3 1220033 1828 220554 2595 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 368.56
14100860 1 1 2 0 0 0 7 1715 1725 1835 1845 1 4 1220033 1828 721527 1849 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 368.56
14100860 2 1 1 0 0 0 7 1715 1725 1835 1845 1 4 1220033 1828 721527 1849 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 368.56
14100861 1 1 1 0 0 1 1 540 630 1535 1630 1 2 1089199 1854 735306 540 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 245.87
14100861 1 1 2 0 1 0 4 945 1020 1125 1215 2 4 735306 540 894481 256 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 245.87
14100861 2 1 1 0 0 0 3 700 715 730 745 1 4 1089199 1854 824321 1878 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 245.87
14100861 2 1 2 0 0 0 3 1600 1615 1630 1645 1 4 1089199 1854 824321 1878 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 245.87
14100861 3 1 1 0 0 0 2 700 715 1630 1645 1 3 1089199 1854 904184 1878 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 245.87
14100862 1 1 1 0 0 0 1 640 720 1615 1905 1 2 939741 829 828888 522 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 621.61
14100862 2 1 1 0 0 0 1 545 600 1430 1445 1 2 939741 829 701466 879 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 621.61
14100862 2 1 2 0 0 0 3 1545 1615 1615 1905 1 4 939741 829 735338 523 4 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 621.61
14100862 3 1 1 0 0 0 1 1545 1615 2600 2645 1 2 939741 829 735338 523 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 621.61
14100863 1 1 1 0 0 0 1 535 555 1430 1505 1 2 1246283 795 733471 1468 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 282.04
14100864 1 1 1 0 0 0 5 1130 1140 1200 1210 1 4 997734 738 736359 735 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 91.34
14100864 1 1 2 0 0 0 6 1600 1615 1630 1645 1 4 997734 738 1159283 748 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 91.34
14100864 1 1 3 0 0 0 7 700 800 830 1030 1 4 997734 738 685299 751 1 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 91.34
14100864 1 1 4 0 0 0 7 1240 1330 1340 1445 1 4 997734 738 1160309 676 6 3 -1.00 -1.00 -1.00 2 2 0 0 0 0 91.34
14100865 1 1 1 0 0 0 3 830 840 850 900 1 4 1273937 562 1026603 424 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 1 1 2 0 0 0 3 1630 1640 1700 1710 1 4 1273937 562 1026603 424 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 2 1 1 0 0 0 1 720 730 840 850 1 4 1273937 562 1078814 424 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 2 1 2 0 0 0 1 1230 1300 1815 1830 1 2 1273937 562 1026605 423 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 2 1 3 0 0 0 7 1030 1040 1130 1140 1 4 1273937 562 927889 371 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 3 1 1 0 0 0 2 830 840 1700 1710 1 3 1273937 562 1035338 424 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 4 1 1 0 0 0 4 830 840 850 900 1 4 1273937 562 1026603 424 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 4 1 2 0 0 0 4 1630 1640 1700 1710 1 4 1273937 562 1026603 424 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100865 4 1 3 0 0 0 7 1030 1040 1130 1140 1 4 1273937 562 927889 371 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 321.92
14100866 1 1 1 0 0 0 5 1100 1110 1140 1210 1 4 1015572 312 1016506 273 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 120.44
14100866 1 1 2 0 0 0 7 1400 1420 1420 1440 1 4 1015572 312 1016138 312 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.44
14100866 1 1 3 0 0 0 7 1545 1550 1710 1715 1 4 1015572 312 1238857 312 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.44
14100866 2 1 1 0 0 0 1 700 725 1630 1705 1 4 1015572 312 1067451 1615 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.44
14100867 1 1 1 0 0 0 1 1045 1130 1500 1555 1 2 829449 263 1160488 916 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 225.46
14100868 1 1 1 0 0 0 1 730 1245 1710 2010 1 4 1152103 136 1239694 134 3 1 -1.00 -1.00 -1.00 4 2 0 0 0 0 170.42
14100869 1 1 1 0 0 0 5 1300 1405 1450 1545 1 4 10183 2100 208040 2099 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 682.94
14100870 1 1 1 0 0 0 5 910 915 950 1035 1 4 871509 1042 871470 1041 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 534.03
14100870 2 1 1 0 0 0 1 1410 1435 1500 1855 1 2 871509 1042 862425 1260 6 3 -1.00 -1.00 -1.00 1 4 0 0 0 0 534.03
14100871 1 1 1 0 0 0 1 500 540 1430 1515 1 2 855528 2070 433023 3018 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 476.41
