GEOID,Large_Area,PSRC_TAZ,BKR_TAZ,External_Station,Station_Name,Total_IE,Total_EI,SOV_IE,SOV_EI,HOV_IE,HOV_EI
530330292061072,Green River,1025,513,3739,I-90,0.00,0.53,0.00,0.42,0.00,0.05
530330292061077,Green River,1025,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061101,Green River,1026,513,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330292061104,Green River,1045,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061110,Green River,1047,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061112,Green River,1045,513,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330292061114,Green River,1047,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061115,Green River,1047,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330292061120,Green River,1048,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061122,Green River,1048,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330292061130,Green River,1050,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061133,Green River,1045,513,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330292061147,Green River,1053,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061148,Green River,1053,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061150,Green River,1053,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061152,Green River,1053,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061155,Green River,1023,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061156,Green River,1023,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330292061157,Green River,1023,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061160,Green River,1025,513,3739,I-90,0.00,1.33,0.00,1.06,0.00,0.13
530330292061161,Green River,1023,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292061164,Green River,1051,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330292062000,Green River,1053,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330292062001,Green River,1053,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330292063001,Green River,1046,513,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330293031002,Green River,1309,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293033000,Green River,1307,513,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330293034007,SE King,1308,513,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330293035001,Green River,1306,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330293043000,SE King,1313,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293043018,SE King,1312,514,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330293043024,SE King,1313,514,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330293044000,SE King,1312,514,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330293044006,SE King,1312,514,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330293052000,SE King,1302,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330293071001,SE King,1289,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293072000,SE King,1289,514,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330293072005,SE King,1289,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293072009,SE King,1289,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293073000,SE King,1288,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330293073016,SE King,1288,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330294031000,SE King,1301,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330294031014,SE King,1300,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330294031016,SE King,1300,513,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330294031019,SE King,1300,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330294052003,SE King,1294,514,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330294061016,SE King,1270,514,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330294062000,SE King,1271,514,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330294062027,SE King,1271,514,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330294071001,SE King,1267,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330294082005,SE King,1268,513,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330294083009,SE King,1266,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295021024,SE King,1230,521,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330295022004,SE King,1229,521,3739,I-90,0.00,1.59,0.00,1.27,0.00,0.16
530330295022008,SE King,1229,521,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330295022010,SE King,1229,521,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330295031004,Green River,1248,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295031014,Green River,1248,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295032000,Green River,1247,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330295033001,Green River,1225,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295033004,Green River,1224,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330295033006,Green River,1224,513,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330295033007,Green River,1225,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330295033011,Green River,1225,513,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330295033016,Green River,1224,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295034000,Green River,1227,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330295041000,Green River,1246,513,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330295042000,Green River,1245,513,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330295043000,Green River,1244,513,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330296011000,Green River,1226,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330296013012,SE King,1213,519,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330296013013,SE King,1213,519,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330296014005,SE King,1214,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330296015000,SE King,1228,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330296021004,SE King,1202,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330296021019,SE King,1202,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297001001,Green River,1249,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330297002004,Green River,1249,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297002005,Green River,1253,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330297002024,Green River,1223,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003003,Green River,1259,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330297003008,Green River,1259,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003010,Green River,1054,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003021,Green River,1255,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330297003024,Green River,1255,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003025,Green River,1255,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003026,Green River,1255,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003048,Green River,1257,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003054,Green River,1257,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330297003058,Green River,1258,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003059,Green River,1258,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297003063,Green River,1253,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330297004001,Green River,1222,519,3739,I-90,0.00,0.93,0.00,0.74,0.00,0.09
530330297004010,Green River,1221,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297004022,Green River,1222,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330297004027,Green River,1222,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330297004044,Green River,1222,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330297005010,Green River,1223,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330297005011,Green River,1223,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330298012027,Green River,1076,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330298013004,Green River,1073,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330298015001,Green River,1054,519,3739,I-90,0.13,0.13,0.11,0.11,0.01,0.01
530330298025007,SW King,1094,519,3739,I-90,0.00,0.53,0.00,0.42,0.00,0.05
530330298026013,SW King,1077,519,3739,I-90,0.53,0.00,0.42,0.00,0.05,0.00
530330298026016,SW King,1075,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330298026021,SW King,1075,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330299011000,SW King,1095,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330299011001,SW King,1095,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330299011009,SW King,1101,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330299012024,SW King,1102,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330299013003,SW King,1095,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330299021002,SW King,1096,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330299021003,SW King,1096,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330299021005,SW King,1096,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330299023001,Green River,1097,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330299023018,Green River,1099,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330299023020,SW King,1099,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330300032001,SW King,1082,518,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330300032009,SW King,1082,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330300032017,SW King,1083,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330300035012,SW King,1071,518,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330300042003,SW King,1080,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330300042006,SW King,1080,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330300043001,SW King,1078,518,3739,I-90,0.53,0.00,0.42,0.00,0.05,0.00
530330300046006,SW King,1081,518,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330300051000,SW King,1093,518,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330300052008,SW King,1091,518,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330300053000,SW King,1090,518,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330300061010,SW King,1103,518,3739,I-90,0.40,0.13,0.32,0.11,0.04,0.01
530330300062004,SW King,1104,518,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330300062010,SW King,1104,518,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330301003013,SW King,1084,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330301003014,SW King,1084,518,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330301004000,SW King,1084,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330302013003,SW King,1087,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330302013012,SW King,1087,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330302013013,SW King,1087,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330302023009,SW King,1089,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330302024004,SW King,1106,518,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303041016,SW King,1145,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303042003,SW King,1135,520,3739,I-90,0.00,0.53,0.00,0.42,0.00,0.05
530330303042009,SW King,1135,520,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330303042011,SW King,1136,520,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330303052018,SW King,1109,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303063007,SW King,1114,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303063011,SW King,1114,520,3739,I-90,0.53,0.00,0.42,0.00,0.05,0.00
530330303064002,SW King,1115,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303084000,SW King,1120,520,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330303084004,SW King,1120,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303092000,SW King,1139,520,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330303093006,SW King,1122,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303094000,SW King,1122,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303094002,SW King,1122,520,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330303103003,SW King,1142,520,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330303103027,SW King,1142,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303104000,SW King,1140,520,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330303114004,SW King,1118,520,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330303121004,SW King,1143,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303122002,SW King,1143,520,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330303124005,SW King,1144,520,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330303124006,SW King,1144,520,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330303131004,SW King,1125,520,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330303131006,SW King,1126,520,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330303132011,SW King,1134,520,3739,I-90,0.00,1.33,0.00,1.06,0.00,0.13
530330303132015,SW King,1134,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303132022,SW King,1137,520,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330303132024,SW King,1137,520,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330303132030,SW King,1137,520,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330303141000,SW King,1123,520,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330303141003,SW King,1124,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303141007,SW King,1124,520,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330303141009,SW King,1124,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303141010,SW King,1124,520,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330303143008,SW King,1123,520,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330304011003,SW King,1128,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304011008,SW King,1128,519,3739,I-90,0.53,0.00,0.42,0.00,0.05,0.00
530330304011027,SW King,1127,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330304011033,SW King,1127,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330304012033,SW King,1129,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304013006,SW King,1131,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304013021,SW King,1132,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304013023,SW King,1132,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330304015014,SW King,1133,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304031002,SW King,1151,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330304032012,SW King,1149,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330304032016,SW King,1149,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304041011,SW King,1151,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330304042011,SW King,1155,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330304042026,SW King,1155,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011004,Green River,1219,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305011005,Green River,1217,519,3739,I-90,0.00,0.53,0.00,0.42,0.00,0.05
530330305011009,Green River,1218,519,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330305011012,Green River,1195,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305011013,Green River,1195,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330305011014,Green River,1194,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330305011017,Green River,1193,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330305011038,SW King,1075,519,3739,I-90,0.00,0.80,0.00,0.64,0.00,0.08
530330305011045,Green River,1098,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305011046,Green River,1098,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011056,Green River,1177,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011058,Green River,1177,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011067,Green River,1177,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011074,Green River,1176,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305011080,Green River,1175,519,3739,I-90,0.00,0.53,0.00,0.42,0.00,0.05
530330305011096,Green River,1175,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305012001,Green River,1180,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305012005,Green River,1180,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305012006,Green River,1180,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305012011,Green River,1180,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305012014,Green River,1180,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305012015,Green River,1180,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305012017,Green River,1179,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305031002,Green River,1199,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305031005,Green River,1198,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330305031021,Green River,1198,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305032005,Green River,1216,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330305032015,Green River,1216,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330305043005,Green River,1196,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306002003,Green River,1185,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306002005,Green River,1185,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330306002006,Green River,1185,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330306002010,Green River,1185,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330306002012,Green River,1181,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306002023,Green River,1185,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330306003020,Green River,1182,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306003023,Green River,1178,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306003024,Green River,1178,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306004000,Green River,1183,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306004006,Green River,1182,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330306004015,Green River,1182,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330307001003,Green River,1173,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330307001012,Green River,1173,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330307002006,Green River,1174,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330307002008,Green River,1174,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330307002011,Green River,1174,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330307002024,Green River,1174,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330308011005,Green River,1167,519,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330308011007,Green River,1166,519,3739,I-90,0.00,1.86,0.00,1.49,0.00,0.19
530330308011009,Green River,1166,519,3739,I-90,0.00,0.66,0.00,0.53,0.00,0.07
530330308011010,Green River,1166,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330308011022,Green River,1167,519,3739,I-90,0.00,2.52,0.00,2.02,0.00,0.25
530330308011026,Green River,1167,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308011027,Green River,1161,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308011028,Green River,1161,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308011034,Green River,1166,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308011035,Green River,1162,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308011054,Green River,1166,519,3739,I-90,0.00,0.93,0.00,0.74,0.00,0.09
530330308012001,Green River,1168,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308012005,Green River,1168,519,3739,I-90,0.13,0.13,0.11,0.11,0.01,0.01
530330308012008,Green River,1168,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330308013000,Green River,1161,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330308022002,Green River,1168,519,3739,I-90,0.13,0.40,0.11,0.32,0.01,0.04
530330308022008,Green River,1169,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330309011003,Green River,1165,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330309011005,Green River,1165,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330309012010,SW King,1154,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330309021011,Green River,1157,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330309021017,Green River,1156,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330309022003,Green River,1162,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330309022004,Green River,1162,519,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330310001028,Green River,1158,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330310002003,Green River,1158,519,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330311001006,Green River,2060,519,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330311003007,Green River,2060,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330311003008,Green River,2060,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330311003012,Green River,1170,519,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312023001,King Other,2051,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312023021,King Other,2051,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312023023,SE King,2051,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312024027,SE King,2063,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330312025007,SE King,2061,523,3739,I-90,0.13,0.13,0.11,0.11,0.01,0.01
530330312043003,SE King,2053,523,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330312043020,SE King,2058,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312043022,SE King,2058,523,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330312043028,SE King,2056,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312043029,SE King,2056,523,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330312044011,SE King,2038,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330312052016,SE King,1201,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312052017,SE King,1201,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312052019,SE King,1203,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330312053008,SE King,1191,523,3739,I-90,0.13,0.13,0.11,0.11,0.01,0.01
530330312061009,SE King,1188,523,3739,I-90,0.00,0.27,0.00,0.21,0.00,0.03
530330312063000,SE King,1189,523,3739,I-90,0.27,0.00,0.21,0.00,0.03,0.00
530330312063002,SE King,1190,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330313012009,SE King,2073,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330313021002,SE King,2077,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330313022028,SE King,2077,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330313023000,King Other,2078,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330313023005,King Other,2078,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330313024001,SE King,2077,523,3739,I-90,0.40,0.00,0.32,0.00,0.04,0.00
530330313024004,SE King,2077,523,3739,I-90,0.13,0.00,0.11,0.00,0.01,0.00
530330314001000,King Other,2067,523,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330314001031,SE King,2067,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330314001034,SE King,2067,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
530330314001040,SE King,2070,523,3739,I-90,0.00,0.40,0.00,0.32,0.00,0.04
530330314001052,SE King,2067,523,3739,I-90,0.00,0.13,0.00,0.11,0.00,0.01
