FID,FID_bussto,BUSSTOP_ID,ZONEKEY,BEGIN_DATE,END_DATE,TLINK_ID,RAMKEY,ACCESS_LVL,LANDING_PD,TRNSFR_PT,AUTHORITY,AWNING,BEARING_CD,CURB,CURB_HT,BAY,BIKE_RACK,CREATED_BY,CROSS_STRE,CURB_PAINT,DT_CREATED,DT_MAPPED,DT_MOD,DISPLACEMT,RAMPOSITIO,DITCH,EXT_SURFC,EXT_WIDTH,FRM_CROSS,FRM_INTRST,JURIS,REG_FARE,RFP_DIST,ZIP_CODE,I_SGN_ANCH,I_SGN,INT_LOC,LINK_LEN,PCNT_FROM,T_ND_FROM,MOD_BY,NEWS_BOX,NON_MT_SGN,BOLLARDS,NUM_SHELT,ON_STREET,OTHR_COV_A,OWNER,PAINT_LEN,PK_STP_SUR,PULLOUT,RET_WALL,RFA_FLAG,RT_SGN_TP,SCHED_HOLD,SHDR_SURF,SHDR_WIDTH,SIDE,SIDE_CROSS,SIDE_ON,SWLK_WIDTH,SGN_MT_DIR,SGN_PST_AN,SGN_PST_TP,SPC_SGN_TP,LENGTH,STATUS,STOP_TYPE,ADDRESS,STRP_WIDTH,T_SIGNAL,WLK_SURF,XCOORD,YCOORD,XCOORD_OFF,YCOORD_OFF,ROUTES,ADD_COMMNT,FID_urbcen,ID,NAME,AREA_FEET,PERIMETER_,PARKING,POPDEN1996,PLANPOP96,JOBS1994,PLANJOBS94,HOUSEUNITS,HUPLAN,FLOORSPC,ACRES,HECTARES,AREA,PERIMETER,ADOPTDATE
26,3567,60638,60638,6/6/2015 0:00:00,1/1/4000 0:00:00,127815,127815,Yes,NO,NO,Federal Way,NO,W,UNK,0.0000000,nu,NO,SIS data load,23rd Ave S,YelRed- stop,2/6/1995 0:00:00,2/6/1995 0:00:00,6/2/2015 0:00:00,218.900000000000010,218.900000000000010,UNK,Unknown,0.0000000,110,219,FDY,24,S,98003,None,null,Far side,328.896999999999990,66.5599976,123605,Korthad,NO,None,0,1,S 320th St,NO,Metro Transit,10,Unknown,UNK,NO,n,A1 <=2 rts,Midsize,Unknown,0.0000000,1,W,N,0.0000000,Toward,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1275602.755390000100000,118428.720300000000000,1275602.913870000000000,118453.719798000010000,"181,187",null,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
27,3870,61330,61330,6/6/2015 0:00:00,1/1/4000 0:00:00,260198,260198,Yes,NO,NO,Federal Way,NO,E,Yes,6.0000000,nu,NO,SIS data load,Pacific Hwy S,YelRed- stop,1/22/2001 0:00:00,1/22/2001 0:00:00,5/18/2015 0:00:00,186.000000000000000,186.000000000000000,No,Unknown,0.0000000,220,186,FDY,24,S,98003,None,null,Far side,618.902000000000040,30.0499992,123561,Korthad,NO,None,0,0,S 320th St,NO,Metro Transit,10,Unknown,UNK,NO,n,A2 <=6 rts,Double,Unknown,0.0000000,0,E,S,0.0000000,Away,Base plate,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1273509.304130000100000,118485.865693000000000,1273508.533589999900000,118460.877571000000000,"181,187",null,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
28,3566,60640,60640,6/6/2015 0:00:00,1/1/4000 0:00:00,36665,36665,Yes,NO,NO,Federal Way,NO,W,UNK,0.0000000,nu,NO,SIS data load,20th Ave S,YelRed- stop,2/6/1995 0:00:00,2/6/1995 0:00:00,6/2/2015 0:00:00,428.009999999999990,428.009999999999990,UNK,Unknown,0.0000000,130,428,FDY,24,S,98003,None,null,Far side,558.501999999999950,76.6399994,123569,Korthad,NO,None,0,1,S 320th St,NO,Metro Transit,10,Unknown,UNK,NO,n,A1 <=2 rts,Midsize,Unknown,0.0000000,1,W,N,0.0000000,Toward,Concrete,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1274369.817120000000000,118459.675075000010000,1274370.567570000000000,118484.663809000010000,"181,187",null,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
29,1400,80455,80455,6/9/2012 0:00:00,1/1/4000 0:00:00,75842,75842,Yes,NO,NO,Federal Way,NO,N,Yes,6.0000000,nu,NO,SIS data load,S 319th Pl,YelRed- stop,7/8/1998 0:00:00,7/8/1998 0:00:00,1/10/2014 0:00:00,473.000000000000000,473.000000000000000,UNK,Unknown,0.0000000,50,473,FDY,24,S,98003,None,null,Near side,523.361999999999970,90.3799973,74536,Korthad,NO,None,0,1,23rd Ave S,NO,Metro Transit,10,Unknown,UNK,NO,n,A2H <=10 rts,None,Unknown,0.0000000,0,S,E,0.0000000,Toward,Base plate,2in metal,Other Agency,0,Active,REGULAR,null,0.0000000,N,Unknown,1275826.145500000100000,118879.652583000000000,1275848.625109999900000,118868.713334999990000,"177,903,193,187,182,181,178","PT 402, 500, 501are on PT flag",11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
30,1402,80451,80451,6/9/2012 0:00:00,1/1/4000 0:00:00,9403,9403,Yes,NO,NO,State Dept. of Transportation,NO,S,Yes,6.0000000,nu,NO,Lori Kittredge,S 320th St,YelRed- stop,3/22/2010 0:00:00,3/22/2010 0:00:00,1/10/2014 0:00:00,29.000000000000000,29.000000000000000,No,None,0.0000000,567,25,FDY,24,S,98003,None,null,Near middle,464.826000000000020,6.2399998,123334,Korthad,NO,Other,0,1,23rd Ave S,NO,Metro Transit,10,Concrete,No,NO,N,A2H <=10 rts,Midsize,Unknown,0.0000000,1,N,W,12.0000000,Toward,Base plate,2in metal,Other Agency,60,Active,REGULAR,null,0.0000000,N,Unknown,1275861.054210000000000,118950.923778000000000,1275838.651820000000000,118962.020296000000000,"177,903,193,187,182,181,178","PT 402, 500, 501are on PT flag",11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
31,132,99804,99804,6/25/2011 0:00:00,1/1/4000 0:00:00,172104,172104,Not access,NO,No,Federal Way,NO,W,Yes,6.0000000,nu,NO,Mary Bemowski,23rd Ave S,White-layovr,11/18/2005 0:00:00,11/18/2005 0:00:00,1/10/2014 0:00:00,37.000000000000000,37.000000000000000,No,Unknown,0.0000000,340,38,FDY,24,S,98003,None,null,Far side,58.734000000000002,63.0000000,283588,Korthad,NO,None,0,0,Federal Way TC AcRd,NO,Sound Transit,0,Unknown,No,NO,N,None,None,Unknown,0.0000000,1,W,S,0.0000000,None,None,None,Unknown,0,Active,LAYOVER,null,0.0000000,N,Unknown,1275198.265290000000000,119298.255492000000000,1275193.184889999900000,119273.777143000000000,null,FWTC layover,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
32,1663,80431,80431,12/5/2015 0:00:00,1/1/4000 0:00:00,172099,172099,Yes,YES,NO,Federal Way,NO,W,Yes,6.0000000,1,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/18/2005 0:00:00,11/18/2005 0:00:00,12/3/2015 0:00:00,98.000000000000000,98.000000000000000,UNK,Unknown,0.0000000,235,98,FDY,24,S,98003,None,null,Far side,107.926000000000000,90.8000031,101583,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,No,NO,N,Non-Metro,None,Unknown,0.0000000,0,W,N,0.0000000,Toward,Base plate,2in metal,None,90,Active,REGULAR,null,0.0000000,N,Unknown,1275632.844809999900000,119279.562036000000000,1275630.927410000000000,119304.488400000000000,"183,796,671",FWTC Bay 1-ST shelter/roof,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
33,1662,80432,80432,12/5/2015 0:00:00,1/1/4000 0:00:00,172100,172100,Yes,NO,NO,Federal Way,NO,W,Yes,6.0000000,2,NO,Mary Bemowski,23rd Ave S,Unknown,11/18/2005 0:00:00,11/18/2005 0:00:00,12/3/2015 0:00:00,181.000000000000000,181.000000000000000,UNK,Unknown,0.0000000,410,181,FDY,24,S,98003,None,null,Far side,188.913999999999990,95.8099976,101589,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,Midsize,Unknown,0.0000000,0,W,N,0.0000000,Toward,Base plate,2in metal,None,160,Active,REGULAR,null,0.0000000,N,Unknown,1275442.055510000100000,119285.038265000000000,1275442.917040000000000,119310.023416000000000,"179,197,193",FWTC Bay 2,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
34,1405,80439,80439,2/15/2014 0:00:00,1/1/4000 0:00:00,172096,172096,Yes,YES,NO,Federal Way,NO,E,Yes,6.0000000,9,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/18/2005 0:00:00,11/18/2005 0:00:00,1/10/2014 0:00:00,74.000000000000000,74.000000000000000,No,Unknown,0.0000000,67,73,FDY,24,S,98003,None,null,Near side,75.152000000000001,98.4700012,101587,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,No,NO,N,Non-Metro,Midsize,Unknown,0.0000000,0,W,S,0.0000000,Toward,None,None,None,90,Active,REGULAR,null,0.0000000,N,Unknown,1275676.053550000100000,119335.324073000000000,1275673.887780000000000,119310.418061000000000,"901,903",Fed Wy TC Bay 9,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
35,1661,80433,80433,12/5/2015 0:00:00,1/1/4000 0:00:00,172101,172101,Yes,NO,NO,Federal Way,NO,W,Yes,6.0000000,3,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/18/2005 0:00:00,11/18/2005 0:00:00,12/1/2015 0:00:00,71.000000000000000,71.000000000000000,No,Unknown,0.0000000,482,71,FDY,24,S,98003,None,null,Far side,79.216999999999999,89.6299973,101590,Korthad,NO,Other,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,Double,Unknown,0.0000000,0,W,N,0.0000000,Toward,Base plate,2in metal,None,75,Active,REG/LAY,null,0.0000000,N,Unknown,1275363.152659999900000,119286.283674000010000,1275363.495150000100000,119311.281328000000000,"181,187,182",FWTC Bay 3- ST FACILITY,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
36,1660,80434,80434,12/5/2015 0:00:00,1/1/4000 0:00:00,172102,172102,Yes,NO,NO,Federal Way,NO,W,Yes,6.0000000,4,NO,Mary Bemowski,23rd Ave S,None,11/18/2005 0:00:00,11/18/2005 0:00:00,12/3/2015 0:00:00,21.000000000000000,21.000000000000000,No,Unknown,0.0000000,525,21,FDY,24,S,98003,None,null,Far side,59.689000000000000,35.1800003,283586,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,None,Unknown,0.0000000,0,W,N,0.0000000,Toward,Base plate,2in metal,None,56,Active,PARATRANSIT,null,0.0000000,N,Unknown,1275333.939470000100000,119286.777981000010000,1275334.393910000100000,119311.773850000000000,null,FWTC Bay 4 ACCESS paratransit,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
37,1406,80438,80438,2/15/2014 0:00:00,1/1/4000 0:00:00,172095,172095,Yes,NO,NO,Federal Way,NO,E,Yes,6.0000000,8,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/23/2005 0:00:00,11/23/2005 0:00:00,1/10/2014 0:00:00,147.000000000000000,147.000000000000000,No,Unknown,0.0000000,80,148,FDY,24,S,98003,None,null,Near side,148.797000000000000,98.7900009,283580,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,Midsize,Unknown,0.0000000,0,W,S,0.0000000,Toward,Base plate,2in metal,Other Agency,130,Active,REGULAR,null,0.0000000,N,Unknown,1275600.536480000000000,119341.813373000000000,1275599.442670000000000,119316.837313000000000,"181,796,671,197,183",Fed Wy TC Bay 8,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
38,1436,80435,80435,2/6/2014 0:00:00,1/1/4000 0:00:00,172104,172104,Yes,NO,NO,Federal Way,NO,W,Yes,6.0000000,5,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/18/2005 0:00:00,11/18/2005 0:00:00,2/6/2014 0:00:00,35.000000000000000,35.000000000000000,No,Unknown,0.0000000,525,35,FDY,24,S,98003,None,null,Far side,58.734000000000002,59.5900002,283588,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,None,Unknown,0.0000000,0,W,N,0.0000000,Toward,Base plate,2in metal,None,106,Active,REGULAR,null,0.0000000,N,Unknown,1275200.223560000100000,119297.849059999990000,1275205.303959999900000,119322.327408000000000,null,FWTC Bay 5-ST FACILITY,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
39,774,80437,80437,2/15/2014 0:00:00,1/1/4000 0:00:00,172094,172094,Yes,NO,NO,Federal Way,NO,E,Yes,6.0000000,7,NO,Mary Bemowski,23rd Ave S,Unknown,11/18/2005 0:00:00,11/18/2005 0:00:00,1/10/2014 0:00:00,151.000000000000000,151.000000000000000,UNK,Unknown,0.0000000,147,150,FDY,24,S,98003,None,null,Near side,164.020999999999990,92.0599976,283579,Korthad,NO,Other,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,No,NO,N,Non-Metro,Midsize,Unknown,0.0000000,0,W,S,0.0000000,Toward,Base plate,2in metal,None,149,Active,REGULAR,null,0.0000000,N,Unknown,1275440.669760000000000,119348.847997000000000,1275439.512060000100000,119323.874817000000000,"179,193",FWTC Bay 7,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
40,1407,80436,80436,12/5/2015 0:00:00,1/1/4000 0:00:00,172093,172093,Yes,NO,NO,Federal Way,NO,E,Yes,6.0000000,6,NO,Mary Bemowski,23rd Ave S,YelRed- stop,11/18/2005 0:00:00,11/18/2005 0:00:00,12/3/2015 0:00:00,132.000000000000000,132.000000000000000,No,Unknown,0.0000000,520,132,FDY,24,S,98003,None,null,Near side,153.597000000000010,85.9400024,283578,Korthad,NO,None,0,0,Federal Way TC AcRd,YES,Sound Transit,10,Unknown,UNK,NO,N,Non-Metro,None,Unknown,0.0000000,0,W,S,0.0000000,Toward,Base plate,2in metal,None,107,Active,REGULAR,null,0.0000000,N,Unknown,1275268.236740000100000,119355.563658000000000,1275268.557199999900000,119330.565712000000000,null,FWTC Bay 6 Vacant,11,0,Federal Way,8700220.482999999100000,13419.683999999999000,0,0,5956,3516,10450,3135,0,1.600000000000000,199.729999999999990,80.828000000000003,8700220.482999999100000,13419.683999999999000, 
41,4465,57174,57174,3/20/2010 0:00:00,1/1/4000 0:00:00,98052,98052,1 ft clear,NO,NO,Kent,NO,W,Yes,6.0000000,nu,NO,SIS data load,SR 167 Ramp,Unknown,3/31/1997 0:00:00,3/31/1997 0:00:00,2/17/2012 0:00:00,80.000000000000000,80.000000000000000,No,Dirt,0.0000000,130,80,KNT,24,S,98032,None,null,Near side,298.637000000000000,26.7900009,110392,Korthad,NO,Other,0,0,SR 516,NO,Metro Transit,0,Unknown,UNK,NO,n,Single,None,Unknown,0.0000000,1,E,N,0.0000000,Toward,Cncrt-earth,2in metal,None,0,Active,REGULAR,null,0.0000000,Y,Unknown,1291234.121730000000000,141104.588179000010000,1291234.347920000100000,141129.587154999990000,"914,916",null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
42,4466,57173,57173,10/2/2010 0:00:00,1/1/4000 0:00:00,103539,103539,Not access,NO,NO,Kent,NO,E,UNK,0.0000000,nu,NO,SIS data load,5th Ave S,Unknown,3/17/1997 0:00:00,3/17/1997 0:00:00,12/20/2011 0:00:00,61.520000000000003,61.520000000000003,UNK,Unknown,0.0000000,210,62,KNT,24,S,98032,None,null,Far side,321.250000000000000,19.1499996,110288,Korthad,NO,Other,0,0,W Saar St,NO,Metro Transit,0,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,1,E,S,0.0000000,Flush,Cncrt-earth,4in wood,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1292479.605019999900000,141254.121252000010000,1292479.625640000000000,141229.121260999990000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
43,4495,57172,57172,10/2/2010 0:00:00,1/1/4000 0:00:00,44301,44301,Yes,NO,NO,Kent,NO,S,UNK,0.0000000,nu,NO,SIS data load,W Titus St,Unknown,5/5/1997 0:00:00,5/5/1997 0:00:00,12/20/2011 0:00:00,128.039999999999990,128.039999999999990,UNK,Unknown,0.0000000,130,128,KNT,24,S,98032,None,null,Far side,423.901999999999990,30.2099991,110008,Korthad,NO,Other,0,0,5th Ave S,NO,Metro Transit,0,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,0,S,W,0.0000000,Flush,Cncrt-earth,4in wood,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1292227.814169999900000,141549.662107000010000,1292202.823170000000000,141550.332958000010000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
44,4677,57171,57171,10/2/2010 0:00:00,1/1/4000 0:00:00,160085,160085,Yes,NO,NO,Kent,NO,S,UNK,0.0000000,nu,NO,SIS data load,W Gowe St,Unknown,3/17/1997 0:00:00,3/17/1997 0:00:00,2/17/2012 0:00:00,300.000000000000000,300.000000000000000,UNK,Unknown,0.0000000,300,300,KNT,24,S,98032,None,null,Far middle,422.435000000000000,71.0199966,109707,Korthad,NO,Other,0,0,5th Ave S,NO,Metro Transit,0,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,0,S,W,0.0000000,Flush,Cncrt-earth,4in wood,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1292234.547360000000000,141800.046766999990000,1292209.556430000100000,141800.720054000000000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
45,3070,57169,57169,10/2/2010 0:00:00,1/1/4000 0:00:00,6750,6750,Yes,NO,NO,Kent,NO,E,UNK,0.0000000,nu,NO,SIS data load,6th Ave S,Unknown,8/9/1999 0:00:00,8/9/1999 0:00:00,10/8/2014 0:00:00,309.000000000000000,309.000000000000000,UNK,Unknown,0.0000000,170,309,KNT,24,S,98032,None,null,Far side,436.204000000000010,70.8399963,109707,Korthad,NO,Other,0,0,W Gowe St,NO,Metro Transit,0,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,1,E,S,0.0000000,Flush,Cncrt-earth,4in wood,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1291936.110219999900000,142068.373843999990000,1291940.878860000100000,142043.832854999990000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
46,3094,57060,57060,1/1/1960 0:00:00,1/1/4000 0:00:00,87231,87231,Yes,NO,NO,Kent,NO,N,UNK,0.0000000,nu,NO,SIS data load,E Gowe St,Unknown,1/18/1995 0:00:00,1/18/1995 0:00:00,12/20/2011 0:00:00,60.000000000000000,60.000000000000000,nul,Unknown,0.0000000,60,0,KNT,24,S,98030,None,null,Near side,140.859000000000010,42.5999985,109701,null,NO,None,0,0,Kennebeck Ave N,NO,Metro Transit,10,Unknown,nul,NO,n,Single,None,Unknown,0.0000000,1,S,E,0.0000000,Away,Concrete,2in metal,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1294863.335879999900000,142045.097933000010000,1294888.047509999900000,142048.884129999990000,914,null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
47,3110,57482,57482,1/1/1960 0:00:00,1/1/4000 0:00:00,122213,122213,Yes,NO,NO,Kent,NO,E,UNK,0.0000000,nu,NO,SIS data load,2nd Ave S,YelRed- stop,12/27/1994 0:00:00,12/27/1994 0:00:00,2/17/2012 0:00:00,250.000000000000000,250.000000000000000,UNK,Unknown,0.0000000,250,0,KNT,24,S,98032,None,null,Near side,645.893000000000030,38.7099991,109700,null,NO,Other,0,0,W Gowe St,NO,Metro Transit,50,Unknown,No,NO,n,Single,None,Unknown,0.0000000,1,W,S,0.0000000,Away,Base plate,2in metal,None,40,Active,REGULAR,null,0.0000000,N,Unknown,1292962.507120000000000,142105.378525000010000,1292962.695770000100000,142080.379236999990000,"914,916",null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
48,4713,57151,57151,5/31/1997 0:00:00,1/1/4000 0:00:00,122213,122213,Yes,NO,NO,Kent,NO,W,Yes,6.0000000,nu,NO,SIS data load,2nd Ave S,YelRed- stop,5/6/1997 0:00:00,5/6/1997 0:00:00,2/17/2012 0:00:00,275.000000000000000,275.000000000000000,No,Unknown,0.0000000,275,0,KNT,24,S,98032,None,null,Far middle,645.893000000000030,42.5800018,109700,null,NO,Other,0,0,W Gowe St,NO,Metro Transit,13,Asphalt,No,NO,n,Single,None,Unknown,0.0000000,0,W,N,0.0000000,Flush,Concrete,4in wood,None,13,Active,REG/LAY,null,0.0000000,N,Unknown,1292937.507830000000000,142105.189877000000000,1292937.319180000100000,142130.189166000000000,"914,916",null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
49,3066,57209,57209,10/2/2010 0:00:00,1/1/4000 0:00:00,145130,145130,Yes,NO,NO,Kent,NO,W,UNK,0.0000000,nu,NO,SIS data load,1st Ave S,Unknown,5/7/1997 0:00:00,5/7/1997 0:00:00,2/17/2012 0:00:00,40.000000000000000,40.000000000000000,UNK,Unknown,0.0000000,40,40,KNT,24,S,98032,None,null,Near side,286.725000000000020,13.9499998,109698,Korthad,NO,None,0,0,W Gowe St,NO,Metro Transit,10,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,1,E,N,0.0000000,Flush,Concrete,4in wood,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1293571.541460000000000,142109.023265000000000,1293571.089420000100000,142134.019177999990000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
50,3757,62214,62214,2/12/1984 0:00:00,1/1/4000 0:00:00,23637,23637,Yes,NO,NO,Kent,NO,W,UNK,0.0000000,nu,NO,SIS data load,Central Ave S,Unknown,2/15/1995 0:00:00,2/15/1995 0:00:00,2/17/2012 0:00:00,41.500000000000000,41.500000000000000,nul,Unknown,0.0000000,120,0,KNT,24,S,98032,None,null,Far side,161.503999999999990,25.7000008,109694,null,NO,None,0,0,E Gowe St,NO,Metro Transit,10,Unknown,nul,NO,n,Single,None,Unknown,0.0000000,1,W,N,0.0000000,Away,Base plate,2in metal,None,40,Active,REGULAR,null,0.0000000,Y,Unknown,1294022.624080000000000,142112.917939000010000,1294022.457250000000000,142137.917382999990000,"914,916",null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
51,3354,58148,58148,1/1/1960 0:00:00,1/1/4000 0:00:00,163269,163269,2 ft clear,NO,NO,Kent,NO,S,Yes,6.0000000,nu,NO,SIS data load,E Meeker St,YelRed- stop,12/27/1994 0:00:00,12/27/1994 0:00:00,2/17/2012 0:00:00,95.000000000000000,95.000000000000000,UNK,Landscape,4.0000000,95,0,KNT,24,S,98030,None,null,Far side,243.794999999999990,38.9700012,109558,null,NO,None,0,0,Central Ave S,NO,Metro Transit,10,Unknown,No,NO,n,A1 <=2 rts,None,Unknown,0.0000000,0,S,W,7.0000000,Toward,Base plate,2in metal,None,60,Active,REGULAR,null,0.0000000,Y,Concrete,1294144.913729999900000,142262.496239000000000,1294119.916690000100000,142262.880784000010000,180,null,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
52,3068,57189,57189,10/2/2010 0:00:00,1/1/4000 0:00:00,11133,11133,Yes,NO,NO,Kent,NO,E,UNK,0.0000000,nu,NO,SIS data load,6th Ave S,Unknown,5/7/1997 0:00:00,5/7/1997 0:00:00,2/17/2012 0:00:00,694.970000000000030,694.970000000000030,UNK,Unknown,0.0000000,70,695,KNT,24,S,98032,None,null,Far side,765.024999999999980,90.8399963,109568,Korthad,NO,None,0,0,W Meeker St,NO,Metro Transit,0,Unknown,UNK,NO,n,None,None,Unknown,0.0000000,1,E,S,0.0000000,Flush,Band,Light,None,0,Active,REGULAR,null,0.0000000,N,Unknown,1291881.989090000000000,142340.895733999990000,1291882.324450000000000,142315.897983000000000,"914,916",No bus sign: Kent Shopper stop,3,0,Kent,12769720.335000001000000,15140.828000000000000,2724,619,10309,2431,18872,306,4992,2.100000000000000,292.358000000000000,118.635000000000010,12769720.335000001000000,15140.828000000000000, 
