FID,FID_juncti,OBJECTID,ANCILLARYR,ENABLED,PSRCjunctI,JunctionTy,TRANSITSTO,P_RStalls,Modes,FTRdescrip,inServiceD,outService,dateLastUp,EMME2nodeI,EMME2nodeL,DateCreate,LastEditor,EditNotes,Processing,EMME2Dir,EMME2HOV,PSRC_E2ID,ScenarioID,Scen_Node,IsZone,XCoord,YCoord,lat,lon,FID_urbcen,ID,NAME,AREA_FEET,PERIMETER_,PARKING,POPDEN1996,PLANPOP96,JOBS1994,PLANJOBS94,HOUSEUNITS,HUPLAN,FLOORSPC,ACRES,HECTARES,AREA,PERIMETER,ADOPTDATE
1210,13594,60720104,0,1,82511,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86511,0,1272991.117649999900000,223663.176471000010000,47.6034012,-122.3229980,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1211,13653,60720245,0,1,82507,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86507,0,1269994.882350000100000,223668.058824000010000,47.6032982,-122.3349991,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1212,25418,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,200218,0,1269996.788440000000000,223669.964914000010000,47.6032982,-122.3349991,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1213,290,60720201,0,1,82506,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86506,0,1274474.117649999900000,223670.764705999990000,47.6035004,-122.3170013,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1214,7906,60749497,0,1,194304,10,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,4/24/2013 0:00:00,Stefan, ,0, ,0,0,107,198304,0,1271526.705880000000000,223676.117647000010000,47.6034012,-122.3290024,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1215,13495,60720192,0,1,82485,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86485,0,1271848.764710000000000,223696.588235000000000,47.6034012,-122.3270035,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1216,19995,60746916,0,1,192486,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,535,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,535,107,535,1,1270150.470590000000000,223698.411765000000000,47.6034012,-122.3339996,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1217,13593,60720103,0,1,82475,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86475,0,1272122.764710000000000,223720.294117999990000,47.6035004,-122.3259964,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1218,976,60720163,0,1,82466,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86466,0,1270704.882350000100000,223732.764705999990000,47.6035004,-122.3320007,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1219,1095,60720095,0,1,82445,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86445,0,1269562.000000000000000,223767.352940999990000,47.6035004,-122.3369980,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1220,6177,60747912,0,1,192556,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,605,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,605,107,605,1,1274090.588240000000000,223778.352940999990000,47.6038017,-122.3180008,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1221,399,60720198,0,1,82438,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86438,0,1271415.529410000000000,223796.882352999990000,47.6036987,-122.3290024,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1222,8798,60746626,0,1,192560,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,609,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,609,107,609,1,1272631.823529999900000,223806.411765000000000,47.6038017,-122.3239975,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1223,22483,60748881,0,1,192495,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,544,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,544,107,544,1,1271589.764710000000000,223824.529412000000000,47.6038017,-122.3280029,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1224,13597,60720186,0,1,82420,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86420,0,1270271.882350000100000,223832.000000000000000,47.6036987,-122.3339996,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1225,24298,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,199098,0,1270273.788440000000000,223833.906090000000000,47.6036987,-122.3339996,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1226,781,60720102,0,1,82400,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86400,0,1271917.647060000100000,223858.941175999990000,47.6039009,-122.3270035,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1227,21114,60747903,0,1,192487,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,536,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,536,107,536,1,1270427.470590000000000,223862.470588000000000,47.6038017,-122.3330002,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1228,907,60720164,0,1,82392,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86392,0,1269137.764710000000000,223871.882352999990000,47.6038017,-122.3379974,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1229,4482,60744314,0,1,181060,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0, ,1/5/2009 0:00:00,Stefan, ,0,nb,5859,0,107,185060,0,1271956.294120000000000,223872.941175999990000,47.6039009,-122.3270035,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1230,409,60720075,0,1,82387,10,0,0,a,   0,2000,2050,5/4/2015 0:00:00,0,n/a,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86387,0,1271844.882350000100000,223882.823528999990000,47.6040001,-122.3270035,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1231,24716,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,199516,0,1271846.788440000000000,223884.729620000000000,47.6040001,-122.3270035,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1232,21688,60745116,0,1,181362,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,2/12/2009 0:00:00,Stefan, ,0, ,0,0,107,185362,0,1269170.058819999900000,223890.411765000000000,47.6038017,-122.3379974,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1233,3346,60732278,0,1,82379,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86379,0,1270982.000000000000000,223896.823528999990000,47.6039009,-122.3310013,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1234,24500,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,199300,0,1270983.906089999900000,223898.729620000000000,47.6040001,-122.3310013,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1235,20914,60747204,0,1,192477,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,526,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,526,107,526,1,1269328.529410000000000,223909.294117999990000,47.6039009,-122.3379974,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1236,13787,60720061,0,1,82349,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86349,0,1269839.117649999900000,223931.470588000000000,47.6040001,-122.3359985,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1237,18274,60749648,0,1,194305,10,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,4/24/2013 0:00:00,Stefan, ,0, ,0,0,107,198305,0,1271369.941180000100000,223942.823528999990000,47.6040993,-122.3290024,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1238,669,60720038,0,1,82333,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86333,0,1271692.235290000000000,223960.647059000010000,47.6041985,-122.3280029,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1239,670,60720099,0,1,82318,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86318,0,1274480.117649999900000,223979.352940999990000,47.6044006,-122.3170013,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1240,13539,60720047,0,1,82311,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86311,0,1270549.000000000000000,223996.000000000000000,47.6041985,-122.3330002,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1241,25234,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,200034,0,1270550.906089999900000,223997.906090000000000,47.6041985,-122.3330002,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1242,13491,60720060,0,1,82310,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86310,0,1273545.000000000000000,223998.176471000010000,47.6044006,-122.3209991,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1243,21015,60747904,0,1,192488,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,537,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,537,107,537,1,1270704.823529999900000,224026.117647000010000,47.6043015,-122.3320007,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1244,849,60720092,0,1,82298,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86298,0,1269406.235290000000000,224030.411765000000000,47.6041985,-122.3369980,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1245,22354,60748878,0,1,192478,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,527,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,527,107,527,1,1269569.411760000000000,224053.352940999990000,47.6043015,-122.3369980,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1246,298,60720071,0,1,82287,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0,nb,5861,0,107,86287,0,1271849.764710000000000,224054.058824000010000,47.6044006,-122.3270035,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1247,13515,60720046,0,1,82286,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86286,0,1273503.647060000100000,224060.352940999990000,47.6044998,-122.3209991,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1248,13786,60720059,0,1,82285,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86285,0,1271259.117649999900000,224060.882352999990000,47.6044006,-122.3300018,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1249,906,60720157,0,1,82266,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86266,0,1270116.000000000000000,224095.411765000000000,47.6044006,-122.3339996,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1250,24497,0,0,0,99,0,0,0, , ,0,0,12/30/1899 0:00:00,0, ,12/30/1899 0:00:00, , ,0, ,0,0,0,199297,0,1270117.906089999900000,224097.317855000000000,47.6044998,-122.3339996,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1251,13664,60720070,0,1,82255,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86255,0,1271968.882350000100000,224124.588235000000000,47.6045990,-122.3270035,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1252,14162,60732272,0,1,82247,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86247,0,1268978.352939999900000,224132.705882000010000,47.6044998,-122.3389969,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1253,8797,60746625,0,1,192558,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,607,n/a,9/30/2011 0:00:00,Stefan,New Centroids,4, ,0,607,107,607,1,1272966.941180000100000,224137.764705999990000,47.6046982,-122.3229980,7,0,Seattle First Hill/Capitol Hill,39844664.884999998000000,31626.325000000001000,0,28975,35440,33393,45093,20726,26266,0.000000000000000,914.711000000000010,370.170999999999990,39844664.884999998000000,31626.325000000001000, 
1254,21443,60744795,0,1,181361,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,2/12/2009 0:00:00,Stefan, ,0, ,0,0,107,185361,0,1269014.882350000100000,224153.647059000010000,47.6044998,-122.3389969,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
1255,13490,60720045,0,1,82225,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,86225,0,1270826.117649999900000,224160.058824000010000,47.6046982,-122.3320007,8,0,Seattle Downtown,41376594.162000000000000,51590.720000000001000,50863,12193,39142,165119,227819,12442,27857,80.400000000000006,933.739000000000030,384.403000000000020,41376594.162000000000000,51590.720000000001000, 
