beghom,day,endhom,esstops,estours,hbtours,hhno,mestops,metours,mlstops,mltours,pbstops,pbtours,pdexpfac,pno,restops,retours,scstops,sctours,shstops,shtours,sostops,sotours,uwtours,wbtours,wkathome,wkstops,wktours
1,2,1,0,0,1,8838,1,0,0,0,0,0,112.25,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2,1,0,0,1,8838,0,0,0,0,0,0,112.25,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,8883,0,0,0,0,2,0,84.06,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,2,1,1,0,1,8883,0,0,0,0,0,0,84.06,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1,1,1,0,0,1,8888,0,1,0,0,0,0,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,8888,0,1,0,0,0,0,70.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,8892,0,0,0,0,0,0,79.32,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,1,8892,0,0,0,0,0,0,79.32,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,0,0,1,8892,0,0,0,0,3,0,79.32,1,0,0,0,0,0,0,0,0,1,0,0,2,1
1,2,1,0,0,0,8892,0,0,0,0,0,0,79.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,8922,0,0,0,0,0,1,175.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,8922,0,0,0,1,0,0,175.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,8930,0,0,0,0,0,0,152.26,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,8930,0,0,1,0,0,0,152.26,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,8932,0,0,1,0,0,1,148.93,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,1,0,0,1,8932,0,0,0,0,0,0,148.93,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2,1,0,0,1,8932,0,0,0,0,0,0,148.93,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,8932,0,0,0,0,0,0,148.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,8941,0,0,0,0,0,2,105.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,8941,0,0,0,0,0,0,105.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,8959,0,0,0,0,0,0,150.77,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,8959,0,0,0,0,0,0,150.77,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,8959,0,0,0,0,0,0,150.77,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,8959,0,0,0,0,0,0,150.77,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,8964,0,0,1,0,0,0,152.65,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,1,0,1,8964,0,0,0,0,0,0,152.65,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2,1,0,0,1,8964,0,0,0,0,0,0,152.65,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,2,1,0,0,1,8964,0,0,0,0,0,0,152.65,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,3,8966,0,0,0,0,0,2,64.49,1,0,0,0,0,0,1,0,0,0,0,759,0,0
1,1,1,0,0,5,8966,0,0,0,1,0,0,64.49,2,0,0,0,0,0,1,0,1,0,0,516,0,2
1,1,1,0,2,2,8966,0,0,0,0,0,0,64.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,8966,0,0,0,0,0,0,64.49,1,0,0,0,0,0,0,0,0,1,0,346,0,1
1,2,1,0,2,4,8966,0,0,0,0,0,0,64.49,2,0,1,0,0,0,0,0,0,0,0,228,0,1
1,2,1,0,3,3,8966,0,0,0,0,0,0,64.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9000,0,0,0,0,0,0,234.09,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,9000,0,0,0,0,0,0,234.09,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,9000,0,0,0,0,0,0,234.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,9000,0,0,0,0,0,1,234.09,2,0,0,0,0,0,0,0,0,2,0,0,0,2
1,1,1,0,0,1,9039,0,0,0,0,0,0,137.93,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9039,0,0,0,0,0,0,137.93,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9039,0,0,0,0,1,0,137.93,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9039,0,1,0,0,0,0,137.93,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,9041,1,0,0,0,0,0,191.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9041,0,0,0,0,0,0,191.71,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,9041,1,0,0,0,0,0,191.71,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9041,0,0,0,0,0,0,191.71,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,3,9041,1,0,0,0,0,1,191.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9041,0,0,0,0,0,0,191.71,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,2,9041,0,0,0,0,1,1,191.71,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9041,0,0,0,0,0,1,191.71,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9055,0,0,1,0,1,0,49.18,1,0,0,0,0,1,0,0,0,1,2,0,0,1
1,2,1,0,0,1,9055,0,0,0,0,0,0,49.18,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9061,0,0,0,0,0,0,445.68,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9061,0,0,0,0,0,0,445.68,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9062,0,0,0,0,0,0,61.82,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9062,0,0,0,0,0,0,61.82,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9064,0,0,0,0,0,0,104.05,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9064,0,0,0,0,0,0,104.05,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9064,0,0,0,0,0,0,104.05,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9064,0,0,0,0,0,0,104.05,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9066,0,0,0,0,0,0,46.62,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,2,9066,0,1,1,0,0,0,46.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9066,0,0,0,0,0,0,46.62,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9066,0,0,0,0,0,2,46.62,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9076,0,0,1,1,1,0,99.85,1,0,1,0,0,2,0,0,0,0,0,0,0,0
1,1,1,0,0,3,9076,0,0,1,1,0,0,99.85,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9076,0,0,1,1,0,0,99.85,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9076,0,0,0,1,1,0,99.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,9076,0,0,0,0,0,0,99.85,2,0,0,0,0,0,0,0,3,0,0,0,0,0
1,2,1,0,0,0,9076,0,0,0,0,0,0,99.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9083,0,0,0,0,0,0,110.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,1,9083,0,0,0,0,0,1,110.16,1,0,0,0,0,4,0,0,0,0,0,422,0,0
1,1,1,0,0,0,9085,0,0,0,0,0,0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,9085,0,0,0,0,0,0,91.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,9085,0,0,1,0,0,0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,2,9085,0,0,1,0,0,1,91.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,0,1,9103,0,0,0,0,0,0,139.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9103,0,0,0,0,0,0,139.46,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,9103,0,0,0,0,0,0,139.46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9103,0,0,0,0,0,1,139.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9103,0,0,0,0,0,1,139.46,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9103,0,0,0,0,0,0,139.46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9130,0,0,1,0,1,0,206.23,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1,1,1,0,0,0,9130,0,0,0,0,0,0,206.23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9130,0,0,0,0,0,0,206.23,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9130,0,0,0,0,0,0,206.23,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,3,9132,0,0,0,1,0,1,117.28,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9132,0,0,1,0,0,0,117.28,2,1,0,0,0,0,0,0,0,0,0,90,0,2
1,2,1,0,0,0,9132,0,0,0,0,0,0,117.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,3,9132,0,0,1,1,0,0,117.28,2,1,0,0,0,1,0,0,0,0,0,0,1,2
1,1,1,0,0,2,9147,0,0,0,0,0,0,47.38,1,0,0,0,0,0,0,0,0,1,0,0,0,2
1,2,1,0,1,2,9147,0,0,1,0,0,0,47.38,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9149,0,0,0,0,0,0,150.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9149,0,0,0,0,0,0,150.4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9149,0,0,0,0,0,0,150.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9149,0,0,0,0,0,0,150.4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9170,0,0,0,0,0,0,77.72,1,2,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9170,0,0,2,0,0,0,77.72,1,1,0,0,0,0,0,0,0,1,1,0,0,1
1,1,1,0,0,1,9191,0,0,0,0,2,0,201.15,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9191,0,0,0,0,0,0,201.15,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,9191,0,0,0,0,0,0,201.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9191,0,0,0,0,0,0,201.15,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9191,0,0,0,0,0,0,201.15,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9191,1,0,0,0,0,1,201.15,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,9191,0,0,0,0,0,0,201.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,9191,0,0,0,0,0,0,201.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9191,0,0,0,0,0,0,201.15,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9191,0,0,0,0,0,0,201.15,5,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9228,0,0,0,0,0,0,334.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9228,0,0,0,0,0,0,334.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9228,0,0,0,0,0,0,334.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9228,0,0,0,0,0,0,334.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9234,0,0,0,0,0,0,193.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9234,0,0,0,0,0,0,193.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9234,0,0,0,0,0,0,193.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9234,0,0,0,0,0,0,193.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,9243,0,0,0,0,1,0,101.83,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9243,0,0,0,0,0,0,101.83,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9243,0,1,0,0,1,0,101.83,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9243,0,0,0,0,0,0,101.83,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,9247,0,0,0,0,0,0,109.42,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9247,0,0,0,0,0,0,109.42,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,9247,0,0,0,0,1,0,109.42,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,9247,0,0,0,0,0,0,109.42,4,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,2,2,9247,0,0,0,0,0,0,109.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9247,1,0,2,0,0,0,109.42,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9247,0,0,0,0,0,0,109.42,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,2,9247,0,0,0,0,0,0,109.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9261,0,0,0,0,0,0,324.17,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9261,0,0,0,0,0,0,324.17,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9261,0,0,0,0,0,0,324.17,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9261,0,0,0,0,0,0,324.17,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9261,0,0,0,0,0,0,324.17,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,0,9261,0,0,0,0,0,0,324.17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,2,4,9267,0,0,0,0,0,1,79.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9267,0,0,0,0,0,0,79.46,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9267,0,0,0,0,0,0,79.46,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9267,0,0,0,0,0,1,79.46,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9267,0,0,0,0,0,0,79.46,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9267,0,0,0,0,0,0,79.46,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9269,0,0,0,0,0,0,173.99,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,9269,0,0,0,0,0,0,173.99,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9269,0,0,0,0,0,0,173.99,1,0,0,0,0,0,0,0,0,0,0,535,0,1
1,2,1,0,0,2,9269,0,0,0,0,0,0,173.99,2,0,0,0,0,0,0,0,0,2,0,0,0,2
1,1,1,0,0,1,9270,0,0,0,0,0,0,168.35,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,9270,0,0,0,0,0,0,168.35,2,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9270,0,0,0,0,0,0,168.35,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9270,0,0,0,0,0,0,168.35,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9270,0,0,0,0,0,0,168.35,2,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2,1,0,0,1,9270,0,0,0,0,0,0,168.35,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,0,9274,0,0,0,0,0,0,86.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9274,0,0,0,0,0,0,86.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,4,5,9277,0,0,0,0,0,0,114.0,1,0,0,0,0,0,0,0,0,0,0,150,1,1
1,1,1,1,3,3,9277,0,0,0,0,0,0,114.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,2,2,9277,0,0,1,0,0,0,114.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9277,0,0,1,0,0,0,114.0,4,0,0,0,1,0,0,3,1,0,0,0,0,0
1,1,1,0,0,1,9277,0,0,0,0,0,0,114.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,9277,0,0,0,0,0,1,114.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,2,9277,0,0,0,0,0,0,114.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,1,1,9277,0,0,0,0,1,0,114.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9277,0,0,0,0,0,0,114.0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,1,2,9277,0,0,1,0,0,0,114.0,4,0,0,1,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9277,0,0,0,0,0,0,114.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9277,0,0,0,0,0,0,114.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9280,0,0,0,0,0,1,154.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9280,0,0,0,0,0,1,154.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9280,0,0,0,0,0,0,154.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9280,0,0,0,0,0,0,154.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,2,9281,0,0,0,0,0,0,230.41,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9281,0,0,0,0,0,0,230.41,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9281,0,0,0,0,0,0,230.41,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,9281,0,0,0,0,0,0,230.41,4,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9281,0,0,0,0,0,0,230.41,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9281,0,0,0,0,1,0,230.41,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9281,0,0,0,0,0,0,230.41,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9281,0,0,0,0,0,0,230.41,4,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9282,0,0,0,0,2,0,104.05,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,0,1,9282,0,0,0,0,1,0,104.05,2,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9282,0,0,0,0,0,0,104.05,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9282,0,0,1,0,1,0,104.05,2,0,0,0,1,4,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9285,0,0,0,0,0,0,166.34,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0,0,2,9285,0,2,0,0,0,0,166.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9287,0,0,0,0,0,0,112.67,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9287,0,0,0,0,0,0,112.67,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9287,0,0,0,0,1,0,112.67,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9287,0,0,0,0,0,0,112.67,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,2,4,9296,0,0,0,2,0,0,505.23,1,0,0,0,0,0,0,0,0,0,0,1052,0,0
1,1,1,0,0,1,9296,0,0,0,0,0,0,505.23,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,9296,0,1,0,0,0,0,505.23,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,2,2,9296,0,0,0,0,0,0,505.23,1,0,0,0,0,1,0,0,0,0,0,1326,0,0
1,2,1,0,0,2,9296,0,0,0,0,0,0,505.23,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9296,0,0,0,0,0,0,505.23,3,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9297,0,0,0,0,0,0,283.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9297,0,0,0,0,0,0,283.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,9297,0,0,0,0,0,0,283.11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9297,0,0,0,0,0,0,283.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9297,0,0,0,0,0,0,283.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,9297,0,0,0,0,0,0,283.11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9346,0,0,0,0,0,0,46.99,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9346,0,0,1,0,0,0,46.99,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1,1,1,0,0,1,9355,0,0,1,0,0,0,64.38,1,0,0,0,0,0,0,0,0,0,0,362,3,1
1,2,1,0,0,1,9355,0,0,0,0,0,0,64.38,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0,2,9372,0,1,0,0,0,1,64.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9372,2,1,0,0,0,0,64.36,2,0,0,0,0,0,0,0,0,1,1,0,2,1
1,1,1,0,0,2,9372,0,1,0,0,0,0,64.36,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9372,0,1,0,0,0,0,64.36,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,1,9372,1,0,0,0,1,0,64.36,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,0,0,2,9372,1,1,0,0,0,0,64.36,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,2,9372,0,0,0,0,0,1,64.36,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,2,9372,0,0,0,0,0,1,64.36,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,9376,0,0,0,0,0,0,105.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9376,0,0,0,0,0,1,105.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9387,0,0,0,0,1,0,247.62,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9387,0,0,0,0,0,0,247.62,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,1,9401,0,0,0,0,0,0,319.55,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,1,9401,0,0,0,0,2,0,319.55,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,9401,0,0,0,0,0,0,319.55,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,9401,0,0,1,0,0,0,319.55,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,9401,0,0,0,0,0,0,319.55,5,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,0,0,1,9401,0,0,0,0,0,0,319.55,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,1,1,9401,0,0,0,0,0,0,319.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9401,0,0,0,0,0,0,319.55,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9401,0,0,0,0,0,0,319.55,4,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,1,0,1,1,9401,0,0,0,0,0,0,319.55,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9413,1,0,0,0,0,0,192.32,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,1,9413,0,0,0,0,1,0,192.32,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,0,1,9428,0,0,0,0,0,1,136.91,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,9428,0,0,0,0,0,0,136.91,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,9428,0,0,0,0,0,0,136.91,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2,1,0,0,1,9428,0,0,0,0,0,1,136.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,0,9428,0,0,0,0,0,0,136.91,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,0,0,1,9428,0,0,0,0,0,0,136.91,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,1,2,9432,0,0,0,0,0,1,257.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,2,9432,0,0,0,0,0,0,257.14,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,1,0,0,2,9432,0,0,0,0,0,0,257.14,3,0,1,0,1,0,0,0,0,0,0,0,0,0
